kor_full,no,title,year
"초등학교 여학생의 창의성 신장을 위한 로봇 활용 프로그래밍 교육 프로그램 개발 및 적용 로봇 프로그래밍, 아두이노, EV3, 창의성 일반적으로 여학생이 프로그래밍 교육에 흥미가 낮은 것으로 지금까지 여러 연구를 통해 밝혀졌다. 본 연구는 초등학교 여학생의 창의성 신장을 위한 프로그래밍 교육 방법으로 로봇 활용 프로그래밍 교육 프로그램을 제시하였다. 정보영재학급 5, 6학년 로봇 교육과정을 분석하여 주제를 선정하고 이를 아두이노(Arduino)와 EV3를 활용하여 로봇활용 프로그래밍 교육 프로그램을 개발하였다. 개발한 교육 프로그램의 교육효과를 분석하기 위해 정보영재학급 5, 6학년 여학생을 실험집단으로 선정하여 개발한 프로그램을 투입하였고 사전⋅사후검사 결과를 분석하였다. 분석 결과 본 연구에서 개발한 교육 프로그램이 초등학교 여학생의 창의성 신장에 도움을 주는 것으로 나타났다.",779.0,초등학교 여학생의 창의성 신장을 위한 로봇 활용 프로그래밍 교육 프로그램 개발 및 적용,2015.0
"컴퓨터 프로그램 교육에서 자기조절 학습 모델 개발 자기 조절 능력, 초등학생, 프로그래밍 교육, 컴퓨터 언어 21세기 지식 정보 사회에 컴퓨터 교육이 매우 중요하다. 컴퓨터 교육에서 컴퓨터 프로그래밍 교육이 매우 중요하다. 컴퓨터 프로그래밍 교육에는 교수 학습 모델이 거의 없다. 본 연구에서는 학생들이 자기조절 학습을 할 수 있는 자기 조절 학습 모형을 개발한다. 본 연구에서는 자기 조절 학습 요소, 자기 조절 학습 단계와 자기 조절 학습 모형을 제안한다. 자기조절 학습 요소는 과제 수준, 일반화, 효율화이다. 자기조절 학습 단계는 문제이해, 설계, 코딩, 시험, 유지보수이다. 자기조절 학습 모델은 복사하기, 변형하기, 창조하기, 도전하기이다. 본 연구의 결과는 다음과 같다. 학습 요소들과 성취도간의 상관관계 분석은 효율화와 일반화가 과제 수준보다 더 높았다. 학습 단계에는 문제 이해와 설계 단계가 다른 단계보다 더 높았다. 학습 모형에서는 변형하기, 창조하기, 도전하기가 구현하기보다 상관관계가 더 높았다.",780.0,컴퓨터 프로그램 교육에서 자기조절 학습 모델 개발,2015.0
"초등 SW교육을 위한 CT교육 프로그램 개발 소프트웨어교육, 컴퓨팅사고, SW융합, 창의컴퓨팅, 컴퓨팅교육 소프트웨어 교육의 중요성과 함께 Computational Thinking 교육에 대한 연구가 활발히 논의되고 있지만 실제 초등교과와 연계하여 개발된 프로그램은 많지 않다. 이에 본 연구는 수학교과에서 Computational Thinking을 적용한 교육 프로그램을 개발하였다. 우선 수학에서의 CT 적용 방안을 3가지 모델로 설정하였고 CT기반 수학의 수업을 달성하기 위한 교수⋅학습 자료를 개발하였다. 개발된 자료를 수업에 적용하여 학습자의 긍정적인 만족도를 도출하였다. 또한 학교 적용 타당성 검증을 위하여, 전문가들을 대상으로 타당도 검사를 실시한 결과 자료가 학교 현장에 도움이 될 뿐만 아니라 학생의 CT능력 신장에도 도움이 된다는 결과가 나왔다.",781.0,초등 SW교육을 위한 CT교육 프로그램 개발,2015.0
"초등학교에서 코두를 활용한 프로그래밍 교육이 문제해결력에 미치는 영향 프로그래밍 교육, 코두, 문제 해결력, 계산학적 사고, 초등학교 본 연구는 초등학생들을 대상으로 코두를 활용한 프로그래밍 수업이 문제해결력에 미치는 영향에 대해 조사한다. 어린 학생들이 컴퓨터 프로그래밍을 좀 더 쉽고 편하게 배울 수 있도록 다양한 도구들이 개발되었는데 그 중에서도 코두는 게임, 애니메이션과 음악 등과 같은 멀티미디어 응용을 개발하도록 만들어진 도구이다. 코두를 이용한 프로그래밍 수업을 통해 학생들이 자신들의 게임과 애니메이션 및 음악을 만들면서 문제해결력이 향상되는 것을 기대할 수 있다. 본 논문은 코두를 활용하여 초등학생들을 위한 프로그래밍 교육 프로그램을 개발하고 이를 서울시 소재 초등학교 5학년 학생 27명을 대상으로 수업을 적용하였다. 2014년 3월부터 5월까지 총 3개월간의 프로그래밍 수업을 통해 대부분의 학생들이 수업에 흥미를 가졌으며 수업 후에 문제해결력이 향상되는 결과를 보였다.",782.0,초등학교에서 코두를 활용한 프로그래밍 교육이 문제해결력에 미치는 영향,2015.0
"디지털교과서 활용이 인터넷 중독에 미치는 영향 디지털교과서, 인터넷 중독, 청소년, 스마트교육 2014년부터 사회와 과학 과목에 대한 디지털교과서가 개발되어 초등학교와 중학교에 시범 적용되어지고 있다. 이에 대해 일부에서는 디지털교과서 사용에 따른 학생들의 인터넷 중독 가속화를 우려하고 있다. 그러나 아직까지 충분한 연구가 진행되지 않아 디지털교과서의 사용이 학생들의 인터넷 중독을 가속화시키는지를 파악할 수 없는 형편이다. 이에 본 논문에서는 디지털교과서의 사용이 학생들의 인터넷 중독에 영향을 미치는지를 조사 분석하였다. 그 결과, 디지털교과서를 사용하지 않는 집단에서 디지털교과서를 사용하는 집단보다 인터넷 중독 잠재적 위험 사용자군이 약 1.9배 높은 것으로 나타났으나 두 집단 간의 교차분석을 실시한 결과 95% 신뢰수준에서 유의미하지 않은 것으로 나타났다. 결국 디지털교과서의 사용이 학생들의 인터넷 중독에 영향을 미쳤다고 보기는 어렵다고 볼 수 있으며, 학생들의 인터넷 중독은 인터넷 사용의 시간과 빈도보다는 어떤 환경 하에서 사용하게 되는지에 더 큰 영향을 받을 수 있다고 추측되어졌다.",783.0,디지털교과서 활용이 인터넷 중독에 미치는 영향,2015.0
"Computational Thinking 기반의 초등학교 동아리 활동용 프로그래밍 교육 교재의 개발 초등학교 프로그래밍 교육, 프로그래밍 교재, 스크래치 프로그래밍 2019학년도부터 초등학교에서 소프트웨어 교육이 실시될 예정이다. 초등학교 소프트웨어 교육의 주된 내용 중의 하나는 학생들이 프로그래밍을 체험하는 것이다. 프로그래밍에 대하여 관심을 보이는 학생들에게는 보다 높은 수준의 프로그래밍 교육이 필요하며 동아리 활동을 통하여 시행할 수 있다. 그러나 초등학교에서의 동아리 활동을 위한 프로그래밍 교재는 많지 않다. 따라서 본 연구에서는 초등학교의 동아리 활동을 위한 프로그래밍 교재를 개발하였다. 따라 하기 형태의 매뉴얼 방식을 지양하고 학생들이 문제를 이해하고, 문제 분할 및 추상화 과정을 따라 설계하며 이를 프로그램으로 작성할 수 있도록 하여 자연스럽게 Computational Thinking 능력을 배양하도록 하였으며 시범 수업을 통하여 개발한 교재가 초등학생들에게 적절한 내용과 수준임을 입증하였다. 따라서 본 연구에서 제시하는 교재 집필 방법들이 초등학교의 소프트웨어 교육에 기여할 것으로 기대한다.",784.0,Computational Thinking 기반의 초등학교 동아리 활동용 프로그래밍 교육 교재의 개발,2015.0
"한국학생의 PISA ICT 능력 비교 연구－2009년과 2012년 피사, ICT 능력, 한국, OECD 21세기 지식 정보화 사회에서 학생들의 ICT 능력이 꼭 필요한 도구이다. 그래서 OECD PISA에서 학생들의 ICT 능력을 3년 주기로 조사하여 국가별로 비교하고 있다. 그 결과를 학교 교육에 반영하기를 기대하고 있다. 본 연구에서는 2009년과 2012년 PISA ICT 통계자료를 분석한다. 분석 항목은 다음과 같다. 학생들이 가정에서 또는 학교에서 학생들이 ICT 도구들을 이용할 수 있는 것과 학교에서 ICT 도구들을 어떻게 사용하고 있는가이다. 분석 도구는 평균값의 비율을 비교하는 방법을 채택하였다. 분석 결과는 2008년에는 학교에서 ICT 접근성은 5개 항목이 5개의 그룹별로 골고루 있었지만 2012년에는 5개의 항목 모두 매우 낮은 그룹이다. ICT 도구를 수업 등에 활용하는 것은 2009년도에 8개의 항목 중 한 개를 제외하고 최하위 그룹이었고 2012년도에는 8개 항목 모두 최하위 그룹이다. 우리나라는 2009년보다 2012년에 ICT 지표가 매우 떨어졌다.",785.0,한국학생의 PISA ICT 능력 비교 연구－2009년과 2012년,2015.0
"스크래치 프로그래밍이 예비교사에게 미치는 영향: 컴퓨팅 사고 및 블룸의 텍사노미 활용 평가 컴퓨팅 사고, 스크래치 프로그래밍, 구성주의(Constructionism), 블룸의 텍사노미, 산출물 기반 인터뷰 본 연구에서는 스크래치 프로그래밍 수업이 초등예비교사에게 미치는 영향을 컴퓨팅 사고력과 블룸의 텍사노미를 활용한 인지적 평가를 통해 확인하고자 하였다. 이를 위해 한 학기 동안 스크래치 프로그래밍 수업을 진행하고 예비교사의 객관적인 프로그래밍 능력을 평가하기 위해 인지적 평가 문항을 블룸의 텍사노미를 기반하여 측정하였다. 또한 초등예비교사들의 컴퓨팅 사고(Computational Thinking) 개념, 수행, 관점에 초점을 둔 설문을 실시하는 한편 팀프로젝트를 가지고 산출물 기반 인터뷰(Artifact-based Interview)를 실시하고 팀프로그래밍 경험을 정성적으로 분석하였다. 본 연구는 프로그래밍 수업을 통한 예비교사의 컴퓨팅 사고를 양적 및 질적으로 보다 포괄적으로 평가하였다는 점에서 의미가 있다. 또한 프로그래밍 능력을 블룸의 텍사노미 체계에 의해 객관적으로 평가해 봄으로써 향후 예비교사 프로그래밍 수업 설계에 대한 평가 측면의 시사점을 제시하고 있다.",786.0,스크래치 프로그래밍이 예비교사에게 미치는 영향: 컴퓨팅 사고 및 블룸의 텍사노미 활용 평가,2015.0
"농산어촌 수학⋅과학 ICT 콘텐츠 설계 및 개발 농산어촌, 수학 콘텐츠, 과학 콘텐츠, ICT, 스마트교육 본 연구는 2009 개정 교육과정 중심의 정규교과에 활용 가능한 수학⋅과학 스마트 교육용 콘텐츠 410개와 콘텐츠 활용가이드북 및 이를 서비스할 수 있는 플랫폼을 개발하였다. 이를 위해 수학⋅과학 관련 콘텐츠 분석 및 농산어촌 수학⋅과학교사 사전 설문조사⋅분석, 2009 개정 교육과정 분석을 기반으로 학년별/과목별 20개 주제를 선정하여 수학 210개, 과학 200개 총 410개 개발주제 및 내용 등을 선정하였다. 선정된 주제목록 및 구현방안은 교과별 관련 전문가 검토를 통해 타당도 검증을 실시하였으며, 검토의견을 반영하여 최종 수정 후 스토리보드 및 콘텐츠를 설계 및 개발하였다. 이를 창의과학교실 및 농산어촌 학교를 선정하여 시범 적용한 후 적용 결과를 분석하여 콘텐츠 개발 방향을 정립하였으며, 전문가 검토를 실시하여 수정 보완 후 최종 플랫폼에 탑재하여 오픈하였다. 도⋅농간 학력격차가 큰 수학⋅과학 학습에 ICT를 활용할 수 있도록 스마트 교육용 콘텐츠를 개발, 보급함으로써 농산어촌 학습 환경개선 및 농산어촌 학생들의 자기주도적 학습력 신장에 도움이 될 것으로 기대한다.",787.0,농산어촌 수학⋅과학 ICT 콘텐츠 설계 및 개발,2015.0
"디지털교과서 및 스마트교육을 통한 학습자 역량 분석 스마트러닝, 디지털교과서, 21세기 학습자 역량, 미래교육 본 연구는 수도권의 스마트교육 및 디지털교과서 연구학교 학생을 대상으로 학습자 역량의 효과성 분석을 실시하였다. 분석한 결과, 학습자 역량인 창의력, 문제해결력, 의사소통능력, 협업능력, 정보활용능력, 자기주도학습의 전 영역에서 2년차 연구학교 학생들이 1년차 학생들보다 역량을 높이 평가하였다. 둘째, 도시학생들이 농산어촌 학생들의 평균이 높고 통계적으로 유의미하여 도시 학생들이 농산어촌의 학생들보다 학습자역량의 인식이 높은 것으로 나타났다. 셋째, 학교급별은 초등학교와 중학교 간에서는 차이가 나타나지 않았으나 고등학교와는 통계적으로 차이가 나타났다.",788.0,디지털교과서 및 스마트교육을 통한 학습자 역량 분석,2015.0
"디지털교과서 활용을 통한 사회과 비판적사고력 및 문제해결력 신장에 관한 연구 비판적 사고력, 문제해결력, 디지털교과서 최신 정보통신기술의 발전과 더불어 스마트기기의 보급은 사회 전반에 영향을 미치고 있으며, 교육현장에서도 스마트기기를 이용한 디지털교과서의 활용 교육과 같은 스마트교육 환경의 확산이 이루어지고 있다. 이에 본 연구에서는 초등학생의 비판적 사고력 및 문제해결력을 신장시키기 위해 디지털교과서 활용 4L-ACC 활동을 초등학교 3학년 사회과 수업에서 적용하고 디지털교과서 활용 수업과 일반적인 사회과 수업이 비판적 사고력 및 문제해결력에 미치는 영향을 각각 비교, 분석하였다. 그 결과, 일반적인 사회과 수업보다 디지털교과서 활용 4L-ACC 활동을 실시한 사회과 수업에서 초등학생들의 문제이해, 비판적사고, 해결방안적용, 반성적 사고 등 비판적 사고력 및 문제해결력의 모든 하위 영역이 신장되었다. 이는 디지털교과서 활용 수업이 학생들의 문제이해, 비판적사고, 해결방안적용, 반성적 사고 등의 역량을 키우며, 이를 종합하여 비판적 사고력 및 문제해결력을 향상시켜 준다고 볼 수 있다.",789.0,디지털교과서 활용을 통한 사회과 비판적사고력 및 문제해결력 신장에 관한 연구,2015.0
"초등 SW교육의 필요성에 대한 학부모의 인식 분석 소프트웨어교육, 소프트웨어 정책, 초등 SW교육, 학부모 인식, 창의컴퓨팅교육 본 연구는 학부모를 대상으로 초등 SW교육의 필요성에 대한 인식에 관한 내용이다. 일반 학부모 273명과 SW관련 행사에 참여한 74명의 학부모들에게 설문을 실시하여 학부모가 인식하는 SW교육의 필요성에 대해 분석하였다. 분석 결과 학부모 모두 SW교육 정책과 초등 SW교과의 필요성에 대해 긍정적이었다. 특히, SW관련 행사에 참여한 학부모들이 참여 경험이 없는 학부모보다 SW교육에 대해 더욱 긍정적으로 생각하였다. 또한 참여 경험이 없는 학부모들도 SW관련 행사가 초등 SW교육의 필요성의 인식 제고에 긍정적 영향을 주는 전략으로 분석되었다. 연구결과 SW교육을 초등정규교과에 포함시키기 위해서 학부모를 대상으로 다양한 소프트웨어 관련 행사를 다양하게 실시하고 대국민 홍보를 위한 노력이 필요함을 알 수 있었다.",790.0,초등 SW교육의 필요성에 대한 학부모의 인식 분석,2015.0
"스마트 교실을 활용한 ‘뒤집힌 교수학습모형’ 개발 뒤집힌 교수학습모형, PATROL 모형, 스마트 교실, 플립클래스룸 본 연구에서는 전통적인 뒤집힌 교수학습모형의 단점을 보완하기 위해 스마트 교실에서 디지털교과서를 활용하는 방안을 제시하고, 그것을 체계화하여 PATROL 모형을 개발하였다. 첫째, 계획단계(Planning)는 교사가 앞으로 진행할 수업을 설계한다. 둘째, 실행단계(Action)는 학생들이 가정에서 디지털교과서를 활용하여 자율적인 온라인학습과 과제를 수행한다. 셋째, 추적단계(Tracking)는 디지털교과서가 실행단계의 활동 상황이나 결과물을 분석한다. 넷째, 추천단계(Recommending)는 디지털교과서가 데이터 분석 결과를 토대로 교사에게 교실 수업활동을 제안한다. 다섯째, 요구단계(Ordering)는 학생들이 교실 수업 중에 필요한 자료를 요청한다. 여섯째, 안내단계(Leading)는 교사가 학생들의 학습 활동을 관찰하여 수준별 자료를 제공한다. PATROL 모형을 2개 학교에 시범 운영한 결과, 학생의 주도적 발언이 많아졌고, 전체 활동보다는 모둠활동이나 개별활동이 활발하게 이루어졌으며, 교사의 궤간 순시하는 시간이 증가하여 긍정적인 결과를 나타냈다.",791.0,스마트 교실을 활용한 ‘뒤집힌 교수학습모형’ 개발,2015.0
"3D 프린팅의 교육적 활용 방안 연구: 창의적 디자인 모델 기반 수업 3D 프린팅, 3D 프린터 활용교육, 3D 모델링 소프트웨어, 창의적 디자인 모델 최근 3D 프린팅의 영향력에 대한 관심의 증가와 3D 프린터의 저가 공급으로 인해 가까운 장래에 공교육 현장에도 3D 프린터가 교육 기자재로 도입될 것이다. 미래창조과학부와 산업통상자원부 합동으로 3D 프린팅 산업 발전 전략을 마련하여 초⋅중등의 교육과정에 3D 프린팅 개념 이해와 실습 내용을 포함한 시범 교육을 수행하도록 하고 있다. 그러나 교육 현장에 3D 프린터가 도입될 것이라고 하지만 이에 대응하기 위한 교육 내용과 방법에 대한 연구는 미흡한 실정이다. 이에 본 연구에서는 3D 프린터를 사용하기 위해 선결 능력인 3D 모델링 능력을 위한 다양한 3D 모델링 소프트웨어를 분석하고 이를 초등교과에 도입할 수 있도록 창의적 디자인 모델(creative design spiral)에 기반한 교육 프로그램을 고안하고 적용하였다.",792.0,3D 프린팅의 교육적 활용 방안 연구: 창의적 디자인 모델 기반 수업,2015.0
