eng_full,no,title,year
"GIFTEDNESS AND TALENT - REEXAMINING A REEXAMINATION OF THE DEFINITIONS   In the scientific literature, there is ambiguity in the distinction between the concepts of giftedness and talent. This paper examines several common definitions of these two terms, with particular emphasis on the models proposed by Renzulli (1979) and Cohn (1981). Our critique of these two models leads to a clear differentiation between giftedness and talent: the former is associated with domains of abilities which foster and explain exceptional performance in varied fields of activities, that is, talents. Thus, one can be gifted without necessarily being talented (as with the case of underachievers), but not vice versa. Several factors which can act as catalysts for the actualization of giftedness in specific talents are discussed, particularly motivation and environmental quality.",1116.0,GIFTEDNESS AND TALENT - REEXAMINING A REEXAMINATION OF THE DEFINITIONS,1985.0
"PSYCHOMETRIC LIMITATIONS OF GUILFORD STRUCTURE-OF-INTELLECT MODEL FOR IDENTIFICATION AND PROGRAMMING OF THE GIFTED   The purpose of this presentation is (a) to analyze critically reseach and promotional literature on Guilford's Structure-of-Intellect (SOI) model as it relates to the cognitive functioning of gifted students, and (b) to evaluate the implications of this analysis for the identification and programming of gifted students. This evaluation is based on a review of promotional literature and available research, and is written from a measurement basis. It is concluded that the promotional literature promises more than it has delivered and that major psychometric limitations seriously limit the SOI model's usefulness.",1117.0,PSYCHOMETRIC LIMITATIONS OF GUILFORD STRUCTURE-OF-INTELLECT MODEL FOR IDENTIFICATION AND PROGRAMMING OF THE GIFTED,1985.0
LIMITATIONS OF THE TEST REVIEWING PROCESS - A RESPONSE TO CLARIZIO AND MEHRENS   This is a response to the article by Clarizio and Mehrens in this issue. The author argues that the article by Clarizio and Mehrens is too negative in tone and fails to acknowledge the strengths and values of SOI tests.,1118.0,LIMITATIONS OF THE TEST REVIEWING PROCESS - A RESPONSE TO CLARIZIO AND MEHRENS,1985.0
"DIMENSIONS OF ANXIETY AMONG HIGH IQ CHILDREN   Responses of 584 high IQ children to the 37 item Revised Children's Manifest Anxiety Scale were submitted to a factor analysis. The five factors that emerged (Physiological, Worry/Oversensitivity, Concentration, Lie 1, and Lie 2) were shown to be highly similar to the factors found with the normative sample. Coefficients of congruence revealed significant correspondence between all factors for the high IQ and normative group. Means and standard deviations for males and females at each age group are also reported, revealing lower levels of anxiety for the high IQ group on all variables. Reliability estimates for each age group on the three subscales of anxiety and for the total Anxiety Scale support the clinical and research use of this new scale in work with high IQ children.",1119.0,DIMENSIONS OF ANXIETY AMONG HIGH IQ CHILDREN,1985.0
"THE EFFECT OF APTITUDE AND ACHIEVEMENT STATUS ON THE SELF-SYSTEM   This investigation examined the independent and joint effects of aptitude (gifted vs. normal) and achievement (underachiever vs. achiever) on assessments of the self-system in upper elementary-aged children. The gifted group was significantly higher than the average group on self-evaluations of competence, feelings of mastery, and preference for independent decision making. The average group reported a lower level of understanding than the gifted group about the reasons for success and failure outcomes and more anxiety about school-related events. Underachievers were significantly lower than achievers on self-evaluations of performance and higher on perceptions of internal control over success and failure outcomes. Achievers were higher on perceptions of control by powerful others over outcomes.",1120.0,THE EFFECT OF APTITUDE AND ACHIEVEMENT STATUS ON THE SELF-SYSTEM,1985.0
"GIFTED AND NONGIFTED STUDENTS PERCEPTIONS OF INTELLIGENCE   Gifted and nongifted students completed a questionnaire which asked their views of the concepts of intelligence. There were many substantial differences among their views. Both groups, however, tend to view intelligence as arising from hard work and good attitudes. Gifted students also tended to rate their own intelligence accurately.",1121.0,GIFTED AND NONGIFTED STUDENTS PERCEPTIONS OF INTELLIGENCE,1985.0
"Book review: WHATEVER HAPPENED TO THE QUIZ KIDS - PERILS AND PROFITS OF GROWING UP GIFTED - FELDMAN,R    ",1122.0,"Book review: WHATEVER HAPPENED TO THE QUIZ KIDS - PERILS AND PROFITS OF GROWING UP GIFTED - FELDMAN,R",1985.0
"Book review: WRITING INSTRUCTION FOR VERBALLY TALENTED YOUTH - THE JOHNS HOPKINS MODEL - REYNOLDS,B, KOPELKE,K, DURDEN,WG    ",1123.0,"Book review: WRITING INSTRUCTION FOR VERBALLY TALENTED YOUTH - THE JOHNS HOPKINS MODEL - REYNOLDS,B, KOPELKE,K, DURDEN,WG",1985.0
"GIFTS OF MENTORSHIPS   The benefits or ""gifts"" deriving from a mentorship, for both mentors and proteges, are described. The list of benefits was developed from the literature on mentorships, from interviews with mentors and proteges, and from an evaluation completed by gifted students and their mentors at the termination of a school mentorship program. Gifts to proteges include: advancement of career, an increase in knowledge and skills (general as well as specific), development of known as well as undiscovered talents, development of a personal ethic, establishment of a friendship, and enhancement of creativity. Also described are the following gifts to mentors: getting work done, having ideation stimulated, establishing a long-term friendship, and receiving personal satisfaction. Implications for educators of the gifted and talented focus on program development.",1124.0,GIFTS OF MENTORSHIPS,1985.0
"A CHILD BY ANY OTHER NAME - A COMPARISON OF THE PLAYFULNESS OF GIFTED AND NONGIFTED CHILDREN   Fifteen preschool children, designated gifted by standard intelligence testing procedures, were matched with a nongifted preschool sample. The children were observed and rated on the degree of composite playfulness they established as well as on five constituent play dimensions. Results indicated the gifted children demonstrated higher degrees of physical, social, and cognitive play styles but were equivalent to the nongifted group in sense of humor and manifest joy. Significant sex differences were also obtained, with boys demonstrating more physical exuberance, active play patterns, teasing and joking during play, and less variety. Findings were discussed as they reflect on developmental changes through childhood and point to accelerated distributions for gifted children.",1125.0,A CHILD BY ANY OTHER NAME - A COMPARISON OF THE PLAYFULNESS OF GIFTED AND NONGIFTED CHILDREN,1985.0
"ETHNOGRAPHY OF A PRESCHOOL FOR THE GIFTED - WHAT GIFTED YOUNG-CHILDREN ACTUALLY DO   An analysis of naturalistic observations of children attending a preschool for the gifted suggests that young gifted children behave in a manner similar to unselected preschool children. However, gifted preschoolers frequently demonstrate advanced knowledge, thinking abilities, creativity, and social maturity. Other observed behaviors include competitiveness, independence, and persistence in task completion. These descriptions of young gifted children as a group should be tempered by the finding that many individual differences exist. The results of this study suggest several implications for preschool programs for the gifted.",1126.0,ETHNOGRAPHY OF A PRESCHOOL FOR THE GIFTED - WHAT GIFTED YOUNG-CHILDREN ACTUALLY DO,1985.0
"THE PURDUE ELEMENTARY PROBLEM-SOLVING INVENTORY (PEPSI), GRADE LEVEL, AND SOCIOECONOMIC-STATUS - A PRELIMINARY-STUDY   The effects of grade level and socioeconomic status upon Purdue Elementary Problem-solving Inventory (PEPSI) scores were investigated. Group administrations were conducted in two schools differing in the probable socioeconomic status (SES) of their pupils. Scores increased with grade level and were greater in the higher SES school, though the latter difference accounted for a much smaller proportion of the variance. It was concluded that the PEPSI is usable with most Grade 2 to Grade 6 pupils at both lower and middle socioeconomic levels, and has potential utility in teaching problem-solving skills to gifted children.",1127.0,"THE PURDUE ELEMENTARY PROBLEM-SOLVING INVENTORY (PEPSI), GRADE LEVEL, AND SOCIOECONOMIC-STATUS - A PRELIMINARY-STUDY",1985.0
"PREDICTORS OF LONELINESS IN THE GIFTED ADOLESCENT   Gifted adolescents reported degree of loneliness to be a function of anger, depression, and stressful life changes. Furthermore, the most salient aspects of depression for predicting loneliness were helplessness, social introversion, and low self-esteem. The relationship between loneliness and depression suggests further evidence of a possible success depression in certain gifted adolescents. The results help to clarify the complex relationship between loneliness and other dysphoric states in these youths.",1128.0,PREDICTORS OF LONELINESS IN THE GIFTED ADOLESCENT,1985.0
"SELF-CONCEPT, SELF-ESTEEM, AND PEER RELATIONS AMONG GIFTED-CHILDREN WHO FEEL DIFFERENT   Two-hundred seventy-one elementary age high-IQ children and their parents completed an extensive battery of questions on social and emotional development. Eighty-eight children (37%) conceptualized themselves as differing from their peers. Although they described differences in a positive fashion, and although their self-esteem was above the mean reported for a large normative sample, it was lower than that of high-IQ children who did not think of themselves as being different. Furthermore, the reports about peer relations given by children who thought themselves different contained more signs suggesting difficulties than did those of children who did not. These results suggest that many cognitively gifted children need increased psychological support if they are to optimize their personal and social development.",1129.0,"SELF-CONCEPT, SELF-ESTEEM, AND PEER RELATIONS AMONG GIFTED-CHILDREN WHO FEEL DIFFERENT",1985.0
"EARLY ENTRANCE PROGRAM AT CALIFORNIA-STATE-UNIVERSITY, LOS-ANGELES   The Early Entrance Program at California State University, Los Angeles has successfully met the needs of some highly gifted 11-16-year-olds. The rationale for the program, its stages 'of development, and some case histories are described. It is suggested that this model can be adapted for use at other campuses without great cost to either the institution or the student.",1130.0,"EARLY ENTRANCE PROGRAM AT CALIFORNIA-STATE-UNIVERSITY, LOS-ANGELES",1985.0
"UNIQUE EDUCATIONAL ACCELERATION - THE DILEMMA OF MILL,JOHN,STUART AND CONTEMPORARY GIFTED YOUTHS   John Stuart Mill was not allowed to decide his educational fate until his late teens, and shortly after shedding the restrictions of his father's teaching methods, he began suffering severe emotional distress. He relieved his depression by resolving for himself the dilemma that continues to face the exceptionally able students of today: the choice between unfettered intellectual development or the inevitable biasing that results from being taught by another. And of the many interests competing for control of the individual's education and development, it is only the individual who must resolve this dilemma that has no legally enforceable final say.",1131.0,"UNIQUE EDUCATIONAL ACCELERATION - THE DILEMMA OF MILL,JOHN,STUART AND CONTEMPORARY GIFTED YOUTHS",1985.0
"A GUIDE TO UNDERSTANDING AND EVALUATING RESEARCH ARTICLES   The number of research-oriented articles found in major gifted publications is increasing. Readers unfamiliar with data-based research might have difficulty understanding, evaluating, and making use of the information found in such articles. A nine-point checklist is provided in this article as a guide for those who wish to critically evaluate research reports. The checklist includes questions to be answered by readers to improve their ability to understand and evaluate these components: soundness of theory base, statement of the problem, definition of the variables, description of the population, type of research design, reliability and validity of test instruments, consistency of results and conclusions, and recommendations for further research.",1132.0,A GUIDE TO UNDERSTANDING AND EVALUATING RESEARCH ARTICLES,1985.0
"Book review: ACADEMIC PRECOCITY - ASPECTS OF ITS DEVELOPMENT - BENBOW,CP, STANLEY,JC    ",1133.0,"Book review: ACADEMIC PRECOCITY - ASPECTS OF ITS DEVELOPMENT - BENBOW,CP, STANLEY,JC",1985.0
"Book review: FRAMES OF MIND - THE THEORY OF MULTIPLE INTELLIGENCES - GARDNER,H    ",1134.0,"Book review: FRAMES OF MIND - THE THEORY OF MULTIPLE INTELLIGENCES - GARDNER,H",1985.0
"Book review: MENTORING RELATIONSHIPS - HOW THEY AID CREATIVE ACHIEVEMENT, ENDURE, CHANGE, AND DIE - TORRANCE,EP    ",1135.0,"Book review: MENTORING RELATIONSHIPS - HOW THEY AID CREATIVE ACHIEVEMENT, ENDURE, CHANGE, AND DIE - TORRANCE,EP",1985.0
"FORMATIVE EVALUATION OF GIFTED PROGRAMS - A PROCESS AND MODEL   The authors suggest that the recent focus on excellence in public education will lead to an increase in the evaluation of gifted programs. They maintain that evaluation of gifted programs should be formative, as opposed to summative, because gifted programming serves a valuable social need. The authors describe the process that evaluators go through to conduct a program evaluation, and then present their program evaluation model. Two approaches are integrated in their model. First, process-oriented evaluation defines essential program components and standards of acceptance. Second, outcome-oriented evaluation assesses components via student outcomes. Both approaches are described and suggestions are given for their use.",1136.0,FORMATIVE EVALUATION OF GIFTED PROGRAMS - A PROCESS AND MODEL,1985.0
"READABILITY, INTEREST, AND COVERAGE OF 13 COLLEGE TEXTBOOKS ON GIFTED AND TALENTED EDUCATION   Thirteen college textbooks devoted to education of the gifted and talented were analyzed with the Flesch formulae for readability and human interest. A wide range of difficulty and interest levels was found among the 13 texts. Subject matter coverage was also analyzed and charted. A wide variety of topics was found, with little agreement among authors concerning appropriate subject matter. Some important topics, such as career educational planning, received surprisingly little coverage. Some books were found to be lacking important sections, such as author or subject indices.",1137.0,"READABILITY, INTEREST, AND COVERAGE OF 13 COLLEGE TEXTBOOKS ON GIFTED AND TALENTED EDUCATION",1985.0
"AN EMPIRICAL-COMPARISON OF 2 PROGRAM MODELS FOR ELEMENTARY GIFTED EDUCATION   The purpose of this study was to develop a gifted program that could be used by regular classroom teachers and to compare the cognitive achievement outcomes of gifted students in this new program with similar students in a program taught by a teacher specialist in gifted education. Results indicated that an effective gifted education program for use by regular classroom teachers could be devised. Additionally, when regular classroom teachers used this program, which was characterized by clearly defined and articulated objectives, adequate teacher inservice and monitoring activities, a direct instruction component, and a rigorous evaluation system, they produced the same cognitive gains as teacher ""gifted"" specialists.",1138.0,AN EMPIRICAL-COMPARISON OF 2 PROGRAM MODELS FOR ELEMENTARY GIFTED EDUCATION,1985.0
"SUMMER INSTITUTE ON THE GIFTED - MEETING THE NEEDS OF THE REGULAR CLASSROOM TEACHER   This paper reports the design, implementation, and evaluation of a summer institute for training teachers in the education of the gifted. Based on the characteristic of gifted children to master content quickly and on the needs of the classroom teacher to provide differentiated instruction in the content areas, the institute emphasized the role of the content specialist. Although no control group was used, the highly significant gain from pre- to posttest suggests the institute curriculum was effective. Finally, additional evaluation data indicate the institute was well received by teachers.",1139.0,SUMMER INSTITUTE ON THE GIFTED - MEETING THE NEEDS OF THE REGULAR CLASSROOM TEACHER,1985.0
"ARE TEACHERS OF THE GIFTED SPECIALISTS - A LANDMARK DECISION ON EMPLOYMENT PRACTICES IN SPECIAL-EDUCATION FOR THE GIFTED   The relative newness of many gifted education programs and the lack of certification regulations sometimes means that teachers of the gifted must face employment insecurities that result from their lack of seniority in new instructional situations. Threatened with the termination of her teaching contract during a period of declining enrollment, a five-year gifted specialist became embroiled in a grievance procedure to determine her fitness for employment in preference to a tenured senior classroom teacher who did not have special training. Adjudication hearings involved both teachers, the Board of Education, and the American Arbitration Association. At issue were many factors that could have far reaching impact for teachers of the gifted and the field at large.",1140.0,ARE TEACHERS OF THE GIFTED SPECIALISTS - A LANDMARK DECISION ON EMPLOYMENT PRACTICES IN SPECIAL-EDUCATION FOR THE GIFTED,1985.0
"ATTRIBUTES OF EXCELLENCE IN VARIOUS PROFESSIONS - THEIR RELEVANCE TO THE SELECTION OF GIFTED TALENTED PERSONS   Grades will predict grades and the academic-type tests will predict grades but they have been found through research studies to be poor predictors or no predictors at all of who will be the best in professions. The troublesome answer generally is that professional schools do not select the persons who will become the best professionals in their fields, nor who will best keep up-to-date with new knowledge and techniques in their careers. The main exception to this general finding occurs in the field of professional athletics and in the entertainment and artistic fields. The example given comes from the Dallas Cowboys scouting data and outcome of potential football recruits in their professional careers. Their correlations are about .70 with career success, whereas predictors from professional schools range from zeros to about +.20 or slightly higher—such predictors from professional schools still miss over 90% or even over 95% of the target, i.e., what is involved in succeeding in each of the professions. Con sequently, neither those chosen into most professions nor their future clients will be well served by such poor predictive procedures.",1141.0,ATTRIBUTES OF EXCELLENCE IN VARIOUS PROFESSIONS - THEIR RELEVANCE TO THE SELECTION OF GIFTED TALENTED PERSONS,1985.0
"REACHING BEYOND IDENTIFICATION THROUGH THE IDENTI-FORM SYSTEM   The ""Identi-Form"" is a tool that comprises a total system which includes defensible identification and prescriptive programming. It utilizes a holistic, multi-dimensional approach which incorporates test performance and anecdotal data in a total assessment package for each child. Placement decisions are not made by rank ordering scores or by the use of ""cut-off"" scores. Patterns are ""read"" from the collected data that has been recorded on the individual ""Identi-Form."" A formula approach can be used to select only necessary data, making the instrument suitable for any type gifted program or for separate strands within a program.",1142.0,REACHING BEYOND IDENTIFICATION THROUGH THE IDENTI-FORM SYSTEM,1985.0
"Book review: EDUCATIONAL-PSYCHOLOGY OF THE GIFTED - KHATENA,J    ",1143.0,"Book review: EDUCATIONAL-PSYCHOLOGY OF THE GIFTED - KHATENA,J",1985.0
