eng_full,no,title,year
"Book review: INTELLECTUAL GIFTEDNESS IN DISABLED PERSONS - WHITMORE,JR, MAKER,CJ    ",1027.0,"Book review: INTELLECTUAL GIFTEDNESS IN DISABLED PERSONS - WHITMORE,JR, MAKER,CJ",1987.0
"ACCELERATIVE STRATEGIES - HOW EFFECTIVE ARE THEY FOR THE GIFTED   Accelerative strategies offer gifted students the opportunity to participate in educational programs suited to their particular needs and interests. Yet, fear of possible negative effects of acceleration prevents many educators from advocating these options. The Study of Mathematically Precocious Youth (SMPY) has evaluated the long-term effects of a variety of accelerative options for a group of highly gifted students. Academic achievements, extracurricular activities, goals and aspirations, and social and emotional adjustment were considered, and no discernible negative effects of various accelerative strategies were found.",1028.0,ACCELERATIVE STRATEGIES - HOW EFFECTIVE ARE THEY FOR THE GIFTED,1987.0
"THE ROLE OF COMMUNITY-BASED SCIENTIFIC RESOURCES IN DEVELOPING SCIENTIFIC TALENT - A CASE-STUDY   This article explores key components of a science program for gifted learners and provides a two year experimental program as a case study to illustrate the implementation of these components. The findings illustrate the efficiency of science content mastery in the context of scientific inquiry, the relative difficulty of demonstrating growth in scientific inquiry per se over a short period of time, and the affective changes that occur in attitudes toward science as a result of such a program. Implications for implementing such programs in local settings are discussed.",1029.0,THE ROLE OF COMMUNITY-BASED SCIENTIFIC RESOURCES IN DEVELOPING SCIENTIFIC TALENT - A CASE-STUDY,1987.0
"A CURRENT REPORT ON GRADUATE DEGREE PROGRAMS IN GIFTED AND TALENTED EDUCATION   Since the closing of the U.S. Office of Gifted and Talented, there has existed a need for information on professional training programs in the education of the gifted. In spring 1984, the authors offered their first directory of graduate degree programs in gifted education. Recent requests from state directors, psychologists, university faculty, prospective graduate students, and others have indicated a need for an update of this information. The current search revealed that 134 colleges and universities in 42 states and the District of Columbia offered such programs. All reported programs are listed in the 1986-87 directory, along with the appropriate contact persons and their addresses.",1030.0,A CURRENT REPORT ON GRADUATE DEGREE PROGRAMS IN GIFTED AND TALENTED EDUCATION,1987.0
"BY-MAIL LEARNING OPTIONS FOR ACADEMICALLY TALENTED MIDDLE-SCHOOL YOUTH   The Duke University Talent Identification Program includes a By-Mail leaming component designed to provide gifted students with challenging courses while they remain in their own school. The results of the Advanced Placement Examinations associated with this component of the Duke Program suggest that By-Mail courses provide intellectual stimulation for brilliant middle school youth, prepare them for college credit exams, and can serve as a vehicle to assist school systems in meeting the educational needs of academically talented youngsters.",1031.0,BY-MAIL LEARNING OPTIONS FOR ACADEMICALLY TALENTED MIDDLE-SCHOOL YOUTH,1987.0
"THE GENERALITY OF CREATIVE PERFORMANCE IN GIFTED AND NONGIFTED CHILDREN   In order to evaluate the generality of creativity, gifted and nongifted children (N = 228) were given a creative performance questionnaire. Questionnaires were scored for quality and quantity in seven performance domains: writing, music, crafts, art, science, performing arts, and public presentation. The generality of performance was tested by checking the intercorrelations of the seven domains. Results indicated that the quality and quantity of creative performance were largely unrelated, and differences between gifted and nongifted children were slight. Additionally, for both gifted and nongifted children, quantity performance scores of the seven domains were significantly correlated (median r= .46), and quality performance scores were only weakly correlated (median r=.16).",1032.0,THE GENERALITY OF CREATIVE PERFORMANCE IN GIFTED AND NONGIFTED CHILDREN,1987.0
"THE STABILITY OF ORIGINAL THINKING IN YOUNG-CHILDREN   Findings from the longitudinal study demonstrate that original thinking in young children (N = 33, 75 to 98 mo.) is relatively stable between 4 and ages 7 and 8. The stability of original thinking (r = .54) was comparable to the stability of 1Q ( r # .44) over the same period of time. Original thinking defined as the ability to generate unusual ideas was shown to be distinct from intelligence as measured by the Wechsler Intelligence Scales for Children-Revised. An order effect in the response sequence such that popular responses occur early and original later, reported in an earlier study with young children, was also replicated.",1033.0,THE STABILITY OF ORIGINAL THINKING IN YOUNG-CHILDREN,1987.0
"INTELLIGENCE SCORES OF GIFTED STUDENTS ON THE WISC-R   In order to examine the hypothesis that children identified as ""gifted"" may have different patterns of scores on the WISC-R than children not identified as ""gifted"", the present study examined the WISC-R scores of three groups of children: those scoring in the average range, those with high IQ's, and those identified as ""gifted."" Factor analysis conducted on a sample of children identified as ""gifted"" yielded a four-factor solution accounting for approximately 65% of the total variance: Perceptual Organization, Verbal Comprehension, Acquisition of Knowledge, and Spatial Memory. Analyses of groups of children with average and above average intelligence scores revealed two- and three-factor solutions for the average children, but a pattern similar to the gifted child for the high IQ group. Results suggest that gifted children process information in a qualitatively different manner from average children.",1034.0,INTELLIGENCE SCORES OF GIFTED STUDENTS ON THE WISC-R,1987.0
"IDENTIFICATION OF GIFTED LEARNERS - A NATIONAL SURVEY OF ASSESSMENT PRACTICES AND TRAINING NEEDS OF SCHOOL-PSYCHOLOGISTS   This study surveyed assessment practices and training needs of school psychologists involving gifted individuals. Using stratified random sampling procedure, a sample of practicing school psychologists was selected from the national register of the National Association of School Psychologists. A survey questionnaire containing 20 items relating to the uses of individual ability and achievement tests was mailed to the group. An analysis of responses indicated that the Wechsler Scales ranked first despite newly developed available tests. Results also indicated a number of training needs related to assessment the implications of which are discussed.",1035.0,IDENTIFICATION OF GIFTED LEARNERS - A NATIONAL SURVEY OF ASSESSMENT PRACTICES AND TRAINING NEEDS OF SCHOOL-PSYCHOLOGISTS,1987.0
"DUST TO DIVINITY - AN OBITUARY FOR GOWAN,J    ",1036.0,"DUST TO DIVINITY - AN OBITUARY FOR GOWAN,J",1987.0
"Book review: SYSTEMS AND MODELS FOR DEVELOPING PROGRAMS FOR THE GIFTED AND TALENTED - RENZULLI,JS    ",1037.0,"Book review: SYSTEMS AND MODELS FOR DEVELOPING PROGRAMS FOR THE GIFTED AND TALENTED - RENZULLI,JS",1987.0
"Book review: ENJOY YOUR GIFTED-CHILD - TAKACS,CA    ",1038.0,"Book review: ENJOY YOUR GIFTED-CHILD - TAKACS,CA",1987.0
"A 50-YEAR FOLLOW-UP OF TERMANS YOUNGEST COLLEGE-STUDENTS AND IQ-MATCHED AGEMATES   The 19 youngest college students in Terman's classic longitudinal study were compared with others of the same approximate age and IQ on academic and career progress and psychosocial adjustment. The young college students earned higher grades, more academic honors, and participated in more extracurrcular activities. They graduated and entered the professions earlier, and were, in 1940, more often rated as ""high achievers,"" although this qualitative difference had disappeared by 1960. No differences in psychosocial adjustment were discovered.",1039.0,A 50-YEAR FOLLOW-UP OF TERMANS YOUNGEST COLLEGE-STUDENTS AND IQ-MATCHED AGEMATES,1987.0
"FAMILY ENVIRONMENT AND PERSONALITY ADJUSTMENT IN GIFTED PROGRAM CHILDREN   While many studies have investigated family characteristics that distinguish children with gifted-level abili- ties from other children, less attention has been given to family characteristics that are associated with personality adjustment within the gifted- level poupulation. This study addresses the question of which aspects of the family environmentare are significantly correlated with healthy personality adjustment among a group of children already identified as gifted. Each of the 10 scales contained in the widely used Family Environment Scales (Moos & Moos, 1981) was correlated with personality adjustment scores of 83 children, ages 7 to 11, who were attending either a public or private school gifted program. Personality adjustment was assessed by parent, child, and teacher report measures. Findings suggest that mutually supportive and open family relationships are more important to the child's self- esteem and overall adjustment that are specific family activities or value orientations.",1040.0,FAMILY ENVIRONMENT AND PERSONALITY ADJUSTMENT IN GIFTED PROGRAM CHILDREN,1987.0
"PERSONALITY-TRAITS AND CHILDHOOD ENVIRONMENTS OF EMINENT ESSAYISTS   The goal of the research was to define conditions of excellence by an historical analysis of the psychological traits and childhood environments of eminent essayists of history. A sample of 42 foremost essayists, historians, and critics was used. The sample was derived from earlier work on eminence by Cattell (1903) and Terman (1925). Encyclopaedia Britannica biographers and other researchers rated a list of traits and conditions concerning cognitive, affective, familiar, and educational aspect of the sample. The results of Chi-square tests of significance focus on the degree of persistence of the traits and conditions and suggest that while intelligence is a component of eminence, environmental influences are substantial. Familial, school, and social conditions reticulated an indispensable support during the childhoods of the future essayists. Educators and parents have a responsibility to provide the conditions that foster excellence.",1041.0,PERSONALITY-TRAITS AND CHILDHOOD ENVIRONMENTS OF EMINENT ESSAYISTS,1987.0
"REACTIONS TO FAILURE AND SUCCESS AMONG GIFTED, AVERAGE, AND EMR STUDENTS   This investigation was designed to examine the reactions of gifted students, and to a lesser extent, those of average and EMR students, to success and failure in the school setting. Attributions, persistence of effort following a failure, willingness to attempt a task following failure, as well as future expectations for success were explored. Students were assessed in two conditions in which success and failure were manipulated. Results indicated that gifted students did not credit success to ability as predicted, but instead to a low level of task difficulty. The expectations of gifted students were very high initially, but considereably lower following a failure, as were those of the average and EMR groups. Gifted students showed more persistence in regard to the difficult task than EMR students and also chose more often to repeat the difficult task.",1042.0,"REACTIONS TO FAILURE AND SUCCESS AMONG GIFTED, AVERAGE, AND EMR STUDENTS",1987.0
"LABELING GIFTED YOUNGSTERS - LONG-TERM IMPACT ON FAMILIES   This stxa r""n""ihe term effects of the ""gifted e families in this study had at least one child identified as gifted a minimum of five years prior to the study. The results of the study show that the long-term effects of the gifted label are in part a reverse of the reported immediate effects. Research on immediate effects indicates difficulties for non-labeled siblings. Long-term effects indicate that siblings ""came to terms"" with the label and did not seem to harbor negative feelings or recollections. While the families reported an overall positive attitude towards the gifted member, it was the gifted member who seemed less certain of the positive feelings of siblings and parents regarding the label.",1043.0,LABELING GIFTED YOUNGSTERS - LONG-TERM IMPACT ON FAMILIES,1987.0
"DIFFERENCES IN ATTITUDES AND PRACTICES BETWEEN FATHERS OF YOUNG GIFTED AND FATHERS OF YOUNG NONGIFTED CHILDREN - A PILOT-STUDY   An interview protocol containing 119 items was administered to identify patterns of attitudes and practices among fathers of young gifted children (N = 9) which differed from those among fathers of young non-gifted children (N = 10). Although there were many similarities, differences were observed in six thematic areas: general involvement, reading emphasis, orallanguage emphasis, psychomotor emphasis, concern for the child's self-esteem, and push for independence. Implications for educational practice and for research are discussed.",1044.0,DIFFERENCES IN ATTITUDES AND PRACTICES BETWEEN FATHERS OF YOUNG GIFTED AND FATHERS OF YOUNG NONGIFTED CHILDREN - A PILOT-STUDY,1987.0
"WE CANT CHANGE WHAT WE DONT RECOGNIZE - UNDERSTANDING THE SPECIAL NEEDS OF GIFTED FEMALES   In this article, an overives of some of the major issues, questions and problems related to gifted females will be presented. These issues include the underachievement of gifted females; creative productivity of females; male dominance in mathematics and science; cultural stereotyping, sex roles and mixed messages; lack of planning; the perfection complex and the imposter syndrome; concerns about counseling and special populations, Research related to the issues of ability, achievement, personality, social and environmental pressures related to gender will be briefly discussed and suggestions for future research directions will be made.",1045.0,WE CANT CHANGE WHAT WE DONT RECOGNIZE - UNDERSTANDING THE SPECIAL NEEDS OF GIFTED FEMALES,1987.0
"COUNSELING GIFTED ADOLESCENTS - A CURRICULUM MODEL FOR STUDENTS, PARENTS, AND PROFESSIONALS   Providing appropriate counseling for gifted and talented students requires deliberate effort to increase knowledge about self-development, awareness of social realities, and understanding about the interaction of conflict and intimacy in adolescence. This article presents an overview of a two-tiered curriculum model used to proactively counsel and support the growth of young gifted adolescents. Key developmental issues form the core of the curriculum, while integrated learning strategies are applied to two audiences: gifted adolescents themselves, and their parents, teachers, and counselors. Features of the model, a sample unit design, and suggestions for implementing the curriculum conclude the article.",1046.0,"COUNSELING GIFTED ADOLESCENTS - A CURRICULUM MODEL FOR STUDENTS, PARENTS, AND PROFESSIONALS",1987.0
"Book review: CREATIVE-THINKING AND PROBLEM-SOLVING IN GIFTED EDUCATION, 3RD EDITION - FELDHUSEN,JF, TREFFINGER,DJ    ",1047.0,"Book review: CREATIVE-THINKING AND PROBLEM-SOLVING IN GIFTED EDUCATION, 3RD EDITION - FELDHUSEN,JF, TREFFINGER,DJ",1987.0
"Book review: SMART GIRLS, GIFTED WOMEN - KERR,BA    ",1048.0,"Book review: SMART GIRLS, GIFTED WOMEN - KERR,BA",1987.0
"Book review: TEACHING LANGUAGE ARTS CREATIVELY IN THE ELEMENTARY-GRADES - PILON,AB    ",1049.0,"Book review: TEACHING LANGUAGE ARTS CREATIVELY IN THE ELEMENTARY-GRADES - PILON,AB",1987.0
"Book review: THE GIFTED - DEVELOPING TOTAL TALENT - RICE,JP    ",1050.0,"Book review: THE GIFTED - DEVELOPING TOTAL TALENT - RICE,JP",1987.0
"SELF-CONCEPT IN GIFTED-CHILDREN - DIFFERENTIAL IMPACT IN BOYS AND GIRLS   Gifted 9-12-year-old children were compared with non-gifted children on three paper and pencil measures of self-concept. Additional personality and behavioral information on each child was provided by his/her mother and teacher. Giftedness seemed to be an advantage for girls but not for boys. Gifted girls described themselves as having a more positive self-concept and a more internal locus of control than did non-gifted girls. No such differences were found with boys. In fact, gifted boys gave some evidence of lower self-satisfaction, particularly in areas of physical strength and aggressiveness, when compared to non-gifted boys. Mothers and teachers similarly reported fewer problem areas for gifted girls but no such differences between gifted and non-gifted boys. The findings are discussed in the context of cultural sex-role expectations.",1051.0,SELF-CONCEPT IN GIFTED-CHILDREN - DIFFERENTIAL IMPACT IN BOYS AND GIRLS,1987.0
"INSERVICE AND PRESERVICE TEACHERS ATTITUDES TOWARD THE ACADEMICALLY BRILLIANT   Attitudes toward the academically gifted were examined in 83 experienced teachers and 100 juniors and seniors enrolled in a teacher education program. Using a questionnaire developed by Tannenbaum (1962), the characteristics of athleticism, diligence, and academic brilliance were examined as they affected perceptions of hypothetical high school students. Attitude correlates were defined as scholastic achievement, sex, and previous teaching experience of the rater. Results indicated that experienced teachers and future teachers, like the high school students in Tannenbaum's study, viewed athleticism as the critical determinant of a person's likability.",1052.0,INSERVICE AND PRESERVICE TEACHERS ATTITUDES TOWARD THE ACADEMICALLY BRILLIANT,1987.0
"SPECIFIC PROGRAM INFORMATION - A KEY TO ATTITUDES ABOUT THE GIFTED EDUCATION-PROGRAM   This study found differences in attitudes of administrators, gifted program teachers, and regular program teachers about the gifted education program in their buildings, with regular program teachers' attitudes least favorable. The finding of a strong correlation between favorable. The finding of a strong correlation between regular program teachers' knowledge about specific aspects of the program and their attitudes toward the attitudes and on organizational research.",1053.0,SPECIFIC PROGRAM INFORMATION - A KEY TO ATTITUDES ABOUT THE GIFTED EDUCATION-PROGRAM,1987.0
"QUALITATIVE ASSESSMENT OF GIFTED EDUCATION   This article describes qualitative research using an ethnographic perspective, with particular reference to gifted education. The purpose is to help the reader, through examples, to understand the potential use of qualitative assessment methods when studying and evaluating programs for gifted children. The sources include the published literature on qualitative research and studies on gifted education using an ethnographic perspective. The article concludes that more use of this methodology could be beneficial to the field of gifted education.",1054.0,QUALITATIVE ASSESSMENT OF GIFTED EDUCATION,1987.0
"USING JUDGMENT ANALYSIS IN THE IDENTIFICATION OF GIFTED AND TALENTED CHILDREN   When multiple criteria are used to identify gifted and talented students personnel responsible for identification are often unaware of the weighting scheme they have chosen to use. If some kind of weighting scheme is chosen in order to reflect relative importance of criteria, the statistical properties of the combination of criteria and weights can lead to rankings of students which do not reflect the philosophy ofthose creating the weighting system. The method of Judgment Analysis (JAN) can be used to determine a weighting system which reflects an identification philosophy accurately.",1055.0,USING JUDGMENT ANALYSIS IN THE IDENTIFICATION OF GIFTED AND TALENTED CHILDREN,1987.0
"AN EXPERIMENTAL PROGRAM FOR HIGHLY GIFTED-CHILDREN IN THE EARLY PRIMARY GRADES   A model of educational provision for children of high intellectual giftedness was implemented in an experimental program with 6- and 7-year-olds. The model incorporates the principal features of the individual case study approach, the part-time learning center, and individualized independent study in the regular class. The results of the program indicated several aspects of teaching provisions which were necessary for successful implementation of the model. Also considered were the effects of the program on the parents and the children's social relations with age peers.",1056.0,AN EXPERIMENTAL PROGRAM FOR HIGHLY GIFTED-CHILDREN IN THE EARLY PRIMARY GRADES,1987.0
"METACOGNITION, INTELLIGENCE AND GIFTEDNESS   The contribution of metacognition to the better understanding of giftedness is explored in the context of the ""triarchic"" theory of intelligence and its subtheory of insight proposed by Sternberg and his colleagues at Yale University, and in relation to research into the interaction between availability and flexibility of cognitive style on one hand, and metacognitive knowledge and skill on the other. Support is offered for the importance of interactions among the elements (meta-components, performance components, and knowledge-acquisition components) of the triarchic theory to better explain giftedness. Finally, rather than regarding a theory of giftedness to be a subtheory of one of intelligence, might there be merit in considering the opposite order?",1057.0,"METACOGNITION, INTELLIGENCE AND GIFTEDNESS",1987.0
"METAMEMORY IN GIFTED-CHILDREN   This study examined relationships among divergent thinking, metamory, achievement, and IQ in gifted children. Ninety-eight fifth and sixth graders enrolled in programs for creatively and intellectually gifted children participated in the study. Metamemory and divergent thinking were found to be related; this cor-IQ was removed. Metamemory also correlated with achievement but not with IQ. A canonical correlation and divergent thinking and metamemory as the independent measures indicated that metamemory and achievement were the major contributors to the equation. The concept of metamemory is an important process that appears independent from, yet essential for, convergent and divergent thinking and that may underlie creative achievements.",1058.0,METAMEMORY IN GIFTED-CHILDREN,1987.0
"Book review: TOWARD EXCELLENCE IN GIFTED EDUCATION - FELDHUSEN,JF    ",1059.0,"Book review: TOWARD EXCELLENCE IN GIFTED EDUCATION - FELDHUSEN,JF",1987.0
"Book review: THE SOCIAL-PSYCHOLOGY OF CREATIVITY - AMABILE,TM    ",1060.0,"Book review: THE SOCIAL-PSYCHOLOGY OF CREATIVITY - AMABILE,TM",1987.0
"Book review: BEYOND IQ - A TRIARCHIC THEORY OF HUMAN INTELLIGENCE - STERNBERG,RJ    ",1061.0,"Book review: BEYOND IQ - A TRIARCHIC THEORY OF HUMAN INTELLIGENCE - STERNBERG,RJ",1987.0
"Book review: PLAYFUL PERCEPTION - LEFF,HL    ",1062.0,"Book review: PLAYFUL PERCEPTION - LEFF,HL",1987.0
"Book review: THE SCHOOLWIDE ENRICHMENT MODEL A COMPREHENSIVE PLAN FOR EDUCATIONAL EXCELLENCE - RENZULLI,JS, REIS,S    ",1063.0,"Book review: THE SCHOOLWIDE ENRICHMENT MODEL A COMPREHENSIVE PLAN FOR EDUCATIONAL EXCELLENCE - RENZULLI,JS, REIS,S",1987.0
