eng_full,no,title,year
"Gender differences in gifted and average-ability students - Comparing girls' and boys' achievement, self-concept, interest, and motivation in mathematics mathematics; giftedness; gender differences; academic self-concept; interest; motivation This article investigates gender differences in 181 gifted and 181 average-ability sixth graders in achievement, academic self-concept, interest, and motivation in mathematics. Giftedness was conceptualized as nonverbal reasoning ability and defined by a rank of at least 95% on a nonverbal reasoning subscale of the German Cognitive Abilities Test. Mathematical achievement was measured by teacher-assigned grades and a standardized mathematics test. Self-concept, interest, and motivation were assessed by questionnaire. In both ability groups, boys earned significantly higher test scores but there were no gender differences in grades. Girls scored lower on measures of academic self-concept, interest, and motivation. Gender differences were larger in gifted than in average-ability students. Ability group differences for self-concept and interest were only found for boys in favor of the gifted. Results support the assumption that gender differences in self-concept, interest, and motivation in mathematics are more prevalent in gifted than in average-ability students.",316.0,"Gender differences in gifted and average-ability students - Comparing girls' and boys' achievement, self-concept, interest, and motivation in mathematics",2008.0
"Validation of the Gifted Rating Scales-School Form in China gifted rating scales; Chinese children; reliability; validity The Gifted Rating Scales-School Form (GRS-S), a teacher-completed rating scale, is designed to identify five types of giftedness and motivation. This study examines the reliability and validity of a Chinese-translated version of the GRS-S with a sample of Chinese elementary and middle school students (N = 499). The Chinese GRSS was found to have high internal consistency. Results of the confirmatory factor analysis corroborated the six-factor solution of the original GRS-S. Comparison of the GRS-S scores and measures of academic performance provide preliminary support for the criterion validity of the Chinese-translated GRS-S. Significant age and gender differences on the Chinese GRS-S were found. Results provide preliminary support for the Chinese version of the GRS-S as a reliable and valid measure of giftedness for Chinese students.",317.0,Validation of the Gifted Rating Scales-School Form in China,2008.0
"Academically talented students' attitudes toward service in the community academically talented youth; service learning; service activities; minority youth In this study, the authors examined participation rates in, and attitudes toward, service in community settings in a sample of 936 academically talented adolescents. Results indicated that about 50% of the participants participated in both classroom-sponsored and organization-sponsored service activities, with female students reporting higher rates than male students. Participation rates increased with increases in socioeconomic status, and rates in organization-sponsored activities increased across grade levels. Attitudes toward service were generally positive, with female students having more positive attitudes than male students. These findings mirror results from studies of non-identified students and suggest that differences in participation rates in service activities may be reflecting differences in economic circumstances that allow for participation.",318.0,Academically talented students' attitudes toward service in the community,2008.0
"Twice-exceptional students' use of metacognitive skills on a comprehension monitoring task twice exceptional; metacognition; think aloud; comprehension monitoring Boys identified as learning-disabled gifted or twice exceptional, at two different grade levels (5th or 6th grades, and 11th or 12th grades), were asked to read a history text with unknown vocabulary words, internal inconsistencies, and prior knowledge violations inserted to make immediate comprehension difficult. The students were asked to read one sentence at a time and report their thoughts verbally. Their verbalizations were analyzed for evidence of how they used metacognitive skills. The older students actively monitored and evaluated their comprehension as they tried to make sense of the text but were more willing to accept problematic text. The younger students were not as active in monitoring their comprehension, but they were less likely to accept the prior knowledge violations.",319.0,Twice-exceptional students' use of metacognitive skills on a comprehension monitoring task,2008.0
"Identifying young gifted children using the Gifted Rating Scales-Preschool/Kindergarten Form gifted identification; gifted rating scales; GRS; preschool gifted This article reports on an analysis of the diagnostic accuracy of a new teacher rating scale designed to assist in the identification of gifted preschool and kindergarten students. The Gifted Rating Scales-Preschool/Kindergarten Form (GRS-P) is based on a multidimensional model of giftedness. An examination of the standardization sample using diagnostic efficiency statistics provides support for the diagnostic accuracy of the GRS-P Intellectual Ability and Academic Ability scales identifying intellectual giftedness, irrespective of the IQ cut score used to demarcate giftedness. The present findings extend the analysis of the standardization sample reported in the test manual and provide additional support for the GRS-P as a gifted screening tool.",320.0,Identifying young gifted children using the Gifted Rating Scales-Preschool/Kindergarten Form,2008.0
Relationships among private speech and creativity in head start and low-socioeconomic status preschool children private speech; creativity; Vygotsky; cognitive self-regulation The purpose of this study was to explore Vygotsky's notion of private speech as a cognitive self-regulatory process and how it related to creativity measures among at-risk children. Thirty-two Head Start and state-funded Pre-K children completed the Torrance creativity test Thinking Creatively in Action and Movement (TCAM). The children's private speech was collected in an open play context and while children completed structured logical-mathematical activities. Results revealed that both originality and fluency creativity were related to self-direction private speech and grand total private speech. Findings support that cognitive self-regulating private speech may be related to creative thinking and that private speech may offer a method for assessing early creative thinking in children from various cultural and economic backgrounds.,321.0,Relationships among private speech and creativity in head start and low-socioeconomic status preschool children,2008.0
"Giftedness of Chinese students in Hong Kong - Perspectives from different conceptions of intelligences giftedness; multiple intelligences; emotional intelligence; successful intelligence; profile types This study examined the self-perceived intelligences (multiple intelligences, emotional intelligence, and successful intelligence) of 498 Chinese gifted students in Hong Kong. Based on the associations among perceived intelligence scores, three dimensions could be distinguished to describe giftedness and could be interpreted as global giftedness, socioemotional giftedness, and artistic giftedness. Using profiles of perceived intelligences, students could be classified as falling into four clusters of supersmart students, socioemotionally gifted students, modest gifted students, and artistically gifted students. The supersmart students engaged in more activities related to leadership and creativity than the other clusters of students, with the modest gifted students reporting the least engagement. The supersmart students, however, were rated by teachers as less emotionally mature, showing less concern for others, and more likely to have behavioral conduct problems than the socioemotionally gifted students. Implications of the findings for conceptualizing giftedness and working with different groups of gifted students are discussed.",322.0,Giftedness of Chinese students in Hong Kong - Perspectives from different conceptions of intelligences,2008.0
"A national picture of talent search and talent search educational programs talent search; talent search educational programs; talent search centers This article presents a comprehensive portrait of talent search testing and associated educational programs in the United States, now some 35 years after Dr. Julian Stanley originated the concept. Survey data from the six major talent search centers in the United States were used to examine the scope of talent search educational offerings, including accelerated summer, distance education, Saturday and weekend, and leadership programs. Reported data reveal that over 3 million students have participated in talent search testing since these programs' inception, and subsequently thousands of these students participate each year in other educational programs offered by these organizations. In addition to above-level test scores, data used to prequalify students to participate include on-level standardized achievement tests, teacher or parent nominations, and portfolios. Disproportional representations within talent search testing and educational programs by racial and household income levels were addressed with a need for more financial support and collaborative work between talent search centers and local schools for more students to benefit from the talent search model.",323.0,A national picture of talent search and talent search educational programs,2008.0
"Psychometric characteristics of the Harter Self-Perception Profiles for Adolescents and Children for use with gifted populations self-concept; gifted; adolescents; self-perception profiles Assessing the psychometric properties of scores on self-concept measures with gifted students may provide guidance for interpretation and selection of appropriate instruments to use for individual assessments and in studies of self-concept. Given the widespread use of the Harter Self-Perception Profiles for Children and Adolescents, the purposes of this study were to replicate reliability studies of the Self-Perception Profile for Children in a sample of gifted students, to assess the reliability of gifted students' scores on the Self-Perception Profile for Adolescents, and to examine the validity of scores on both instruments for use with gifted populations. Results provide evidence of validity and reliability for use with gifted populations.",324.0,Psychometric characteristics of the Harter Self-Perception Profiles for Adolescents and Children for use with gifted populations,2008.0
"Reviving Perry - An analysis of epistemological change by gender and ethnicity among gifted high school students gifted; Perry; epistemology; Learning Context Questionnaire; LCQ This study examines development along Perry's intellectual and ethical scale among three successive graduating classes of students identified as gifted and talented in mathematics and science. Perry posits that intellectual development proceeds from a basic dualism through nine stages (positions) and culminates with a sense of personal identify and commitment. Perry suggests that the college years act as the agent of intellectual development, but others have argued that Perry's scheme is not flexible enough to account for gender- and culture-based differences. This study uses a paper-and-pencil questionnaire to describe developmental characteristics of gifted high school students and examines between-group differences between gender and ethnic groups at the high school sophomore and senior years. All groups showed significant improvement from sophomore to senior year. There were no differences by gender or ethnicity at the sophomore year, but by senior year, significant. developmental differences existed among ethnic groups.",325.0,Reviving Perry - An analysis of epistemological change by gender and ethnicity among gifted high school students,2008.0
Clocking the mind: Mental chronometry and individual differences    ,326.0,Clocking the mind: Mental chronometry and individual differences,2008.0
"Mellow out, they say. If I only could. Intensities and sensitivities of the young and bright    ",327.0,"Mellow out, they say. If I only could. Intensities and sensitivities of the young and bright",2008.0
