eng_full,no,title,year
"OBSERVATIONS AND SUGGESTIONS REGARDING GIFTEDNESS, FAMILIAL INFLUENCE AND ACHIEVEMENT OF EMINENCE    ",1468.0,"OBSERVATIONS AND SUGGESTIONS REGARDING GIFTEDNESS, FAMILIAL INFLUENCE AND ACHIEVEMENT OF EMINENCE",1978.0
"SUPERIOR STUDENTS - FAMILY-SIZE, BIRTH-ORDER AND INTELLECTUAL ABILITY    ",1469.0,"SUPERIOR STUDENTS - FAMILY-SIZE, BIRTH-ORDER AND INTELLECTUAL ABILITY",1978.0
EXPERTS REACT TO STEREOTYPING GIFTED CHILDREN    ,1470.0,EXPERTS REACT TO STEREOTYPING GIFTED CHILDREN,1978.0
BRIGHT YOUTHS DISPEL PERSISTENT MYTHS ABOUT INTELLECTUAL TALENT - DISCUSSION    ,1471.0,BRIGHT YOUTHS DISPEL PERSISTENT MYTHS ABOUT INTELLECTUAL TALENT - DISCUSSION,1978.0
PARENT INVOLVEMENT - KEY TO EDUCATION OF GIFTED CHILDREN    ,1472.0,PARENT INVOLVEMENT - KEY TO EDUCATION OF GIFTED CHILDREN,1978.0
VISUAL-FIELD USAGE AS AN INDICATOR OF RIGHT OR LEFT HEMISPHERIC INFORMATION-PROCESSING OF GIFTED STUDENTS    ,1473.0,VISUAL-FIELD USAGE AS AN INDICATOR OF RIGHT OR LEFT HEMISPHERIC INFORMATION-PROCESSING OF GIFTED STUDENTS,1978.0
EFFECTS OF ENVIRONMENTAL SCANNING ON CREATIVITY    ,1474.0,EFFECTS OF ENVIRONMENTAL SCANNING ON CREATIVITY,1978.0
SOME THOUGHTS ABOUT PIAGET AND YOUNG GIFTED CHILD    ,1475.0,SOME THOUGHTS ABOUT PIAGET AND YOUNG GIFTED CHILD,1978.0
"EXAMINING STUDENTS FOR ENTERING COLLEGE, .2.    ",1476.0,"EXAMINING STUDENTS FOR ENTERING COLLEGE, .2.",1978.0
EDUCATION OF GIFTED IN UTOPIA    ,1477.0,EDUCATION OF GIFTED IN UTOPIA,1978.0
PARENT PERSPECTIVE - SOWING SEEDS OF CONCERN    ,1478.0,PARENT PERSPECTIVE - SOWING SEEDS OF CONCERN,1978.0
"Book review: CREATIVE GROWTH GAMES - RAUDSEPP,E, HOUGH,GP    ",1479.0,"Book review: CREATIVE GROWTH GAMES - RAUDSEPP,E, HOUGH,GP",1978.0
"Book review: TURNING ON BRIGHT MINDS - PARENT LOOKS AT GIFTED EDUCATION IN TEXAS - RAY,J    ",1480.0,"Book review: TURNING ON BRIGHT MINDS - PARENT LOOKS AT GIFTED EDUCATION IN TEXAS - RAY,J",1978.0
"Book review: MAINSTREAMING GIFTED - HENSON,FO    ",1481.0,"Book review: MAINSTREAMING GIFTED - HENSON,FO",1978.0
"Book review: ORIGINS OF CONSCIOUSNESS IN BREAKDOWN OF BICAMERAL MIND - JAYNES,J    ",1482.0,"Book review: ORIGINS OF CONSCIOUSNESS IN BREAKDOWN OF BICAMERAL MIND - JAYNES,J",1978.0
"Book review: OPERA - HARTMANN,R    ",1483.0,"Book review: OPERA - HARTMANN,R",1978.0
"Book review: METAMORPHIC MIND - SAMPLES,R    ",1484.0,"Book review: METAMORPHIC MIND - SAMPLES,R",1978.0
"Book review: MONTESSORI,MARIA - BIOGRAPHY - KRAMER,R    ",1485.0,"Book review: MONTESSORI,MARIA - BIOGRAPHY - KRAMER,R",1978.0
"Book review: DIMENSIONS OF LEARNING FOR HIGHLY GIFTED STUDENT - LUNDY,R, CAREY,RW, MOORE,R    ",1486.0,"Book review: DIMENSIONS OF LEARNING FOR HIGHLY GIFTED STUDENT - LUNDY,R, CAREY,RW, MOORE,R",1978.0
IMAGES OF FUTURE OF GIFTED ADOLESCENTS - EFFECT OF ALIENATION AND SPECIALIZED CEREBRAL FUNCTIONING    ,1487.0,IMAGES OF FUTURE OF GIFTED ADOLESCENTS - EFFECT OF ALIENATION AND SPECIALIZED CEREBRAL FUNCTIONING,1978.0
SOME ADVANCES IN THOUGHT ON GIFTED    ,1488.0,SOME ADVANCES IN THOUGHT ON GIFTED,1978.0
RADICAL ACCELERATION - RECENT EDUCATIONAL INNOVATION AT JHU    ,1489.0,RADICAL ACCELERATION - RECENT EDUCATIONAL INNOVATION AT JHU,1978.0
"MARVELOUS BOYS - CHATTERTON,THOMAS, GALOIS,EVARISTE AND THEIR MODERN COUNTERPARTS    ",1490.0,"MARVELOUS BOYS - CHATTERTON,THOMAS, GALOIS,EVARISTE AND THEIR MODERN COUNTERPARTS",1978.0
TEST-PERFORMANCE OF SUPERIOR STUDENTS ON CONCEPT MASTERY TEST - 1965-1976    ,1491.0,TEST-PERFORMANCE OF SUPERIOR STUDENTS ON CONCEPT MASTERY TEST - 1965-1976,1978.0
ASPECTS OF INTELLIGENCE IN GIFTED PRESCHOOLERS    ,1492.0,ASPECTS OF INTELLIGENCE IN GIFTED PRESCHOOLERS,1978.0
EFFECTS OF TRAINING ON TEACHERS ACCURACY IN IDENTIFICATION OF GIFTED CHILDREN    ,1493.0,EFFECTS OF TRAINING ON TEACHERS ACCURACY IN IDENTIFICATION OF GIFTED CHILDREN,1978.0
"DIAGNOSIS AND EVALUATION OF CREATIVITY, RESEARCH AND THINKING SKILLS OF ACADEMICALLY TALENTED ELEMENTARY STUDENTS    ",1494.0,"DIAGNOSIS AND EVALUATION OF CREATIVITY, RESEARCH AND THINKING SKILLS OF ACADEMICALLY TALENTED ELEMENTARY STUDENTS",1978.0
COMPARISON OF SHORT FORMS OF INTELLIGENCE SCALE FOR CHILDREN - REVISED IN SCREENING OF GIFTED REFERRALS    ,1495.0,COMPARISON OF SHORT FORMS OF INTELLIGENCE SCALE FOR CHILDREN - REVISED IN SCREENING OF GIFTED REFERRALS,1978.0
REFLECTIONS OF GIFTED LEARNERS    ,1496.0,REFLECTIONS OF GIFTED LEARNERS,1978.0
MYTH NO 2 - EDUCATIONAL ACCELERATION LEADS TO SOCIAL MALADJUSTMENT OF INTELLECTUALLY TALENTED YOUTHS    ,1497.0,MYTH NO 2 - EDUCATIONAL ACCELERATION LEADS TO SOCIAL MALADJUSTMENT OF INTELLECTUALLY TALENTED YOUTHS,1978.0
GATHER YE APP CREDITS WHILE YE MAY    ,1498.0,GATHER YE APP CREDITS WHILE YE MAY,1978.0
FROM CLASSROOM - CENTERING ACTIVITIES FOR GIFTED-TALENTED CHILDREN    ,1499.0,FROM CLASSROOM - CENTERING ACTIVITIES FOR GIFTED-TALENTED CHILDREN,1978.0
