kor_full,no,title,year
"초등학교에서의 교무업무시스템 운영 현황과 과제 - 서울과 경기 지역을 중심으로 -   정보통신기술의 발달과 함께 교육의 역할도 크게 달라져 디지털 교육 행정을 위해 교육행정정보시스템(NEIS)을 도입하여 운영하여 왔다. 그러나 NEIS를 학교에서 운영하는데 있어 어려움이 있었던 것이 사실이다. 이에 정부는 NEIS의 27개 영역 중 교무학사, 입진학, 보건 등의 3개영역을 분리하여 새로운 교무업무시스템을 구축하여 운영한다는 확정안을 마련하여 2006년 3월부터 전면적으로 시행하고 있다. 이에 본 연구는 교무업무시스템의 효과적인 운영을 위한 시사점을 파악하고자 초등학교 현장에서의 시스템 운영 현황을 알아보고, 문제점을 분석하여 해결해야 할 과제를 제시하고자 하였다. 연구 결과, 교무업무시스템 사용 현황과 관련하여 약 67%의 교사들이 1일 평균 1-2회 접속하며, 시스템 사용 시 동료 교사의 도움이 가장 큰 것으로 밝혀졌다. 또한 디자인, 기능 개선 등에 대해 긍정적으로 응답하였고, 활용을 위한 편의성과 효율성에 대해 만족하였으나, 빈번한 시스템 변경으로 적응하기까지 어려움을 느끼는 것으로 밝혀졌다. 운영의 보안 측면에서 전자인증서와 개인정보의 중요성에 대해 알고 관리하고 있으나, 시스템의 서버에 대한 신뢰는 낮았다. 시급히 개선해야 할 점으로 물리적 환경의 개선 및 학교 현장의 기능 개선 요구를 수용할 수 있는 열린 체계의 필요성이 지적되었다. 또한, 수기문서 감축, 전자결재 등을 통한 실제 업무경감을 이루기 위해 관련 법령의 정비, 교육행정기관의 명확한 지침, 단위 학교장의 의지 등이 필요한 것으로 밝혀졌다.",350.0,초등학교에서의 교무업무시스템 운영 현황과 과제 - 서울과 경기 지역을 중심으로 -,2007.0
"학교 운영을 위한 웹기반 설문 시스템   7차 교육 과정은 학교 운영에 학생, 교사, 학부모와 지역 사회의 요구를 적극 수렴하고 이를 반영할 것을 요구하고 있다. 이에 본 연구는 학교 운영을 효율적으로 하기 위한 웹 설문 시스템을 설계하고 구현하고자 한다. 본 연구에서 제시한 웹기반 설문 시스템은 관리자(조사자)와 응답자로 구분하여 설계하고 관리자는 인터넷만 연결되면 설문을 관리하고 결과를 확인할 수 있도록 하였다. 또한 문항별로 관련된 자료 데이터베이스를 제공하여 별도의 프로그램없이 본 시스템 내에서 실시간으로 설문 작성과 통계처리가 되도록 설계하였다. 본 시스템은 학교의 홈페이지에 한 메뉴로 활용하거나 단독 시스템으로 운영이 가능하여 학교 단위의 설문 조사를 쉽고 빠르게 할 수 있도록 해 준다.",351.0,학교 운영을 위한 웹기반 설문 시스템,2007.0
"HCI 이론에 기반한 게임형 학습 프로그램 평가 준거 개발 및 적용   본 연구는 HCI(Human Computer Interaction) 이론을 적용하여 게임형 학습 프로그램을 평가하기 위한 준거를 개발한다. 그리고 개발한 평가 준거를 기준으로 초등학생용 게임형 학습 프로그램을 분석한다. HCI 이론은 다양한 영역의 프로그램 개발에 광범위하게 적용되어 왔고 학습 프로그램을 평가하는데도 널리 활용되어 왔다. 그러나 HCI 이론을 적용한 게임형 학습 프로그램 평가에 대한 연구는 거의 없다. 본 연구는 HCI의 구성요소인 유용성(Usefulness), 사용성(Usability), 감성(Affect)의 관점에서 평가 준거를 개발하였다. 그리고 이들 3가지 관점에서 게임형 학습 프로그램을 분석하였다. 본 연구에서 개발한 평가 준거는 게임형 학습 프로그램을 평가하는 기준으로 활용될 수 있고, 분석 자료는 게임 프로그램 개발자 및 활용자들에게 유용한 안내 자료가 될 수 있을 것이다.",352.0,HCI 이론에 기반한 게임형 학습 프로그램 평가 준거 개발 및 적용,2007.0
"유비쿼터스 환경에서 적응력있는 화상 커뮤니티의 설계 유비쿼터스 환경, 화상 커뮤니티 학교들의 특색있는 교육활동이나, 교수 학습자료들이 다른 학교 홈페이지와의 연계기능이 없어 많은 자료들이 묻혀버리고 있는 실정이다. 따라서 본 연구는 유비쿼터스 환경에서 각 학교의 다양한 교육활동들을 효과적으로 홍보하고, 화상통신을 통해 소속되어 있는 학생들 간의 교육적 정보교류와 의사소통기능을 강화시켜 지역교육청의 교육정책수행 및 교육발전에 이바지할 수 있는 적응력있는 화상커뮤니티를 설계하였다. 제안된 시스템을 통해 각 학교간에 이루어지고있는 교육활동을 실시간으로 알 수 있어 교육발전을 도모할 수 있으리라 기대한다.",353.0,유비쿼터스 환경에서 적응력있는 화상 커뮤니티의 설계,2007.0
"교육용로봇을 이용한 프로그래밍 학습 모형 알고리즘 학습도구, 로봇, 프로그래밍, 로봇 프로그래밍 교육과정, 교재 본 연구는 창의적 문제해결 능력 향상을 위한 알고리즘 학습도구로서 로봇을 이용한 프로그래밍 학습방법을 제안하는데 목적이 있다. 이를 위해 30차시 분량의 로봇 프로그래밍 교육과정과 교재를 개발하였으며, 초등학생 6학년을 대상으로 30차시를 학습시킨 후 평가하였다. 각 차시별 학습결과 산출물 중심으로 성취수준을 평가한 결과, 학습자들이 교육과정 내용을 대부분 이해한 수준으로 분석되었다. 이러한 결과는 개발한 교육과정과 교재가 초등학생들에게 충분히 공감하고 실천 가능하도록 구성되었다고 판단된다. 본 연구에서의 실행 경험을 통해 초등학교에서 로봇 프로그램 학습이 창의적 알고리즘 학습도구로 성공할 수 있는 가능성을 확인하게 되었다.",354.0,교육용로봇을 이용한 프로그래밍 학습 모형,2007.0
"저작도구를 이용한 수학 학습시스템 개발 컴퓨터 보조 수학 교육, 자작도구, 학습 시스템 우리는 현재 정보화 시대에 살고 있다. 컴퓨터 테크놀로지의 도움으로 사회의 생산성과 효율성 그리고 편리성이 증진되었다. 교육에 있어서도 이러한 정보기술의 도움을 받고 있으나, 아직까지 학교 교육에서 가장 널리 사용되는 도구가 여전히 칠판과 교과서인 점을 생각해 볼 때 정보공학이 교육 분야에서 제대로 활용되지 못한 점을 느낄 수 있다. 본 논문에서는 수학교육을 위한 학습시스템을 제안한다. 제안된 학습시스템은 저작도구를 이용하여 수학교육 콘텐츠를 초․중고등학교 교사들이 손쉽게 작성할 수 있으며, 이를 수업에 활용할 수 있다. 작성된 수학교육 콘텐츠를 데이터베이스로 축척하여 그 활용성을 높인다.",355.0,저작도구를 이용한 수학 학습시스템 개발,2007.0
"사이버대학 학습자관련 변인과 중도탈락 간의 관계 규명을 위한 실증적 연구 사이버대학, 학습자관련 변인, 중도이탈, 중도탈락, 원격대학 본 연구는 서울 소재의 A사이버 대학에서 2002년 1학기부터 2005년 1학기까지의 누적입학생 가운데 제적, 자퇴한 중도탈락생의 배경변인을 조사하고 설문을 통해 사이버대학에서의 중도탈락의 원인을 알아보았다. 학습시간의 부족과 경제적 어려움이 가장 큰 원인으로 지적되었으나, 온라인교육에의 부적응과 사이버대학의 인지도에 대한 불안감도 적지 않은 학생들에게 중도탈락의 원인이 되었다. 특히 온라인교육에의 부적응이나 사이버대학의 인지도에 대한 불안감이 중도탈락의 원인으로 되었던 학생들은 다른 학생이나 교수와의 상호작용 부족을 온라인 학습의 가장 큰 어려움으로 꼽았다. 따라서 사이버대학의 중도탈락을 줄이기 위해서는 보다 효과적인 학습전략의 개발이나 등록금 지원 외에도 학생 상호간, 학생-교수 간의 상호작용 증대를 통하여 소속감을 고취하고 온라인 학습의 어려움을 나누는 노력이 필요한 것으로 드러났다.",356.0,사이버대학 학습자관련 변인과 중도탈락 간의 관계 규명을 위한 실증적 연구,2007.0
"교사 보조 로봇 스타일에 따른 아동 반응 분석 교사보조 로봇, 로봇 스타일, r-러닝 유비쿼터스 컴퓨팅 기술과 로봇 기술의 발달과 함께 지능형 로봇은 여러 분야에서 활용되고 있고, 점차 그 범위가 확대될 것으로 예견된다. 많은 서비스 로봇들 중에서 교육용 로봇을 이용한 r-Learning의 개념과 함께 다양한 필드 스터디가 이루어지고 있다. 현재 교사 보조 로봇은 곧 실용화를 앞두고 많은 HRI 연구가 요구되는데, 본 연구에서는 로봇의 교수 스타일에 따라 학생의 반응을 살펴보고자 하였다. 이를 위하여 초등학교 6학년 평균키의 양팔이 달린 교사보조 로봇 프로토 타입을 제작하고, 동일한 영어단원에 대하여 두 가지 교수 스타일(명랑, 진지)의 컨텐츠를 개발하여 탑재한 후 초등학생 3학년을 대상으로 흥미도, 성취도, 집중도가 어떻게 다른지를 실험 비교하였다. 실험 결과, 학생의 흥미도는 명랑한 로봇과 함께 수업한 집단이 높았지만, 성취도는 로봇의 스타일과 유의미한 관계가 없었으며, 집중도는 진지한 교수 스타일의 로봇과 함께한 그룹의 시간이 길었다. 이러한 결과는 교사 보조 로봇의 컨텐츠를 제작함에 있어, 중요한 가이드라인이 될 것이다.",357.0,교사 보조 로봇 스타일에 따른 아동 반응 분석,2007.0
"U-러닝 환경에서 RFID의 교수-학습 적용에 관한 연구 u-러닝, 유비쿼터스, RFID 유비쿼터스 사회의 도래에 따라 교육의 패러다임도 변화되고 있다. 유비쿼터스 환경의 u-러닝에서는 휴대폰, PDA, PMP, UMPC, TPC 등의 모바일 기기가 중요한 학습도구가 될 것이다. 특히, 유비쿼터스 사회의 핵심 기술인 RFID를 모바일 기기와 함께 교수-학습에 활용한다면 의미있는 학습이 되기에 충분하다. 본 연구에서는 RFID를 교수-학습에 적용하기 위한 방안으로 RFID-card, RFID-book, RFID-label, RFID-test의 네 가지를 제시하였으며, RFID-label의 방법을 실제 교수-학습에 적용하고 그 가능성과 효과성을 탐색하였다. 그 결과 RFID의 교수-학습 적용에 대한 긍정적인 효과와 가능성을 얻었다. 하지만 RFID를 교수-학습에 적용함에 있어서 기술적으로 부족한 점이 나타났으며, RFID의 교수-학습 적용을 위한 모델의 지속적인 연구의 필요성이 제기되었다.",358.0,U-러닝 환경에서 RFID의 교수-학습 적용에 관한 연구,2007.0
"대학 컴퓨터 교육을 위한 중등 컴퓨터 교육 경험의 실태분석 컴퓨터 교육과정, 컴퓨터 교육 경험 이 연구는 대학 신입생들을 대상으로 중등 교육과정의 컴퓨터 교육 경험 실태를 분석하여 대학 필수 컴퓨터 교육과정을 위한 시사점을 제시하는데 그 목적이 있다. 이 연구의 목적을 달성하기 위하여 중등 컴퓨터 교육 및 컴퓨터 활용 수준을 측정하기 위한 설문지를 개발하였다. 개발된 설문지를 가지고 중등학교와 학교 밖에서 컴퓨터 관련 교육이 어느 정도 이루어졌는지, 컴퓨터를 어떻게 활용하고 있는지, 학습 경험은 어느 정도의 수준인지를 분석하였다. 이러한 분석을 바탕으로 신입생을 위한 대학교양 과정의 컴퓨터 교육을 위한 시사점을 제시하였다.",359.0,대학 컴퓨터 교육을 위한 중등 컴퓨터 교육 경험의 실태분석,2007.0
"모바일 학습을 위한 게임형 콘텐츠 설계 방향 모바일 학습, 게임, 몰입 세계는 정보통신기술의 발달로 인해 지식의 양이 폭발적으로 증가하면서 정보화 사회에서 지식사회로 빠르게 변화하고 있다. 이런 상황에서 모바일 장치를 기반으로 하는 모바일 학습은 학습자들의 다양한 학습활동을 지원할 수 있는 중요한 기회를 제공하고 있다. 본 연구의 목적은 모바일 학습을 위한 게임형태의 콘텐츠의 개발 방향을 논의하는데 있다. 모바일 학습을 위해 모바일 장치의 단점을 보완할 수 있는 대안으로 게임형 학습콘텐츠를 개발하는 방향과 게임의 프로토타입을 제시하였다.",360.0,모바일 학습을 위한 게임형 콘텐츠 설계 방향,2007.0
"통일대비 남북한 정보통신교육 비교 분석 컴퓨터 교육과정, 컴퓨터교과서 분석 본 연구는 통일대비 정보통신교육 통합방안을 제시하기 위해 남북한의 컴퓨터 교육과정과 교과서를 비교 분석하였고 그 결과는 다음과 같다. 첫째, 북한은 소학교에서는 정보통신교육이 전혀 이루어지고 있지 않으며 중학교에서 주당 2시간씩 필수적으로 실시하고 있다. 그러나 수재학교, 제1중학교, 일반중학교 등 학교수준에 따라 교육과정에 차이가 있었고, 특히 일부 수재학교에 집중적인 교육이 실시되고 있었다. 둘째, 컴퓨터 교과서를 비교 분석한 결과 남한의 컴퓨터 교과서는 영역별로 골고루 내용이 선정되어 있었는데 북한의 경우 컴퓨터의 기초지식 및 문서작성에 대부분이 할애되어 있었으며 인터넷과 멀티미디어 등 최신의 내용이 전혀 수록되어 있지 않았다. 하지만 문제해결력 신장을 위한 BASIC 프로그래밍 내용이 포함되어 있어 활용 중심인 남한의 교육과 대조를 보였다.",361.0,통일대비 남북한 정보통신교육 비교 분석,2007.0
"문항간 이동이 자유로운 교육평가 시스템의 설계및 구현 컴퓨터이용검사, 교육평가 지필검사는 매우 제한적인 학생정보만 제공한다. 그래서 온라인상에서 웹기반으로 실시하는 컴퓨터이용검사가 개발되고 시도되어지고 있다. 그러나 이러한 기존의 시스템은 문항을 자유롭게 이동하며 시험을 치를 수 없다는 단점을 가지고 있다. 이러한 단점으로 인하여 각 문항에 소요된 시간, 답안 변경 내역, 각 문항의 방문 횟수등과 같은 심화된 정보를 얻어낼 수 없다. 이러한 심화된 정보는 교육평가 영역에서 매우 중요시되는 정보이다. 심화된 정보를 알기 위해서는 응시자가 문항을 자유롭게 이동하면서 시험을 치를 수 있어야 한다. 그래서 본 논문에서는 기존의 시스템이 제공하는 기본 정보 이외에 심화된 정보를 얻을 수 있는 시스템을 개발하였다. 개발된 시스템을 67명의 학생들에게 지필검사와 함께 각각 적용하고 설문 조사를 실시하였다. 설문 조사를 실시한 이유는 개발된 시스템에 대한 유용성을 확인하기 위함이다.",362.0,문항간 이동이 자유로운 교육평가 시스템의 설계및 구현,2007.0
"RFID를 이용한 출석관리 시스템 개발 RFID, 출석관리 시스템, 모바일, 웹, 데이터베이스 현재 RFID(Radio Frequency Identification) 카드를 이용한 활용분야는 의료, 유통, 군사, 제조, 보안, 등 다양하게 확장되고 있다. RFID 기술은 식별 대상을 원거리에서 무선 주파수를 통해 한꺼번에 많은 정보를 인식할 수 있는 장점으로 인하여, 기존에 사용하던 바코드를 대체할 기술로서 주목받고 있다. 또한, 학교에서도 도서대출 관리 및 학생출석 관리 등의 RFID를 이용한 시스템에 대한 관심이 높아지고 있다. 본 논문은 RFID 카드를 이용한 출석관리 시스템을 개발하였으며, 교수들은 출석현황을 모바일로 확인할 수 있도록 하였고, 학생들은 웹을 통해서 언제든지 자신의 출석현황을 조회할 수 있도록 하였다. 그리고 학생들의 정보는 RFID 태그가 내장된 학생증을 소지하는 것만으로도 RFID 카드 판독기를 통해 정보가 수신된 후 DB에 저장되게 하였으며, 교수와 학생은 각각 관리자 프로그램과 웹 프로그램을 통해 출석부와 시간표를 관리하고 출력할 수 있다.",363.0,RFID를 이용한 출석관리 시스템 개발,2007.0
"e-러닝에서 사회연결망 지표와 인지적 및 정의적 학업 성취도 간의 상관관계 사회연결망 분석, e-러닝, 온라인 상호작용 분석 본 연구는 기업 종사자를 위한 e-러닝 학습 환경에서 사회 연결망 지표들이 인지적 및 정의적 등 두 가지 유형의 학습 성과와 어떤 상관관계를 갖고 있는지를 탐색하기 위해 실시되었다. 연구 결과, 외향 중심도와 내향 중심도 등 사회 연결망 지표 두 가지 모두가 인지적 및 정의적 학습 성과와 상관이 있을 것이라는 가설은 부분적으로만 채택되었다. 즉, 인지적 학습 성과는 외향 중심도와 내향 중심도와 공히 상관을 보였으나, 정의적 학습 성과는 어떤 중심도와도 상관되어 있지 않았다. 나아가 다중회귀 분석을 실시한 결과 수업에 참여한 학습자들이 얻은 기말 점수로 측정된 인지적 학습 성과는 내향 중심도(52%), 외향 중심도(8%)에 의해 통계적으로 유의미한 수준에서 예언할 수 있음을 알 수 있었다. 이러한 연구 결과는 온라인 학습 상황에서 개인 학습자의 사회연결망 내에서의 위상이 학습 성과에 영향을 미칠 수 있다는 선행 연구 결과와 일치하고 있다.",364.0,e-러닝에서 사회연결망 지표와 인지적 및 정의적 학업 성취도 간의 상관관계,2007.0
