eng_full,no,title,year
"Giftedness and Gifted Education: The Need for a Paradigm Change identification; definition and/or conception of giftedness/talent; assessment; evaluation; professional development This commentary addresses Subotnik et al.'s target article from the perspective of researchers active in the field of giftedness. First, we self-critically examine the current standing of giftedness research within the scientific community. Second, the authors' critique of gifted education is sharpened in three respects: (a) gifted identification, (b) effectiveness of gifted education, and (c) credentials of gifted education. Finally, four necessary and productive lines for future research are proposed.",196.0,Giftedness and Gifted Education: The Need for a Paradigm Change,2012.0
"Twice-Exceptional Students Enrolled in Advanced Placement Classes Advanced Placement; high school; special populations/underserved gifted; twice-exceptional Twice-exceptional students, those who have disabilities and display areas of gifts or talents, frequently spend their high school years with a focus on their disabilities. Using semistructured interviews, this study explores the perceptions of parents, teachers, and guidance counselors regarding participation of twice-exceptional students in Advanced Placement (AP) and for-college-credit classes. The supports and barriers for students with disabilities participating in AP and for-college-credit classes were identified. Additionally, participants included six college students who had taken AP and/or for-college-credit classes while still in high school. The results of this study indicated that school culture and early placement decisions affect enrollment in AP and for-college-credit classes for the twice-exceptional student. Inconsistencies between students' goals and transition planning and inconsistent implementation of test and environmental accommodations were documented.",197.0,Twice-Exceptional Students Enrolled in Advanced Placement Classes,2012.0
"Statistical Methods Used in Gifted Education Journals, 2006-2010 statistical analyses; methodology; reliability; quantitative methods; literature review This article describes the statistical methods used in quantitative and mixed methods articles between 2006 and 2010 in five gifted education research journals. Results indicate that the most commonly used statistical methods are means (85.9% of articles), standard deviations (77.8%), Pearson's r (47.8%), chi(2) (32.2%), ANOVA (30.7%), t tests (30.0%), and MANOVA (23.0%). Approximately half (53.3%) of the articles included reliability reports for the data at hand; Cronbach's alpha was the most commonly reported measure of reliability (41.5%). Some discussions of best statistical practice and implications for the field of gifted education are included.",198.0,"Statistical Methods Used in Gifted Education Journals, 2006-2010",2012.0
"The Effects of Peer Coaching on the Evaluation Knowledge, Skills, and Concerns of Gifted Program Administrators evaluation; identification; professional development; programming/service delivery models; special populations/underserved gifted To increase knowledge and skills in program evaluation, a peer-coaching intervention provided one-on-one professional development to gifted program administrators. This randomized field study examined the effects of peer coaching on evaluation knowledge and skills and on administrators' concerns about implementing more rigorous program evaluations. In addition, the peer-coaching intervention focused on increased access to program services for culturally diverse and low-income gifted learners. Results revealed a statistically significant increase in gifted administrators' knowledge of and skills in program evaluation attributed to the peer-coaching intervention. Peer-coached program administrators were less distracted and more focused on implementing program evaluation and reported decreased concerns about implementing them. Peer coaching did not increase placements for culturally diverse and low-income learners in program services; however, peer coaching positively affected referral rate for traditionally underrepresented groups.",199.0,"The Effects of Peer Coaching on the Evaluation Knowledge, Skills, and Concerns of Gifted Program Administrators",2012.0
"Reexamining the Role of Gifted Education and Talent Development for the 21st Century: A Four-Part Theoretical Approach gifted education; Enrichment Triad Model; Operation Houndstooth; talent development; Three Ring Conception of Giftedness Why and how should a society devote special resources to the development of giftedness in young people for the twenty-first century? If we agree that the goals of gifted education and talent development are to maximize young people's opportunities for self-fulfillment and increase society's reservoir of creative problem solvers and producers of knowledge, then it would seem wise that programming and services enhance students' capacity for creative productivity, not just content acquisition. This general theory for the development of human potential is discussed through an exploration of four research-based subtheories: the Three-Ring Conception of Giftedness, the Enrichment Triad Model, Operation Houndstooth, and Executive Functions. In this article, a reexamination of current gifted and talented programming is intended to generate future research, extend dialogue among scholars, and inspire continued support for programming based on theory and related research.",200.0,Reexamining the Role of Gifted Education and Talent Development for the 21st Century: A Four-Part Theoretical Approach,2012.0
"How Are Schools in England Addressing the Needs of Mathematically Gifted Children in Primary Classrooms? A Review of Practice giftedness; mathematics; provision; teaching; ability grouping There is a paucity of research investigating aspects of provision for gifted children within primary schools, particularly in mathematics. This study aimed to address this topic by illuminating issues arising from classroom practice and the experience of both teachers and children. Based on in-depth case studies in four primary schools in which different methods of provision were being implemented, this study found that although there is an interest in addressing the needs of mathematically gifted children and schools have taken measures in pragmatic terms to cater to them, the needs of these children are not always addressed in classrooms. Evidence from classroom practice showed that the effectiveness of any method depends on teachers' expertise and self-confidence, the level of focused attention given to gifted children, the size of the class, and the nature of the work set. Additionally, this study identified issues relating to organizational strategies of classroom provision which need consideration and further research.",201.0,How Are Schools in England Addressing the Needs of Mathematically Gifted Children in Primary Classrooms? A Review of Practice,2012.0
"Cognitive and Academic Distinctions Between Gifted Students With Autism and Asperger Syndrome autism spectrum disorders; cognitive profiles; academic profiles; gifted students The cognitive and academic profiles of high ability students with autism spectrum disorder were examined. Inclusion criteria were a diagnosis of autism (high functioning) or Asperger syndrome and at least one ability and/or achievement index standard score of 120 or above. Results indicated that despite the restricted range of cognitive abilities, students diagnosed with Asperger syndrome had significantly higher Verbal Comprehension Index scores than did students diagnosed with autism. However, students with autism had significantly higher scores on tests of math fluency and written expression than did students with Asperger syndrome. Implications for assessment, diagnosis, and intervention are discussed.",202.0,Cognitive and Academic Distinctions Between Gifted Students With Autism and Asperger Syndrome,2012.0
"Regression Discontinuity Design in Gifted and Talented Education Research regression discontinuity; gifted education; causal inference; permissive assignment; misallocation of treatment This Methodological Brief introduces the reader to the regression discontinuity design (RDD), which is a method that when used correctly can yield estimates of research treatment effects that are equivalent to those obtained through randomized control trials and can therefore be used to infer causality. However, RDD does not require the random assignment of individuals to treatment and control groups, making it very attractive for applied researchers in educational settings. This Brief introduces the method, discusses applications and limitations, and illustrates an idealized example as well as some potential pitfalls and their relevance to the context of gifted education research.",203.0,Regression Discontinuity Design in Gifted and Talented Education Research,2012.0
"Academically Gifted Students' Perceived Interpersonal Competence and Peer Relationships multivariate analyses; peer relationships; secondary; social and/or emotional development and adjustment Perceptions of the interpersonal competence and peer relationships of 1,526 gifted adolescents who had previously participated in academic gifted programs at the Center for Talent Development were examined, using an online survey. Major findings included that the gifted students had generally positive perceptions of their abilities to initiate, form, and maintain relationships with other people, including same-age nongifted peers, and demonstrated levels of interpersonal ability and peer relationships, comparable to that of grade equivalent students in the norming group. The students did not perceive their giftedness as a negative factor affecting their peer relationships but rated their academic self-concept more positively than their social self-concept. Differences were found by gender and experience with subject acceleration in school, favoring female students over male students and favoring students who were accelerated in a subject in school over students who were not. The results also suggested that gifted students whose academic strength was in the verbal area over other areas were more likely to face difficulties with peer relationships.",204.0,Academically Gifted Students' Perceived Interpersonal Competence and Peer Relationships,2012.0
"The Forced Choice Dilemma: A Model Incorporating Idiocentric/Allocentric Cultural Orientation gifted education; forced choice dilemma; cultural orientation; idiocentrism; allocentrism; Australia This study developed and tested a new model of the forced choice dilemma (i.e., the belief held by some intellectually gifted students that they must choose between academic achievement and peer acceptance) that incorporates individual-level cultural orientation variables (i.e., vertical allocentrism and vertical idiocentrism). A survey that had previously been administered to a sample of intellectually gifted Australian adolescents was modified and then administered to a new sample of 450 intellectually gifted Australian students enrolled in Grades 7 through 12. The data were analyzed using structural equation modeling procedures. The major findings of the study were that: (a) motivation for academic success and need for peer acceptance generally predict the experience of the forced choice dilemma, and (b) vertical allocentric and vertical idiocentric orientations strongly predict motivation for academic success. The findings of the study provide insights that may assist educators, psychologists, counselors, and family members to better understand, and guide, intellectually gifted students affected by the forced choice dilemma. Putting the Research to Use Educators, psychologists, counselors, and families may be able to use the model developed and confirmed in this study to better understand how some intellectually gifted students experience the dilemma arising from a perceived conflict between academic achievement and peer acceptance. The model provides insights on how specific cultural orientations of students may play a part in how the dilemma is experienced. It appears that intellectually gifted students who value human inequality and interdependence are more able to resolve the dilemma; hence, attention in this realm should be focused on those students who place greater importance on human equality and/or independence, for whom the dilemma may be a more difficult issue.",205.0,The Forced Choice Dilemma: A Model Incorporating Idiocentric/Allocentric Cultural Orientation,2012.0
"Examining the Effects of Gifted Programming in Mathematics and Reading Using the ECLS-K gifted education; elementary schools; achievement; attitude; hierarchical linear modeling; propensity score analysis This study examined the average effects of schools' third through fifth grade gifted programming policy in mathematics and reading on overall school achievement, on gifted students' achievement and academic attitudes and on nongifted students' achievement and academic attitudes. Data and results represent a broad, national look at school personnel-reported programming without distinction as to type, length, or degree of programming. No detrimental effects were found at the overall school level or for nongifted students. However, the results also indicated that, on average, the diverse programs reported in the Early Childhood Longitudinal Study, Kindergarten Class of 1988-1989 (ECLS-K) database had no effect on gifted students' achievement or academic attitudes. Considered in light of prior research indicating benefits of specific programs and existing inconsistent policies and programs, this suggests the need for future research to determine effective program characteristics and suggests that policy makers, educators, and parents actively must seek research-based practices to use with gifted children.",206.0,Examining the Effects of Gifted Programming in Mathematics and Reading Using the ECLS-K,2012.0
Can Innovation Save Gifted Education? 2010 NAGC Presidential Address    ,207.0,Can Innovation Save Gifted Education? 2010 NAGC Presidential Address,2012.0
The Cambridge Handbook of Creativity    ,208.0,The Cambridge Handbook of Creativity,2012.0
"Examining Relationships and Effects in Gifted Education Research: An Introduction to Structural Equation Modeling structural equation modeling; confirmatory factor analysis; latent constructs; measurement error The aim of this Methodological Brief to structural equation modeling (SEM) is to help readers become more aware of its uses and how to understand research using it. SEM provides many benefits over traditional multiple regression, including the ability to model multiple outcomes simultaneously and to account for measurement error. This Brief provides a general overview of the purposes of SEM and reviews how SEM can estimate models with both observed variables as well as their underlying constructs and how the adequacy of models is assessed in SEM. Finally, this Brief introduces path diagrams and latent variable models with an illustration of how to understand diagrams and standardized estimates.",209.0,Examining Relationships and Effects in Gifted Education Research: An Introduction to Structural Equation Modeling,2012.0
"Gifted Girls and Nonmathematical Aspirations: A Longitudinal Case Study of Two Gifted Korean Girls career aspirations; early identification; enculturation; gender inequalities; gifted education; Korea; mathematics; self-concept In this longitudinal study of two gifted Korean girls, experiences with early admittance into a gifted program are charted alongside their family and societal experiences that ultimately influenced their career choices in nonmathematical fields. The 8-year-long qualitative study involved extensive interviews with the two gifted girls and their parents to determine factors that led to their choice of a nonmathematical area of specialization in spite of early identification and support of their mathematical talent. Using tenets of qualitative inquiry to code the longitudinal data, the authors identified three main factors that contributed to these career choices, which are presented in the form of narratives. One of the startling findings of this study, contrary to the literature in gifted education research, is that the two girls' early experiences with gifted education kept them from choosing careers related to mathematics. The article also narrates the enculturation of mathematically gifted girls in Korea that leads to nonmathematical career aspirations.",210.0,Gifted Girls and Nonmathematical Aspirations: A Longitudinal Case Study of Two Gifted Korean Girls,2012.0
