eng_full,no,title,year
Gifted Underachievement and Achievement Motivation: The Promise of Breaking Silos    ,16.0,Gifted Underachievement and Achievement Motivation: The Promise of Breaking Silos,2020.0
"The Effectiveness of Current Interventions to Reverse the Underachievement of Gifted Students: Findings of a Meta-Analysis and Systematic Review underachievement interventions; gifted underachievers; academic achievement and psychosocial outcomes; motivation for learning meta-analysis and systematic review; reliability and validity; effect sizes Underachievement of gifted students has been a great concern for the field of gifted education. The current study reviewed 14 recent empirical studies concerning the effectiveness of underachievement interventions on gifted students' achievement outcomes and psychosocial outcomes. Overall, there was no evidence that underachievement interventions significantly improved academic performance of gifted underachievers (g = .09, p = .387), especially in terms of course grades. Gifted underachievers receiving interventions significantly outscored their comparison peers on psychosocial outcomes (g = 0.22, p = .001), which consisted of a variety of measures on self-efficacy, goal valuation, environmental perceptions, self-regulation/motivation, and psychosocial functioning. Qualitative studies generally reported that gifted underachievers benefited from the interventions in terms of increased motivation for learning, improved self-regulation, and finding school more meaningful. Findings need to be viewed in light of the relatively low quality of the evidence from recent research on underachievement interventions.",17.0,The Effectiveness of Current Interventions to Reverse the Underachievement of Gifted Students: Findings of a Meta-Analysis and Systematic Review,2020.0
"Gifted Students' Adjustment and Underachievement in University. An Exploration From the Self-Determination Theory Perspective adjustment; gifted students; motivation; underachievement Successful transition from school to university is essential for the academic success of any student. Gifted students might encounter unique challenges due to their characteristics, and there is an evidence that a failure to adjust to the demands of university environment has a negative effect on gifted students' academic performance, leading to underachievement. This qualitative study aimed at exploration of gifted students' adjustment to university and issues they face within this process. We use the lenses provided by self-determination theory to further interpret the role of both internal and external motivation forces contributing to gifted students' adjustment and achievement in higher education settings. It was identified that the gifted school and university learning environments, as well as the influence of key people (parents, peers, and teachers) played a crucial role in facilitating or impeding gifted school graduates' sense of self-determination and consequently their adjustment and achievement. This study offers interesting insights for the understanding of gifted (under)achievement in a context where giftedness is predominantly conceived as high intelligence and academic achievement, gifted students are identified via performance-based measures, specialized schools are the preferred means for gifted education, and young people's talents are considered invaluable for the development of the national economy and the society.",18.0,Gifted Students' Adjustment and Underachievement in University. An Exploration From the Self-Determination Theory Perspective,2020.0
"Pay Attention to Inattention: Exploring ADHD Symptoms in a Sample of Underachieving Gifted Students ANOVA; MANOVA; attention deficit disorder; attention-deficient; hyperactivity disorder; gifted; motivation; underachievement Much has been written about the relationship of giftedness and attention-deficit/hyperactivity disorder (ADHD), as well as the relationship between ADHD and underachievement. The present study examined whether students who were identified as gifted underachievers were more likely to manifest symptoms of ADHD, as measured by the ADHD-IV. Over half of the gifted underachievers met the screening criteria for ADHD based on teacher reports, and almost 30% of the gifted underachievers met the screening criteria for ADHD based on parent reports. Most of these students had elevated scores on the inattention scale. The prevalence of inattention was over 2 times as high as the prevalence in the norming sample using the teacher rating scales and over 5 times as high as the prevalence in the norming sample using the parent rating scales. Although parents and teachers rated students similarly on the hyperactivity scale, teachers rated students as more inattentive than parents did. However, elevated parent ratings of inattention negatively predicted students' self-regulation, goal valuation, and self-efficacy. Self-regulation was most strongly related to inattention. We cannot know whether the gifted underachievers with high inattention scores have undiagnosed ADHD. However, our results suggest that a substantial percentage of gifted underachievers exhibit attentional problems at home, and that these attentional problems are severe enough to merit further examination.",19.0,Pay Attention to Inattention: Exploring ADHD Symptoms in a Sample of Underachieving Gifted Students,2020.0
"An Expectancy-Value Approach to Math Underachievement: Examining High School Achievement, College Attendance, and STEM Interest structural equation modeling; secondary data analysis Students' academic underachievement, defined as discrepancies between ability and academic performance, is a widespread problem leading to many negative consequences. Our study examines high school students' math underachievement, its motivational antecedents, and its impact on future math achievement, college attendance, and STEM (science, technology, engineering, and mathematics) interest. Using data from the nationally representative High School Longitudinal Study, we identified students who exhibited a math ability-achievement discrepancy between their standardized math scores at the beginning of ninth grade and their final math grade in fall of ninth grade. We then conducted generalized structural equation modeling to identify direct effects of math motivation on math underachievement along with the direct effects of math underachievement on future STEM and college outcomes. Informed by expectancy-value theory, we found that math motivation, as measured by value and expectancy beliefs was significantly associated with math underachievement. We also found that math underachievement was associated with a number of outcomes in the high school to college transition with evidence of moderation by high math ability. Implications for research, practice, and policy are discussed.",20.0,"An Expectancy-Value Approach to Math Underachievement: Examining High School Achievement, College Attendance, and STEM Interest",2020.0
"Telling a Tale: How Underachievement Develops in Gifted Girls gifted; underachievement; achievement motivation; narrative inquiry In this multiple-narrative inquiry, we examined the narratives of four underachieving gifted girls to identify aspects that appear to have contributed to the onset, development, and resolution of academic underachievement. We found that academic achievement was disrupted when the participants experienced a sudden increase in curricular demands when transitioning to middle or high school. Participants' negative self-perceptions, lack of learning skills, and negative relationships with teachers commonly contributed to the maintenance of the underachievement. Finally, the underachievement began to resolve when the girls had a clear goal in mind, which for three of them was being accepted to college.",21.0,Telling a Tale: How Underachievement Develops in Gifted Girls,2020.0
"Cognitive and Achievement Characteristics of Students From a National Sample Identified as Potentially Twice Exceptional (Gifted With a Learning Disability) academic achievement; cognitive abilities; descriptive; giftedness; learning disabilities It is important to identify cognitive and achievement characteristics that differentiate students who are twice exceptional because they are gifted and have a learning disability (2e-LD) from gifted and average ability peers because this information informs empirically-based identification and support systems for this population. In this study, I classified school-age participants (N = 3,865) in the nationally representative standardization sample for the Woodcock-Johnson IV (WJ IV) Tests of Cognitive Abilities and Achievement as potentially gifted, 2e-LD, or of average ability based on their WJ IV performance. I compared mean levels of performance, strengths and weaknesses, and intraindividual heterogeneity across 2e-LD, gifted, and average-ability groups. The 2e-LD group demonstrated greater heterogeneity in performance, and their strengths and weaknesses were largely consistent with past research and writing on 2e-LD characteristics. Results support some 2e-LD identification recommendations from the literature and highlight the potential benefits of individualized assessment, dual differentiation, and a de-emphasis of speeded academic tasks.",22.0,Cognitive and Achievement Characteristics of Students From a National Sample Identified as Potentially Twice Exceptional (Gifted With a Learning Disability),2020.0
"Supports for Youth in Accelerated High School Curricula: An Initial Study of Applicability and Acceptability of a Motivational Interviewing Intervention International Baccalaureate; mental health; mixed methods; motivation; secondary High school students in accelerated classes face heightened school-related stressors but have access to few specialized supports. This article describes the development and initial application of the Motivation, Assessment, and Planning (MAP) intervention, developed to meet the needs of freshmen in Advanced Placement (AP) and International Baccalaureate (IB) curricula. MAP is grounded in motivational interviewing and designed to evoke behavior change following one to two individual meetings with a coach. This study used a multimethod, multisource approach to evaluate the applicability and acceptability of MAP as a Tier 2 support for 9th-grade students completing AP/IB coursework. Quantitative and qualitative acceptability data from 49 AP/IB students, 7 coaches, and 3 potential end-users of MAP were examined. Results indicate MAP was perceived as an acceptable intervention for addressing the social-emotional needs of high-achieving students taking AP/IB classes. Findings and directions for further research of MAP are discussed.",23.0,Supports for Youth in Accelerated High School Curricula: An Initial Study of Applicability and Acceptability of a Motivational Interviewing Intervention,2020.0
"Making Meaning out of MANOVA: The Need for Multivariate Post Hoc Testing in Gifted Education Research MANOVA; discriminant analysis; multivariate analysis Multivariate analysis of variance (MANOVA) is a statistical method used to examine group differences on multiple outcomes. This article reports results of a review of MANOVA in gifted education journals between 2011 and 2017 (N = 56). Findings suggest a number of conceptual and procedural misunderstandings about the nature of MANOVA and its application, including pervasive use of univariate post hoc tests to interpret MANOVA results. Accordingly, this article aims to make MANOVA more accessible to gifted education scholars by clarifying its purpose and introducing descriptive discriminant analysis as a more appropriate post hoc technique. A heuristic data set is used to demonstrate the procedures for running a descriptive discriminant analysis, both in place of a one-way MANOVA and as a post hoc analysis to a factorial design. SPSS and R syntax are provided.",24.0,Making Meaning out of MANOVA: The Need for Multivariate Post Hoc Testing in Gifted Education Research,2020.0
"MANOVA: A Procedure Whose Time Has Passed? MANOVA; ANOVA; Type I error; SEM; regression Multivariate analysis of variance (MANOVA) is a statistical procedure commonly used in fields such as education and psychology. However, MANOVA's popularity may actually be for the wrong reasons. The large majority of published research using MANOVA focus on univariate research questions rather than on the multivariate questions that MANOVA is said to specifically address. Given the more complicated and limited nature of interpreting MANOVA effects (which researchers may not actually be interested in given the actual post hoc strategies employed) and that various flexible and well-known statistical alternatives are available, I suggest that researchers consult these better known, robust, and flexible procedures instead, given the proper match with the research question of interest. Just because a researcher has multiple dependent variables of interest does not mean that a MANOVA should be used at all.",25.0,MANOVA: A Procedure Whose Time Has Passed?,2020.0
