eng_full,no,title,year
"THE PERCEIVED COMPETENCE OF INTELLECTUALLY TALENTED STUDENTS   Upper primary gifted boys and girls were compared with nongifted children on self-perceptions of competence in four areas: cognitive, physical, social, and general self-worth. Gifted students perceived themselves as more competent than their nongifted peers in the cognitive and general self-worth areas, but not in the physical and social areas. Of the gifted children, those in a full-time segregated program had relatively lower perceived cognitive and physical competence than those in a part-time extension program. Sex differences were also observed.",988.0,THE PERCEIVED COMPETENCE OF INTELLECTUALLY TALENTED STUDENTS,1988.0
"DO TEACHERS FAVOR HIGH ACHIEVERS   Teacher interactions during mathematics lessons with high achieving and other students were examined in this study. At the grade 7 level teachers interacted less frequendy and for less time with the best students. The data for the grade 10 sample were more complex. Teachers again spent less time interacting with the best students but called on them more frequently for certain interactions. Greater teacher attention given to high achieving boys compared with high achieving girls, reported in earlier research, was not replicated in this study.",989.0,DO TEACHERS FAVOR HIGH ACHIEVERS,1988.0
"HIGH ABILITY LEARNING-DISABLED STUDENTS - HOW ARE THEY DIFFERENT   The purpose of the research was to investigate what characteristics distinguish High Ability/LD students from learning disabled students with average cognitive ability and from high ability students. One hundred-twelve high ability or learning disabled students in grades four through six participated in the study: High Ability, High Ability/LD, and LD/Average. A variety of instruments was used to assess and compare cognitive and motivational patterns in the three groups. Discriminant analyses indicated that the three groups are distinguishable. As might be expected, the greatest group difference existed between high ability nondisabled students and both learning disabled populations. A second discriminant function provided information about differences between the two learning disabled populations.",990.0,HIGH ABILITY LEARNING-DISABLED STUDENTS - HOW ARE THEY DIFFERENT,1988.0
"STATE ASSOCIATIONS FOR GIFTED TALENTED EDUCATION   With continued national emphasis on excellence in education, an increasing number of new parent/educator advocacy associations for gifted and talented education have been formed. A national survey was conducted to determine membership status, dues, and staffing patterns of state associations for the gifted and to gather information about services and programs available for gifted children, their parents, and teachers. Membership ranges between 50 and 6,000 and consists mostly of parents and educators togefher. With the exception of 10 states, the G/T advocacy groups are organized, led, and managed by volunteers. Most associations publish a quarterly newsletter, and several associations distribute print material for parents on the nature and needs of gifted children and provide in-service for new and experienced teachers of the gifted. Each state association holds an annual state-wide conference with keynote speakers and numerous break-out sessions. Annual awards in various categories are presented at the conferences.",991.0,STATE ASSOCIATIONS FOR GIFTED TALENTED EDUCATION,1988.0
"GIFTED CHILDRENS RESPONSES TO A COGNITIVE STRESSOR   The purpose of this study was to investigate the differences in physiological responses to an induced cognitive stressor when comparing intellectually gifted children with nongifted children. After the administration of a color-discrimination stressor, the skin temperature change for 30 intellectually gifted junior high school students was compared to that of 30 nongifted students. The temperature change of the gifted sample was significantly less than that of the nongifted group, and the recovery time of the gifted group was considerably faster. The findings indicate that gifted children may be less prone to react to cognitive stressors and recover more rapidly than nongifted children.",992.0,GIFTED CHILDRENS RESPONSES TO A COGNITIVE STRESSOR,1988.0
"GIFTED ADOLESCENTS ATTITUDES TOWARD THEIR GIFTEDNESS   The purpose of this study was to assess gifted adolescents' views of their own giftedness and their perceptions regarding how giftedness is viewed by others. One hundred eighty-four gifted adolescents completed an open-ended questionnaire on giftedness. Resutts indicated that their views of giftedness were not unidimensional. They were positive about their giftedness but did not believe that others were positive. Also, gifted adolescents viewed giftedness as positive with regard to their personal growth and academic performance but as negative in social relations with others. Gifted adolescents have strongly mixed attitudes about their giftedness.",993.0,GIFTED ADOLESCENTS ATTITUDES TOWARD THEIR GIFTEDNESS,1988.0
"PROFILES OF THE GIFTED AND TALENTED   After several years of observations, interviews, and reviews of literature, the authors have developed six profiles of gifted and talented children and youth. These profiles help educators and parents to look closely at the feelings, behaviors, and needs of the gifted and talented. Also, tips on identification of each profile are included as well as information on facilitating the gifted and talented in the school and home.",994.0,PROFILES OF THE GIFTED AND TALENTED,1988.0
"GIFTED AND TALENTED YOUNG-WOMEN - ANTECEDENTS AND CORRELATES OF LIFE SATISFACTION   This study examined the antecedents and correlates of general life satisfaction as reported by 108 gifted and talented young women. Measures of socio-affective traits, instrumentality and expressiveness, and social self esteem were obtained across, three points in time; sophomore and junior years in high school and in young adulthood. The results of the longitudinal analyses supported the predicted centrality of instrumental self perception, not only to social self esteem but also to occupational confidence and general life satisfaction. Implications for counseling gifted and talented female adolescents are discussed.",995.0,GIFTED AND TALENTED YOUNG-WOMEN - ANTECEDENTS AND CORRELATES OF LIFE SATISFACTION,1988.0
ON COPING AND DEFENDING - APPLYING BRUNER PERSONAL GROWTH PRINCIPLES TO WORKING WITH GIFTED TALENTED STUDENTS   Dealing succesfully with the changes and challenges associated with public recognition of giftedness is crucial for bright and talented students. In this article the authors critically examine popular approaches for working with gifted students in affective areas. They present two systems for helping gifted students handle the social-emotional tasks involved in actualizing their abilities and Explore implications of these systems for persons closely involved with gifted/talented students.,996.0,ON COPING AND DEFENDING - APPLYING BRUNER PERSONAL GROWTH PRINCIPLES TO WORKING WITH GIFTED TALENTED STUDENTS,1988.0
"FAMILY SYSTEMS CHARACTERISTICS AND UNDERACHIEVING GIFTED ADOLESCENT MALES   The family systems of 45 underachieving and 45 achieving gifted male adolescents were compared on the variables of family functionality, family satisfaction, family environment (conflict, achievement orientation, independence, and expressiveness), and achievement satisfaction. Families with achieving and underachieving gifted students did not differ on the measure of family functionality. Achievement satisfaction and family satisfaction differentiated families on the basis of the status of their gifted student; achievement satisfaction differentiated functional from dysfunctional families. Families with achieving gifted students expressed higher achievement satisfaction than families with underachieving gifted students, and dysfunctional families with an underachieving adolescent were less satisfied with their child's achievement than were functional families with an underachieving student.",997.0,FAMILY SYSTEMS CHARACTERISTICS AND UNDERACHIEVING GIFTED ADOLESCENT MALES,1988.0
EMOTIONAL ADJUSTMENT OF GIFTED-CHILDREN   The personality functioning of 90 children with intelligence quotients greater than 135 was examined with the Child Behavior Checklist(CBCL) and the Child Behavior Checklist-Teacher's Reobrt Form (CBCL-TRF). Results for the CBCL and the CBCL-TRF demonstrated that the incidence of psychopathology in this sample was comparable to that in the normative population. Only 9% of the sample were rated as having clinical levels of psychopathology. Children with intelligence quotients greater than 150 were shown to have no greater levels of psychopathology than those with intelligence quotients between 136 and 140.,998.0,EMOTIONAL ADJUSTMENT OF GIFTED-CHILDREN,1988.0
COMPARISON OF GIFTED-CHILDREN AND THEIR PARENTS PERCEPTION OF THE HOME-ENVIRONMENT   The purpose of this study was to determine the degree of agreement of the perceptions of the home environment between gifted students and their parents The Family Environment Scale was administered to 63 gifted students enrolled in a summer residential program and their parents. Subscale scores for children and their parents were compared and several significant differences were found; Suggestions were made as to how parents may be able to further improve the family enviroment for their gifted children.,999.0,COMPARISON OF GIFTED-CHILDREN AND THEIR PARENTS PERCEPTION OF THE HOME-ENVIRONMENT,1988.0
"EZZO,AUDREY - NAGC 1987 TEACHER OF THE YEAR    ",1000.0,"EZZO,AUDREY - NAGC 1987 TEACHER OF THE YEAR",1988.0
"Book review: EDUCATION OF THE GIFTED AND TALENTED - DAVIS,GA, RIMM,SB    ",1001.0,"Book review: EDUCATION OF THE GIFTED AND TALENTED - DAVIS,GA, RIMM,SB",1988.0
"Book review: CREATIVE TEACHING OF THE GIFTED - SISK,D    ",1002.0,"Book review: CREATIVE TEACHING OF THE GIFTED - SISK,D",1988.0
"Book review: SAVE TOMORROW FOR THE CHILDREN - PAUL,TE    ",1003.0,"Book review: SAVE TOMORROW FOR THE CHILDREN - PAUL,TE",1988.0
"Book review: PERFECTIONISM - WHATS BAD ABOUT BEING TOO GOOD - ADDERHOLDTELLIOTT,M    ",1004.0,"Book review: PERFECTIONISM - WHATS BAD ABOUT BEING TOO GOOD - ADDERHOLDTELLIOTT,M",1988.0
PRECOCITY - PERCEPTIONS OF ABILITY    ,1005.0,PRECOCITY - PERCEPTIONS OF ABILITY,1988.0
"CURRICULAR DECISION-MAKING FOR THE EDUCATION OF YOUNG GIFTED-CHILDREN   Four basic tenets must be kept in mind regarding curricular decisions for young gifted children. These tenets govern the direction that curriculum for them may take and the manner in which educators interact with these children. First, young gifted children have special learning needs. They differ in that they have the capability to learn at greater depth and more quickly, and they have interests which may predate those of their peers. Second, curriculum should be drawn from their special interests and needs. Next, the work of childhood is play; therefore, the curriculum of young gifted children must emphasize exploration and play. Finally, young gifted children should be engaged in the curricular decision making process. This article elaborates these four principles in curricular decision making for young gifted children.",1006.0,CURRICULAR DECISION-MAKING FOR THE EDUCATION OF YOUNG GIFTED-CHILDREN,1988.0
"PRECOCIOUS READING-ABILITY - WHAT DOES IT MEAN   The results of studies of precocious reading ability are reviewed, and the implications of these results for parents, teachers, and educational policy makers are discussed. Precocious reading ability is a complex skill, and levels of specific subskills vary widely among individuals. Although precocious reading ability is moderately associated with general intelligence, some highly .intelligent children do not read early and some precocious readers are of average or subnormal intelligence. Although parents should not expect to be able to teach their infants to read, they may encourage the early development of reading through natural and mutually enjoyable activities.",1007.0,PRECOCIOUS READING-ABILITY - WHAT DOES IT MEAN,1988.0
"SOME CHARACTERISTICS OF SMPYS 700-800 ON SAT-M BEFORE AGE 13 GROUP - YOUTHS WHO REASON EXTREMELY WELL MATHEMATICALLY   Statistics concerning background characteristics of a remarkable group of 292 youths who reason extremely well mathematically are presented. Identified initially at age 12 or less, they reside all over the United States and in two foreign countries. The sex ratio is 12 boys per 1 girl. The group tends to be quite able verbally, but much more so mathematically. Most of their parents are well educated. Some of these young students are vastly more accelerated in school grade placement than are the majority of the group. Other relevant characteristics are also discussed.",1008.0,SOME CHARACTERISTICS OF SMPYS 700-800 ON SAT-M BEFORE AGE 13 GROUP - YOUTHS WHO REASON EXTREMELY WELL MATHEMATICALLY,1988.0
"A CROSS-SECTIONAL DEVELOPMENTAL-STUDY OF THE SOCIAL-RELATIONS OF STUDENTS WHO ENTER COLLEGE EARLY   Sixty-three students who had entered college at age 14 or younger supplied data on the number and ages of their friends, time spent together in various activities, number of times various sensitive topics were discussed, and degree of shared intimacy. Striking differences appeared during the first and second years between the proportions of the friendship investment with agemates and older university classmates. By junior year, and thereafter, however, early entrants appeared to have established relations with older students of breadth and depth at least equivalent to those already existing with agemates. Young college graduates were pronouncedly more invested in relationships with older individuals. These findings suggest that early entrants support each other during the first and second years at the university and use these relations as a base for developing fulfilling friendships with older students as upperclasspersons and graduates.",1009.0,A CROSS-SECTIONAL DEVELOPMENTAL-STUDY OF THE SOCIAL-RELATIONS OF STUDENTS WHO ENTER COLLEGE EARLY,1988.0
"TEACHERS PERCEPTIONS OF GIFTEDNESS   This investigation examined prospective and experienced teachers' perceptions of relatedness among abilities. Participants included 111 undergraduate education students without teaching experience and 79 graduate students who were experienced teachers. Students were required to indicate the resemblance among 20 different kinds of abilities, using sorting, similarity ratings, and/or trait ratings. These data were analyzed using clustering, multidimensional scaling, and factor analysis approaches. Both prospective and experienced teachers tended to agree on five categories of giftedness: analytic or cognitive ability, personality and social Skills, creative arts, motor skitts, and verbal ability. Although the findings resemble Gardner's (1983) ""multiple intelligences"" and suggest that teachers hold appropriate beliefs about relationships among abilities, further investigations are required to explore the extent to which their conceptions relate to their day-to-day interactions, judgments, and decisions in their classrooms",1010.0,TEACHERS PERCEPTIONS OF GIFTEDNESS,1988.0
"STUDENTS PERCEPTIONS OF ABILITY   The present study investigated ability perceptions of 29 intellectually gifted students in the mainstream and 71 average achievers. The Perception of Ability Scale for Students (PASS: formerly the Student's Perception of Ability Scale) was used to assess ability perceptions on three occasions over two years. The results indicated that gifted students held significantly higher ability perceptions in all areas tapped by the PASS except School Satisfaction and Penmanship/Neatness. In general, perceptions of ability were stable for both groups across the two years, although a decline in school satisfaction was noted for both groups. The results suggest that ability perceptions become stable as patterns of performance become stable.",1011.0,STUDENTS PERCEPTIONS OF ABILITY,1988.0
"AN ENRICHMENT PROGRAM FOR GIFTED LEARNING-DISABLED STUDENTS   Professionals interested in gifted/learning disabled students have found that these students have educational needs different from those of their learning disabled peers with average ability. This article describes and evaluates a pilot enrichment program designed to meet their needs. Seven bright learning disabled youngsters in grades 4 and 5 met for 2½ hours a week over a nine-month period to develop their strengths and interests through challenging enrichment activities. Six of the seven students showed gains in self-esteem, learning behavior, and creative productivity.",1012.0,AN ENRICHMENT PROGRAM FOR GIFTED LEARNING-DISABLED STUDENTS,1988.0
"GOALS FOR GIFTED PROGRAMS - PERCEPTIONS OF INTERESTED GROUPS   This study assessed the status of goat development for elementary school gifted programs as perceived by national leaders in gifted education, administrators, teachers, and parents of gifted students. Opinion was sought using the Delphi technique, a method for obtaining reliable group consensus through a series of questionnaires interspersed with controlled feedback. The Delphi panel, consisting of 36 respondents, reached consensus for three goal statements from among 11 goals presented for consideration as appropriate for elementary school programs for the gifted: to provide a learning environment that will permit and encourage the capable student to develop to his/her individual potential while interacting with intellectual peers; to establish a climate that values and enhances intellectual ability, talent, creativity, and decision-making; to encourage the development of and provide opportunities for using higher level thinking skills (analysis, synthesis, evaluation).",1013.0,GOALS FOR GIFTED PROGRAMS - PERCEPTIONS OF INTERESTED GROUPS,1988.0
"Book review: GIFTED, TALENTED AND CREATIVE YOUNG-PEOPLE - A GUIDE TO THEORY, TEACHING AND RESEARCH - STEIN,MI    ",1014.0,"Book review: GIFTED, TALENTED AND CREATIVE YOUNG-PEOPLE - A GUIDE TO THEORY, TEACHING AND RESEARCH - STEIN,MI",1988.0
"Book review: TEACHING THE GIFTED-CHILD, 3RD EDITION - GALLAGHER,JJ    ",1015.0,"Book review: TEACHING THE GIFTED-CHILD, 3RD EDITION - GALLAGHER,JJ",1988.0
"Book review: CONCEPTIONS OF GIFTEDNESS - STERNBERG,RJ, DAVIDSON,JE    ",1016.0,"Book review: CONCEPTIONS OF GIFTEDNESS - STERNBERG,RJ, DAVIDSON,JE",1988.0
