kor_full,no,title,year
"교수학습활동에서 교사들의 앱 활용에 관한 연구 교수학습활동, 앱, 컴퓨터 활용 교육 본 연구의 목적은 교수학습활동에서 초등학교 교사들의 스마트폰 앱의 활용에 관해 조사하고 분석하는 것이다. 연구의 범위는 교수학습활동에서의 앱의 활용실태, 교사들의 교수학습활동에서의 앱에 대한 이해와 교실에서의 각 교과에서의 앱의 활용방법에 대한 가이드라인을 제공하는 것을 포함한다. 본 연구를 위해 서울시내에서 스마트 교육에 관심 있는 100명의 초등학교 교사에 대해 조사하였다. 이러한 교사들은 모두 스마트 연구학교에 근무한 적이 있거나 컴퓨터관련 석사학위를 취득한 교사들로 구성되어진다. 본 연구의 결과가 미래의 교사들이 앱을 활용한 수업을 설계함에 있어 도움이 될 수 있을 것으로 기대한다.",832.0,교수학습활동에서 교사들의 앱 활용에 관한 연구,2016.0
"영국의 컴퓨터과학 교육의 정책적 배경에 관한 연구 컴퓨터과학교육, 영국, 컴퓨팅, 교육 정책 본 논문은 영국의 컴퓨터과학 교육의 정책적 배경을 탐구하는 것이다. 영국은 2014년 9월부터 ‘컴퓨팅’을 교과로써 초등학교부터 고등학생까지 가르친다. 교육부는 기존의 ICT 교과를 컴퓨터과학으로 대체하였다. 영국 교육부는 기존의 ICT 교육에 대한 교사들의 문제인식과, 학계의 요구, 미래 산업을 위한 인재에 대한 요구를 받아들였다. 풀뿌리 조직으로 시작한 CAS의 노력이 영국의 교육 제도를 변화시키는 과정에 정부, 대학, 기업, 평가기관, 비영리 기관 등 다양한 조직의 적극적인 협력이 있음을 알게 되었다. 이를 통하여 우리나라의 소프트웨어 교육 발전을 위한 여러 가지 시사점을 제시하였다.",833.0,영국의 컴퓨터과학 교육의 정책적 배경에 관한 연구,2016.0
"통계 언어모델 기반 객관식 빈칸 채우기 문제 생성 통계 언어 모델, 객관식 문제 생성, 빈칸 채우기 빈칸 채우기 문제는 학생들이 학습 내용을 제대로 이해했는지 확인하기 위해 널리 사용되어 왔다. 이런 유형의 문제를 컴퓨터 알고리즘에 의해 자동으로 생성하는 많은 방법들이 제안되어 왔지만, 대부분 어떤 부분을 빈칸으로 만들면 좋을지에 대해 집중했기 때문에 적절한 보기를 자동으로 생성하는 연구는 미흡했다. 본 논문에서는 빈칸이 주어졌다고 가정하고, 이에 어울리는 보기를 자동 생성하는 알고리즘을 제안한다. 본 알고리즘은 통계 언어 모델에 기반하여 보기를 생성하기 때문에, 사람이 생성하는 경우보다 출제자에 편향되지 않은 보기를 제공할 수 있다. 또, 확률값에 기반하여 난이도를 자동으로 조절하는 것이 가능하기 때문에, 직접 사람이 문제를 만드는 것에 비해 상당한 비용 절감 효과가 있다. TEPS 문법, 어휘 시험에 대해 적용하여 실험한 결과, 사람과 유사한 결과를 생성함을 확인하였다. 향후 스마트 교육 분야에서 높은 활용도를 보일 것으로 기대한다.",834.0,통계 언어모델 기반 객관식 빈칸 채우기 문제 생성,2016.0
"PATROL 교수학습모형 기반의 디지털교과서 기능 설계 PATROL 모형, 디지털교과서, 학습 분석, 플립클래스룸, SEE-PAD PATROL은 디지털교과서를 활용하여 플립클래스룸을 적용한 교수학습모형으로서 계획, 실행, 추적, 추천, 요구, 안내 단계로 구성되어 있다. 현재의 디지털교과서는 서책형교과서의 내용과 함께 추가적인 멀티미디어 자료를 보여주는 기능을 중심으로 개발되었기 때문에 교사들이 학생들의 가정 학습 결과를 파악하기가 어렵다. 따라서 본 연구에서는 학생들의 학습 상황을 분석하고, 진단하고, 처치할 수 있도록 PATROL 모형 기반의 디지털교과서 기능을 설계하였다. 디지털교과서 기반의 학습 분석 기능은 관계 분석, 평가 분석, 예측 분석, 적응 분석, 정보 분석 등 5단계로 구성하였으며, 이 기능을 SEE-PAD라 명명하였다. 또한, 단계별 기능을 구체화하기 위해 Use Case 다이어그램과 시퀀스 다이어그램을 제시하였다.",835.0,PATROL 교수학습모형 기반의 디지털교과서 기능 설계,2016.0
"PISA의 문제해결력 도구를 이용한 정보 영재 학생의 문제해결력 분석 영재 학생, 정보, 문제해결력, 인지적 특성,PISA 본 연구의 목적은 정보영재학생들의 인지적인 특징을 비교하고 그를 통해 정보영재학생들의 판별과 관찰기준을 제시하며 나아가 적합한 교육과정을 개발하는 데 도움이 되고자 하는 데 있다. 이에 영재학생들의 지속적인 발전과 개발을 위한 기초정신능력이자, 다양한 정보를 수집하고 분석하며 종합하고 적용하는 등 학습능력의 바탕이 되는 ‘문제해결력’에 대한 연구를 통하여 앞으로 정보 분야의 영재교육이 나아가야 할 방향에 대해 시사점을 제시하고자 한다. 따라서 본 연구에서는「2012 PISA 컴퓨터 기반 문제해결력 평가틀을 검사도구로 사용하여 정보영재 학생들에게 특징적으로 나타나는 우수한 측면과 보완이 요구되는 특성을 분석함으로써 정보영재학생들을 위한 교육과정이 지향해야 할 목표에 대한 방향을 제시한다.",836.0,PISA의 문제해결력 도구를 이용한 정보 영재 학생의 문제해결력 분석,2016.0
"Tufts University의 로봇활용교육 사례 소개 로봇활용교육, Novel Engineering, STOMP, CEEO Workshop, Tufts Univeisity 본 논문에서는 미국 매사추세츠 주의 Tufts University 부설 CEEO(Center for Engineering Education and Outreach)에서 수행되고 있는 로봇활용교육 워크숍, Novel Engineering, STOMP 사례를 소개하고자 한다. CEEO는 미국의 많은 대학에서 롤모델로 삼을 만큼 로봇활용교육에서 가장 선도적인 센터이다. 이 센터에서는 초 중 고등학교 학생들과 교사들을 위한 로봇활용교육 워크숍이 매년 여름방학 때 진행되고 있다. 또한 공과대학 1학년 학생들은 Simple Robotics과목을 필수로 이수해야한다. 우리에게 생소한 Novel Engineering은 독서교육과 공학을 융합한 공학교육방법이다. STOMP(Students and Teachers Outreach Mentorship Program)는 초중 고등학교 교사들이 공학을 필요로 하는 수업을 설계할 때, STOMP에 소속된 대학생과 대학원생들이 직접 수업에 참여하여 교사와 함께 수업을 이끌어나가도록 도와주는 프로그램이다. 소프트웨어 교육이 많이 활성화되어가고 있는 상황에서 우리나라에서도 이러한 프로그램들을 도입하여 시행한다면 소프트웨어 인재양성에 많은 기여를 할 수 있을 것이라고 기대한다.",837.0,Tufts University의 로봇활용교육 사례 소개,2016.0
"초등학생의 알고리즘 표현을 위한 활동 중심의 검색 알고리즘 수업 설계 놀이, 초등정보교육, 알고리즘, 언플러그드 컴퓨터과학 최근 소프트웨어 활용교육 중심에서 프로그래밍을 비롯한 컴퓨터과학을 기반으로 한 사고력 향상 중심의 컴퓨터 교육이 강조되고 있다. 시각화 자료를 이용하거나 활동 중심의 언플러그드 활동 중심의 알고리즘 교육을 기반으로 초등 알고리즘 교육에 대한 여러 연구가 이루어지고 있다. 그러나 아직 초등학생의 특성을 살린 학습자료나 수업 방법이 부족하여 실제 학교 현장에 도입하기에 여러 가지 어려움이 있다. 이에 본 연구에서 관련 선행 연구를 분석하여, 초등학생들의 발달단계에 적합한 활동중심의 검색 알고리즘 수업을 설계하였다. 본 연구에서 개발한 수업 설계를 통하여 학생들의 사고력을 향상시킬 수 있는 알고리즘 관련 수업이 더욱 확대되기를 기대한다.",838.0,초등학생의 알고리즘 표현을 위한 활동 중심의 검색 알고리즘 수업 설계,2016.0
"초등학생용 문제해결력 증진을 위한 정렬 알고리즘 교육자료 개발 컴퓨터과학, 언플러그드, 정렬, 알고리듬, 활동중심학습 알고리즘 교육은 컴퓨터과학 교육의 기본 원리를 가르치는 도구로서 강조되고 한다. 그러나 초등학생에 적합한 알고리즘 교재자료는 매우 부족한 상태이다. 본 연구에서는 초등학생들이 알고리즘에 대해 쉽게 배울 수 있도록 컴퓨터과학 언플러그드의 내용을 기반으로 교육자료를 제시하였다. 학습자의 자발적 학습활동을 위한 문제해결 탐구과정을 제시하고, 학생들은 개별 또는 조별 활동중심학습으로 구성하였다. 생활 속의 문제를 해결하는 알고리즘 학습을 위해 기본적인 검색과 정렬 알고리즘들을 바탕으로 해싱기법의 교수법 및 교육자료 개발하였다. 본 연구에서 제시한 교육자료는 전문가 집단의 설문 분석을 통해 적절하다는 결론을 얻었다.",839.0,초등학생용 문제해결력 증진을 위한 정렬 알고리즘 교육자료 개발,2016.0
"스마트교육에 대한 교사의 인식 및 활용 실태 스마트교육, 중요도 인식, 활용도 스마트디바이스의 기술적 발전은 학교 교육체제의 변화를 이끄는 동인이다. 스마트교육이 학교 내 안착하려면 최종 수용자 집단인 다수 일반교사들이 스마트교육에 대해 어떻게 인식하고 있으며, 그들의 실제 활용은 어느 정도인지에 대해 규명할 필요가 있다. 이 연구는 일반교사들이 인식하는 스마트교육의 특성을 질적 연구 방법으로 도출한 후, 학교현장에서 스마트교육의 활용에 대한 중요도와 수행도 차이를 양적 연구 방법으로 분석하여 일반교사가 체감하는 스마트교육의 실태를 규명하고자 수행되었다. 스마트교육 속성에 대한 일반교사의 인식을 규명하기 위해 선행연구를 분석하였고, 8명의 일반교사를 대상으로 수업 관찰 및 반구조화된 질문지를 이용한 심층면담 등 질적 연구방법을 실시하였고, 스마트교육에 대한 그들의 1차 핵심 개념 72개를 선정하였다. 그 후 연구자간 논의를 거쳐 16개의 최종 개념, 6개의 하위 범주, 3개의 상위 범주를 도출하였다. 16개 개념을 토대로 일반교사들의 스마트교육 속성에 대한 중요도-실행도를 분석(IPA)하였으며, 스마트교육에 대한 일반교사들의 중요성 인식과 활용 수준에 대한 도출 결과를 토대로 진일보한 스마트교육 실천을 위한 시사점을 제시하였다.",840.0,스마트교육에 대한 교사의 인식 및 활용 실태,2016.0
"컴퓨팅 사고 향상을 위한 UMC 수업전략의 개발과 적용 컴퓨팅 사고, UMC교수학습전략, 소프트웨어 교육 본 연구에서는 SW교육에서 Computational Thinking의 향상을 위한 놀이활동 중심의 UMC(Use-Modify-Create) 전략을 개발하였다. UMC 수업 전략은 학생들이 예제 알고리즘을 분석하고 이를 수정, 확장하여 새로운 SW를 개발하는 모형이다. 먼저 예비교사를 대상으로 1학기 동안 UMC 수업을 적용하였다. UMC전략에 대한 학생들의 self-CT 향상에 대한 t-검사 결과, UMC 수업전략이 CT개념과 실습능력에 도움을 주었다. 또한 Modify 단계와 직접교수식 단계보다 Use단계와 Create 단계의 탐색과 자기주도적 개발과정이 CT능력 향상에 도움을 주고 있음을 알 수 있었다.",841.0,컴퓨팅 사고 향상을 위한 UMC 수업전략의 개발과 적용,2016.0
"미래교육을 대비한 정보관련 정책들에 대한 초등교사의 인식 미래교육, 교육정책, 교사의 인식 미래를 주도할 우수한 인재를 양성하고, 이를 지원하기 위한 시스템을 도입하기 위해 정부는 다양한 교육정책을 실시해왔다. 교육정책의 원활한 적용을 위해서는 교육 주체인 교사의 인식을 알아보는 것이 중요하다. 본 연구는 충청북도에 근무하는 초등교사들을 대상으로 설문조사를 실시하여, 미래교육 대비 정보 관련 주요 정책인 STEAM교육, 스마트교육, 소프트웨어교육, e-교과서, 교육정보통계시스템에 대한 초등교사들의 인식 실태를 조사하고, 주요 교육정책 간 교사의 인식 분포는 어떠한지를 비교분석하였다. 연구 결과, 교육정책에 대한 이해와 필요성에 대해서는 많은 교사들이 긍정적인 평가를 하였으나, 교사들의 연수 경험이나 희망 수준, 그리고 지도 준비 수준은 높지가 않았다. 또한 각 교육정책 간 교사들의 인식 분포는 서로 유사하게 나타났다. 본 연구를 통해 나타난 결과를 참고하여 정부의 교육 혁신 정책이 학교 현장에서 효과적으로 반영되기 위한 적절한 지원 및 교육 방안이 수립되어야 하겠다.",842.0,미래교육을 대비한 정보관련 정책들에 대한 초등교사의 인식,2016.0
"정보영재 학생의 정보접근성 인식 향상을 위한 PBL 기반 수업 설계 및 적용 정보접근성, 웹접근성, 정보영재, 정보윤리, SW교육 본 논문의 목적은 정보영재 학생들의 정보접근성 인식의 향상을 위한 교수학습법을 개발하여 적용한 후 그 효과를 알아보는 것에 있다. 실험수업에 적용된 모형은  문제중심학습(Problem-Based Learning: PBL)을 기반으로 설계하였으며 정보영재 42명(초등학생 22명, 중학생 20명)을 대상으로 하였다. 수업모형의 효과성을 측정하기 위해 정보접근성에 대한 필요성, 행동의지에 대한 인식을 사전/사후 검사를 통해 알아보고, 수업 후 실험수업에 대한 재미, 만족도, 몰입감에 대한 인식을 분석하였다. 연구결과는 다음과 같다. 첫째, 사전/사후 차이 분석 결과 수업 후 정보접근성에 대한 필요성 및 행동의지가 전반적으로 향상된 것을 볼 수 있었다. 이 중, 성별의 차이를 살펴보면 여학생들의 정보접근성에 대한 인식과 남학생의 행동의지가 향상된 것을 볼 수 있었다. 학교급에 따른 차이를 살펴보면 초등학생의 정보접근성에 대한 필요성과 중학생의 행동의지가 통계적으로 유의미하게 향상된 것을 볼 수 있었다. 둘째, 실험수업 후 학습자들의 재미와 만족도가 높게 나타난 것을 확인할 수 있었다. 다만, 몰입감은 상대적으로 낮게 나타나 향후 이를 보완하기 위한 다각적인 노력이 필요함을 알 수 있었다.",843.0,정보영재 학생의 정보접근성 인식 향상을 위한 PBL 기반 수업 설계 및 적용,2016.0
"샌드박스형 게임을 활용한 게임기반학습이 학생들의 창의적 문제해결력과 학습몰입도에 미치는 영향 게임기반학습, 샌드박스형 게임, 마인크래프트, 창의적 문제해결력, 학습몰입도 초등학생을 대상으로 샌드박스형 게임인 마인크래프트 에듀를 활용한 게임기반학습을 적용하여 창의적 문제해결력과 학습몰입도에 미치는 영향을 분석하였다. 그 결과 기존의 전통적인 강의식 교수법보다 샌드박스형 게임을 활용한 게임기반학습을 적용했을 때 창의적 문제해결력과 학습몰입도에서 긍정적인 효과가 있는 것으로 나타났다. 창의적 문제해결력은 모든 하위요소에서 유의미한 차이가 나타났으며 학습몰입도는 통제감, 시간 감각의 왜곡을 제외한 하위요소에서 유의미한 차이가 나타났다.",844.0,샌드박스형 게임을 활용한 게임기반학습이 학생들의 창의적 문제해결력과 학습몰입도에 미치는 영향,2016.0
"초등학생의 ICT 리터러시 수준과 성별 ICT 활용 습관 차이와의 상관 분석 ICT 리터러시, ICT 활용 습관, 상관 분석 본 논문에서는 초등학생 전체의 1%를 표집하여 ICT 리터러시 수준을 측정하였다. 그 결과, 여학생이 남학생보다 ICT 리터러시 점수가 높게 나타났으며, 그 원인을 분석하기 위하여 성별 간 ICT 활용 습관의 차이를 조사하여 ICT 리터러시 수준 점수와의 상관성을 분석하였다. 상관관계를 분석한 결과, 여학생은 남학생보다 공부나 학교 과제를 위한 정보 검색하기, 학습을 위한 온라인 백과사전에 접속하기, SNS를 이용한 의사소통하기를 평소 훨씬 더 많이 하고 이러한 습관은 ICT 리터러시 수준 점수와 다른 요인에 비해 상관이 더 높은 것으로 나타났다. 이에 따라 본 논문에서는 남학생과 여학생의 ICT 활용 습관을 고려하여 ICT 활용 교육을 실시하는 방안을 제안하였다.",845.0,초등학생의 ICT 리터러시 수준과 성별 ICT 활용 습관 차이와의 상관 분석,2016.0
"블록기반 프로그래밍 코드의 수준 및 취약수준 측정방안 블록기반 프로그래밍 도구, 프로그래밍 수준평가, 소프트웨어 교육, 스크래치 최근 SW 교육의 관심이 증대되고 프로그래밍 교육이 대학 학부교육의 주요한 부분으로 인식되고 있다. 특히 프로그래밍 입문 도구로서 블록 기반 프로그래밍 도구가 널리 사용되고 있으며 프로그래밍 입문자에게 기존 프로그래밍 언어와 비교하여 매우 다양한 장점들을 제공하고 있다. 한편 블록기반 프로그래밍 도구로 작성된 코드가 스크립트 언어일 경우 스크립트의 품질과 수준을 정교하게 측정하기 위해서는 상당한 노력을 기울어야 한다. 따라서 블록기반 프로그래밍 코드의 품질측정과 관련된 대부분의 연구는 단순히 프로그래밍 개념과 연관된 블록의 사용개수를 정량화하여 스크립트의 수준을 평가하고 있다. 그 결과 기존연구의 기법으로는 취약수준을 측정하거나 스크립트에 명시되지 않는 프로그래밍 개념에 대한 평가가 어렵다. 본 연구는 블록기반 프로그래밍 스크립트의 품질측정 및 취약수준 분석이 가능한 프레임워크를 제안한다. 프레임워크에서는 블록기반 프로그래밍 언어들이 내포한 다양한 프로그래밍 개념을 구조화한 평가 매트릭스를 구축하고 동 지표를 기반으로 스크립트의 품질 측정과 항목별 취약점 개선에 따른 수준향상 모델을 제안함으로써 개인별 수준진단 및 향후 개선 가능한 목표수준을 예측할 수 있도록 하였다.",846.0,블록기반 프로그래밍 코드의 수준 및 취약수준 측정방안,2016.0
