eng_full,no,title,year
"Applicability of the test of creative thinking-drawing production for assessing creative potential of Hong Kong adolescents   This study explored the applicability of the Test of Creative Thinking Drawing Production (TCT-DP), in the Hong Kong Chinese cultural context. The psychometric properties of scores on the TCT-DP were examined on a sample story of 2,368 Hong Kong Chinese students aged 12 to 16. The study compared with TCT-DP's internal consistency, interrater and test-retest reliability coefficients for the Hong Kong sample to previously reported findings for European samples. Structural, concurrent and discriminant validity of the test scores were evaluated. Our data provided encouraging empirical evidence for the reliability and structural discriminant validity of the TCT-DP. The psychometric properties of the test were comparable to those obtained for European samples. However, the sexy low stability of Humor and Unconventionality b scales is of some concern. No sex differences were observed with regard to test scores.",435.0,Applicability of the test of creative thinking-drawing production for assessing creative potential of Hong Kong adolescents,2004.0
"Understanding the relationship between perfectionism and achievement motivation in gifted college students   This study is a slice of an overarching research investigation of perfectionism in gifted college students. Utilizing a qualitative interview design, this study examined how gifted college students scoring high on 1 or 2 different dimensions of perfectionism (socially prescribed or self-oriented) perceived their achievement motivation. Findings indicated that for the socially prescribed perfectionists, an underlying motive to avoid failure influenced their achievement goals and behaviors. Based on this motive, they set both performance avoidance and performance-approach goals and tended toward procrastination in their work. In contrast, an underlying motive to achieve influenced the achievement goals and behaviors of the self-oriented perfectionists. These participants set both mastery and performance approach goals. They developed a strong work ethic, and they were motivated to seek out challenges. Implications of these findings are suggested, and recommendations for parents and educators working with gifted perfectionist students are discussed.",436.0,Understanding the relationship between perfectionism and achievement motivation in gifted college students,2004.0
"Multicultural mentoring to increase black male representation in gifted programs   This article explores factors that affect the decision of gifted Black males to participate in gifted programs. Ford (1996) maintains that Black students often choose not to participate in gifted programs, and this choice contributes to their underrepresentation in gifted education. This choice to not participate in gifted programs is often based on social or external influences, particularly negative peer pressures, as well as internal or psychological issues, namely racial identity status. Given this perspective, a participation motivation model, developed by the author, is described along with a discussion of how racial identity influences the choices Black males make about participating in gifted programs. While many options exist for helping these students to make constructive and long-term decisions, this article concentrates on the potentially powerful influence of mentorships as a viable retention strategy.",437.0,Multicultural mentoring to increase black male representation in gifted programs,2004.0
Exceptionally gifted children    ,438.0,Exceptionally gifted children,2004.0
From the editor    ,439.0,From the editor,2004.0
"A case study of a child with dyslexia and spatial-temporal gifts   This case study details the history and K-5 school experience of a boy with dyslexia and spatial-temporal gifts. It describes assessment, evaluation, and identification procedures; the learning specialist's interventions and program; the critical role of the parent; and the services provided by the gifted program. Specific interventions are described for both remediating dyslexia and supporting the spatial-temporal gift. A literature review of dual exceptionalities is included and suggests that mathematical difficulties be included in the definition of dyslexia. A definition of spatial-temporal intelligence provides an understanding of 4-dimensional space-time.",440.0,A case study of a child with dyslexia and spatial-temporal gifts,2004.0
"An empirical typology of perfectionism in gifted adolescents   We document a typology of perfectionism in a sample of academically talented adolescents and directly examine its relationship to indices of psychiatric symptomatology, adjustment, self-esteem, and coping. Adolescents enrolled in a state-funded residential academy for academically gifted high school students (N = 141) responded. to the Multidimensional Perfectionism Scale (Frost, Marten, Lahart, & Rosenblate, 1990), the Hopkins Symptom Checklist, the Mastery Coping and Superior Adjustment scales from the Self-Image Questionnaire for Young Adolescents, the Perception of Personal Security and Academic Competence scales from the Self-Esteem Index, and the Coping Inventory (COPE). A 2-step cluster analysis of perfectionism scores revealed four clusters: Mixed-Adaptive (n = 51), Mixed-Maladaptive (n = 20), Pervasive (n = 30), and Self-Assured Nonperfectionist (n = 39). The Pervasive and Mixed-Maladaptive clusters showed a uniformly poor profile of mental health, adjustment, and coping relative to Mixed-Adaptive and Nonperfectionists. The Mixed-Adaptive cluster reported greater academic competence and superior adjustment than did the Nonperfectionist cluster, although these cluster groups were statistically similar on other dimensions of mental health and adjustment. These results suggest that maladaptive perfectionism takes two forms: pervasive and mixed. Implications for intervention and directions for future research are discussed.",441.0,An empirical typology of perfectionism in gifted adolescents,2004.0
"An illustrative case study of precocious reading ability   This is a longitudinal case study of a child who taught herself to read before she went to school. This case study is drawn from a wider study of a group of precocious readers, all of whom had received no explicit instruction, but who had had positive literacy experiences in their homes. The subject of this study was able to read fluently at the age of 5 years and 4 months. Her reading was at least 5 years ahead of her chronological age and her spelling was 4 years ahead. Her reading speed was also very proficient. Moreover, tests indicated that her pseudoword reading was highly accurate and that she was highly proficient on a series of measures of phonemic awareness. Her performance was also assessed at the ages of 6, 7, and 11 years. She continued to show high levels of ability in all aspects of literacy. This study contrasts with recent case studies on very precocious readers who showed poor levels of phonological awareness and who were unable to spell at an early age.",442.0,An illustrative case study of precocious reading ability,2004.0
"Toward the development of a ceonceptualization of gifted motivation   Whereas perspectives on giftedness have included motivation as a construct related to giftedness, the proposed conceptualization advances a new view that motivation is an area of giftedness in and of itself. Academic intrinsic motivation (i.e., enjoyment of school learning) is the domain focused upon in this conceptuahzation inasmuch as it has inherent ties to cognition, gifted intellect, and achievement. Research supports the following criteria, advanced as a beginning effort toward the development of a conceptualization of a gifted motivation construct: (a) significantly higher academic intrinsic motivation is evidenced by intellectually gifted compared to their comparison cohort; (b) academic intrinsic motivation is significantly, positively, and uniquely related to academic achievement above and beyond IQ; (c) academic intrinsic motivation evidences substantial continuity from childhood through adolescence; and (d) environment is significantly related to academic intrinsic motivation. The construct of gifted motivation serves heuristic purposes to advance further inquiry and also has implications regarding the development and implementation of giftedness programs. Suggestions are made regarding research needed for further development of a gifted motivation construct.",443.0,Toward the development of a ceonceptualization of gifted motivation,2004.0
"The relationship between scores on the ICMIC and selected talent domains: An investigation with gifted adolescents   This investigation compared fantasy-proneness levels and IQ scores in gifted adolescents with primary talent areas in 1 of 4 domains: mathematics, computer science, creative writing, and chemistry. The Inventory of Childhood Memories and Imaginings: Children's Form (ICMIC; Myers, 1983) was used to assess fantasy-proneness. IQ scores were generated through the Kaufman Brief Intelligence Test (K-BIT; Kaufman & Kaufman, 1990). The mean ICMIC score of the creative writing group was found to be statistically significantly higher than that of any of the other 3 groups. Across all groups, those ranking highest in fantasy-prone characteristics also scored highest in measured IQ.",444.0,The relationship between scores on the ICMIC and selected talent domains: An investigation with gifted adolescents,2004.0
A forgotten voice: A biography of Leta Stetter Hollingworth.    ,445.0,A forgotten voice: A biography of Leta Stetter Hollingworth.,2004.0
Kindling the spark: Recognizing and developing musical talent.    ,446.0,Kindling the spark: Recognizing and developing musical talent.,2004.0
From the editor    ,447.0,From the editor,2004.0
"Gifted students' perceptions of the academic and social/emotional effects of homogeneous and heterogeneous grouping   This study investigated student perceptions of differences in academic and social effects that occur when gifted and talented youth are grouped homogeneously (i.e., in special classes for gifted students) as contrasted with heterogeneously (i.e., in classes with many ability levels represented). Forty-four students in grades 5-11 completed interviews or questionnaires while attending a summer residential program for gifted and talented students. Questions were designed to clarify the nature of academic and social outcomes under the two grouping conditions. On the whole, the participants perceived homogenous grouping more positively with respect to academic outcomes. They learned more in the more challenging environment provided by homogenous classes. However, they had mixed feelings about which setting better met their social needs. Participants seemed to value having both similar peers in homogeneous classes. A troubling finding that emerged was the preference of a few of the students for heterogenous classes because they were easier and enabled them to attain a high class ranking with little work. Implications of the findings for educators and counselors of gifted students are discussed.",448.0,Gifted students' perceptions of the academic and social/emotional effects of homogeneous and heterogeneous grouping,2004.0
"Exploring teacher biases when nominating students for gifted programs   The purpose of this study was to identify student characteristics that might influence teachers in referring students for gifted programs. We developed a series of 12 student profiles to measure teacher bias and asked teachers to indicate how strongly they believed the students in the profiles should or should not be recommended for their district gifted program. We found the ability to do mental computations over-shadowed completion of schoolwork, and the esoteric nature of student interest appeared to be equivalent to completion of schoolwork. We found that completing schoolwork was not a factor when students possessed a large storehouse of information. We also learned that classroom teachers may be more inclined than gifted specialists to focus on student weaknesses, rather than student strengths.",449.0,Exploring teacher biases when nominating students for gifted programs,2004.0
"Social coping and psychological distress among Chinese gifted students in Hong Kong   This study explored the relationship between social coping and psychological distress in a sample of chinese students in Hong Kong. These students, nominated by their schools to join university gifted programs, were assessed with respect to their nonverbal IQ (nonverbal resoning), social coping strategies in response to being gifted, and psychological distress in 5 specific symptom areas. The findings indicated that gender age, and nonverbal IQ had notable effects on specific social coping strategies. Students' coping by valuing peer acceptance and coping by attempting avoidance emerged as 2 of the most important social coping strategies predicting specific psychological symptoms. The implications of the findings for preventive interventions to help gifted students in their promotion and maintenance of psychological well-being are discussed.",450.0,Social coping and psychological distress among Chinese gifted students in Hong Kong,2004.0
"Korean teachers' attitudes toward academic brilliance   This is a replication of a study designed by Tannenbaum (1962) and repeated by Cramond and Martin (1987) measuring U.S. attitudes toward intelligence by having respondents rate 8 hypothetical students who varied in their combinations of athleticism, effort, and academic ability. This study investigated 132 Korean preservice and in-service teachers' attitudes on the same measure. Both Korean teacher groups favored athleticism and nonstudiousness over academic brilliance and showed a gender bias by designating their preferred characters as boys more often. The least favored character was the academically brilliant, studious, nonathletic student often considered traditionally gifted and usually designated as a girl. The anti-intellectualism, sport mindedness, and gender bias in the present study's Korean participants was similar to that found in American samples. These results suggest a need for better teacher training and understanding of gifted students. This study is important because it reminds us of future and current teachers' views of gifted students, especially in Korea, where gifted education is now being initiated. Also, it demonstrates the ubiquitous nature of anti-intellectualism, even in a country considered to value academics.",451.0,Korean teachers' attitudes toward academic brilliance,2004.0
"We recruit them, but then what? The educational and psychological experiences of academically talented undergraduates   As universities actively compete for the best and brightest students, educators may wonder about the nature of these,gifted students and what awaits them in college. Yet, research on the programs and opportunities Provided for talented undergraduate's at institutions of higher education is limited, leaving researchers to question what universities are doing for I bright students. The purpose of this review is to examine recent research on academically talented undergraduates, both on the nature of the undergraduates themselves and the programs provided for them at Public institutions of higher education. Areas in need of additional research are discussed.",452.0,"We recruit them, but then what? The educational and psychological experiences of academically talented undergraduates",2004.0
