eng_full,no,title,year
"The Network Concept of Creativity and Deep Thinking: Applications to Social Opinion Formation and Talent Support creativity; charisma; deep thinking; deliberative democracy; gifted education; social networks Our century has unprecedented new challenges, which need creative solutions and deep thinking. Contemplative, deep thinking became an endangered species in our rushing world of Tweets, elevator pitches, and fast decisions. Here, we describe how important aspects of both creativity and deep thinking can be understood as network phenomena of conceptual and social networks. Creative nodes occupy highly dynamic, boundary spanning positions in social networks. Creative thinking requires alternating plasticity-dominated and rigidity-dominated mind-sets, which can be helped by dynamically changing social network structures. In the closing section, we present three case studies which demonstrate the applications of the concept in the Hungarian research student movement, the Hungarian Templeton Program, and the Youth Platform of the European Talent Support Network. These examples show how talent support programs can mobilize the power of social networks to enhance creative, deliberative, deep thinking of talented young minds, influencing social opinion, leading to community action, and developing charismatic leadership skills.",80.0,The Network Concept of Creativity and Deep Thinking: Applications to Social Opinion Formation and Talent Support,2017.0
"Blending Research-Based Practices and Practice-Embedded Research: Project Excite Closes Achievement and Excellence Gaps for Underrepresented Gifted Minority Students achievement gap; minority students; front-loading strategy; research-based practice; practice-embedded research In this article, we advocate for a new movement in education, particularly an approach emphasizing blending research-based practice with practice-embedded research. We do so by describing and discussing Project Excite, a working example that demonstrates such a model in the context of gifted education. We first trace the history, the impetus, and key design elements of Project Excite, a front-loading intervention aiming to develop the potential of underrepresented students for advanced science, technology, engineering, and mathematics learning from early grades. We review a line of past research and key findings on Project Excite over its 14-year journey. We then discuss the implication of Project Excite for gifted programming in gifted education. Last, we pinpoint some questions to inspire future research and practice.",81.0,Blending Research-Based Practices and Practice-Embedded Research: Project Excite Closes Achievement and Excellence Gaps for Underrepresented Gifted Minority Students,2017.0
"Blazing New Trails: Strengthening Policy Research in Gifted Education policy; policy analysis; acceleration; equity; excellence gaps Policy research in gifted education has occurred at much lower rates than other areas of research within the field, such as identification and talent development. However, without changes and implementation of these policies, systematic change is unlikely to occur. Therefore, the purpose of this article is to argue that policy research should be a top priority. To begin, we define and contrast three terms common in crafting policypolicy, advocacy, and intervention. Next, we provide a context of previous policy research in gifted education. We then detail areas in which policy research is the most critical. Finally, we conclude with action steps to engage more researchers and practitioners in policy development, implementation, and monitoring.",82.0,Blazing New Trails: Strengthening Policy Research in Gifted Education,2017.0
"Designing the Learning Context in School for Talent Development philosophical; theoretical; definition and; or conception of giftedness; talent; learning environments; talent development; creativity; curriculum This article explores the learning context for talent development in public schools. Total aspects of the environment from physical space, affective elements, and pedagogical approaches affect learning. How teachers believe and perceive their roles as teachers influence instructional design and decision making. In this article, the optimal environment for developing students' strengths and talents will be discussed and practical suggestions for Extreme Classroom Makeovers will be offered.",83.0,Designing the Learning Context in School for Talent Development,2017.0
"Should Millions of Students Take a Gap Year? Large Numbers of Students Start the School Year Above Grade Level grouping; diversity; age; developmental stage; differentiation; achievement Few topics have garnered more attention in preservice teacher training and educational reform than student diversity and its influence on learning. However, the actual degree of cognitive diversity has yet to be considered regarding instructional implications for advanced learners. We used four data sets (three state-level and one national) from diverse contexts to evaluate how many students perform above grade level in English Language Arts and mathematics. Results revealed that among American elementary and middle school students, 20% to 49% in English Language Arts and 14% to 37% in mathematics scored 1 year or more above grade level. We address what these findings imply for K-12 schools, grouping decisions, and educational policies that strive to foster advanced abilities.",84.0,Should Millions of Students Take a Gap Year? Large Numbers of Students Start the School Year Above Grade Level,2017.0
"Online Mentoring as an Extracurricular Measure to Encourage Talented Girls in STEM (Science, Technology, Engineering, and Mathematics): An Empirical Study of One-on-One Versus Group Mentoring mentoring; gifted girls; STEM; network analysis; gifted education; online gifted education Online mentoring provides an effective means of extracurricular gifted education for talented girls in science, technology, engineering, and mathematics (STEM). Comparative studies on the effectiveness of one-on-one versus group mentoring are lacking, however. The authors investigated this question in the context of a Germany-wide online mentoring program that employed both approaches. Study participants were girls enrolled in high-achiever-track secondary education in Germany (N = 347) who were mentored online by female academics in STEM for 6 months, in either one-on-one (N = 156) or group mentoring (N = 191). It was assumed that the specific many-to-many group-mentoring condition examined in our study would be more effective than the one-on-one mentoring condition with respect to (a) the proportion of STEM communication and (b) the extent of STEM-related networking, both of which are important predictors of successful mentoring. Furthermore, the authors (c) expected more growth in elective intentions for the group-mentoring participants and (d) assumed that participants' centrality in their respective STEM networks would predict this increase. The study presents empirical support for all four assumptions and thus suggests that the special form of group mentoring examined here may be a more successful measure of extracurricular gifted education for girls in STEM than one-on-one mentoring.",85.0,"Online Mentoring as an Extracurricular Measure to Encourage Talented Girls in STEM (Science, Technology, Engineering, and Mathematics): An Empirical Study of One-on-One Versus Group Mentoring",2017.0
"Closing the Excellence Gap: Investigation of an Expanded Talent Search Model for Student Selection Into an Extracurricular STEM Program in Rural Middle Schools STEM; rural; excellence gap; identification; middle school; age; developmental stage High-potential students from underresourced rural schools face barriers that reduce options for academic advancement, which widens the excellence gap between them and their more affluent, but similar ability peers. The goal of this study was to investigate the effectiveness of an expanded above-level testing model to identify high-potential rural students for an extracurricular math and science enrichment program. Results from our analyses indicated that a more inclusive talent pool differentiated among high achievers to find greater percentages (13%) of talented students compared with most gifted programs (3% to 5%) or Talent Search programs (5%). Overall, students' math and science scores were related to a 75% and 50%, respectively, greater odds in being identified for the extracurricular program. Regardless of program participation, all talent pool students increased their math and science achievement; however, there were some significant gender differences.",86.0,Closing the Excellence Gap: Investigation of an Expanded Talent Search Model for Student Selection Into an Extracurricular STEM Program in Rural Middle Schools,2017.0
"Talent Development Research, Policy, and Practice in Europe and the United States: Outcomes From a Summit of International Researchers giftedness; talent development; policy strategies The goal of this article is to convey a summary of research and conversation on talent development on the part of a small group of European and American researchers who participated in the Inaugural American European Research Summit in Washington. In the final hours of the summit, participants discussed the state of research on talent development and giftedness and a way forward that would benefit the field and, most important, children and educators. Collectively we identified four broad themes: (1) expanding our conceptual horizons through increased exposure to international scholars, (2) shifting the paradigm of gifted education toward talent development, (3) promoting key elements of talent development in research and practice, and (4) finding the most effective policy and advocacy strategies to promote talent development.",87.0,"Talent Development Research, Policy, and Practice in Europe and the United States: Outcomes From a Summit of International Researchers",2017.0
"Preschool Gifted Education: Perceived Challenges Associated With Program Development early childhood education; gifted children; gifted education; preschool This descriptive study investigated the challenges related to implementing gifted education services in preschool centers. Participants were 254 licensed preschool center directors in a southern state. Participants completed a researcher-created survey including both selected response items and constructed response items to examine the perceived challenges of providing preschool gifted education services. Ninety-five percent of the preschool center directors had no formal policies or practices for gifted education, and 86% of the center directors had provided no gifted education training to staff. Using qualitative techniques of constant comparative analysis, substantive and theoretical categories yielded seven verifiable themes related to perceived challenges of gifted education in preschool centers: (a) finding and retaining a trained and qualified staff; (b) balancing time, space, and money constraints; (c) implementing gifted education practices; (d) overcoming oppositional beliefs; (e) acquiring educational resources; (f) outside factors; and (g) finding information and guidance. Results of this study imply that preschool educators have misunderstandings about gifted education in early childhood, and model policies and practices for recognizing and serving gifted children in preschool settings may be needed.",88.0,Preschool Gifted Education: Perceived Challenges Associated With Program Development,2017.0
"Clustering Strategy in Intellectually Gifted Children: Assessment Using a Collaborative Recall Task clustering strategy; intellectually gifted children; collaborative recall task; collaborative inhibition; intelligence This study examined three aspects of the clustering strategy used by participants: the differences of clustering strategy between intellectually gifted and average children; the relationship between clustering strategy and recall performance in intellectually gifted and average children; and the differences in recall performance on collaborative recall task of intellectually gifted and average children. Thirty-eight intellectually gifted and 44 intellectually average children were recruited, and their collaborative and individual recall performances were tested. The results showed that intellectually gifted children had better clustering strategy than their peers when adjusted ratio of clustering scores were calculated (p < .01); clustering strategy positively correlated with recall performance in intellectually average children (p < .05), while no such correlation was found in intellectually gifted children (p = .95); there was no collaborative inhibition in the gifted group (p = .82). These findings partly resolve the conflicts in individual research and expand on the conclusions regarding collaborative memory.",89.0,Clustering Strategy in Intellectually Gifted Children: Assessment Using a Collaborative Recall Task,2017.0
"Rural Gifted Education and the Effect of Proximity multivariate analyses; quantitative methodologies; special populations; underserved gifted; policy; policy analysis; rural education; equity; proximity Gifted education services in rural districts typically lag behind those in nonrural areas. Using district classifications assigned by the National Center for Education Statistics and Texas school district data (n = 1,029) from the Academic Excellence Indicator System, the role of school district classification on gifted education outcomes was investigated. Contextual variables such as school demographics and school size were also examined. The study focused on rural and town school districts which are further classified as fringe, distant, or remote (level of proximity) within those two broad categories. Results of one-way multivariate analysis of variance indicated an effect of proximity for both rural and town districts on both contextual variables and gifted education outcomes. Additionally, rural fringe districts were found to be more similar to districts not classified as rural (i.e., urban, suburban, town) than to rural distant and rural remote districts. Findings offer important implications for both the support for gifted education in rural settings and the usefulness of the census codes as an indicator in educational research.",90.0,Rural Gifted Education and the Effect of Proximity,2017.0
"RETRACTION: Effects of violent media on verbal task performance in gifted and general cohort children (Retraction of Vol 60, Pg 279, 2016)   At the request of the Journal Editor(s) and the Publisher and/or the author(s), the following article has been retracted. Cetin, Y., Wai, J., Altay, C., & Bushman B. J. (2016). Effects of violent media on verbal task performance in gifted and general cohort children. Gifted Child Quarterly, 60(4), 279-287. doi: 10.1177/0016986216660382",91.0,"RETRACTION: Effects of violent media on verbal task performance in gifted and general cohort children (Retraction of Vol 60, Pg 279, 2016)",2017.0
"A Test of the Reciprocal-Effects Model of Academic Achievement and Academic Self-Concept in Regular Classes and Special Classes for the Gifted ability grouping; giftedness; academic achievement; academic self-concept; reciprocal-effects model According to the reciprocal-effects model (REM), prior academic self-concept (ASC) has a positive effect on subsequent achievement beyond what can be explained in terms of prior achievement and vice versa. The present study investigated the REM for students studying in special classes for the gifted compared to students studying in regular classes. The sample included 283 students from 14 special classes for the gifted and 639 students from 26 regular classes from seven high-track schools of the German secondary school system (Gymnasium). Students' math achievement (grades and standardized achievement tests) and their ASC in math were assessed four times from the beginning of Grade 5 to the middle of Grade 7. Reciprocal relationships between ASC and academic achievement were positive and comparable across class types, confirming the validity of the REM.",92.0,A Test of the Reciprocal-Effects Model of Academic Achievement and Academic Self-Concept in Regular Classes and Special Classes for the Gifted,2017.0
"Minority Achievement Gaps in STEM: Findings of a Longitudinal Study of Project Excite achievement gap; underrepresented minority; enrichment; acceleration; supplementary programming This longitudinal study examined the outcomes of Project Excite on reducing minority students' achievement gaps in STEM over 14 years. Project Excite was designed to provide intensive supplemental enrichment and accelerated programming for high-potential, underrepresented minority students from third through eighth grades to better prepare them for advanced math and science courses in high school. This study compared the performance of Project Excite participants with that of students from their local school districts and the state on the Illinois Standards Achievement Test, the Explore test, the Measures of Academic Progress, and on rates of placement in above-grade-level math courses in ninth grade. Project Excite participants consistently outperformed their Black, Latino, and low-income peers, and they came close to the performance levels of White, Asian, and non-low-income students. They were more likely to be placed in above-grade-level math courses than their minority peers in ninth grade.",93.0,Minority Achievement Gaps in STEM: Findings of a Longitudinal Study of Project Excite,2017.0
"Gifted Ethnic Minority Students and Academic Achievement: A Meta-Analysis ethnic minority; gifted program; academic achievement; meta-analysis We conducted a meta-analysis exploring ethnic minority students enrolled in gifted/advanced programs with an emphasis on their academic achievement outcomes. A comprehensive search based on the Transparent Reporting of Systematic Reviews and Meta-Analysis checklist, was performed to retrieve articles within a 30-year time period (1983-2014), which resulted in 13 articles that were included in this meta-analysis. We analyzed the data using Comprehensive Meta-Analysis and presented the findings with descriptive information about gifted programs and statistical information, including effect size of each gifted program and overall effect size. Statistically significant positive overall intervention effect sizes were found; however, descriptive data revealed issues with the current state of research on gifted ethnic minority students.",94.0,Gifted Ethnic Minority Students and Academic Achievement: A Meta-Analysis,2017.0
"STEM High Schools Teachers' Belief Regarding STEM Student Giftedness age; developmental stage; curriculum; qualitative methodologies; science; secondary; STEM schools Teachers' beliefs about students influence many of the decisions they make in the classroom. While much work has been done exploring teachers' beliefs as they relate to the nomination of students for gifted programs, little work has yet explored the ways in which teachers' beliefs about student giftedness possibly affect instructional decisions. In this article, within the context of specialized STEM schools, the beliefs of teachers as related to their students' giftedness and ability are explored. Findings indicated that teachers believe their students to be gifted regardless of designation. Teachers articulated beliefs around the type of learning opportunities gifted students need as well as the amount of work required to stimulate these students. Specifically, teachers stated that gifted students flourish under heavy workloads with intense amounts of independent and inquiry-based learning. Students were also queried to determine their own perceptions of these instructional practices on their learning and daily lives.",95.0,STEM High Schools Teachers' Belief Regarding STEM Student Giftedness,2017.0
"Kindergarteners' Achievement on Geometry and Measurement Units That Incorporate a Gifted Education Approach early childhood education; mathematics education; curriculum; geometry; measurement; student achievement; kindergarten; gifted education This research responds to the call by early childhood educators advocating for more challenging mathematics curriculum at the primary level. The kindergarten Project M-2 units focus on challenging geometry and measurement concepts by positioning students as practicing mathematicians. The research reported herein highlights the features of the kindergarten units and reports on student achievement, including the differences between the intervention and comparison groups. Hierarchical linear modeling results indicate that students in the intervention group (n = 210) outperformed those in the comparison group (n = 196) on the Iowa Tests of Basic Skills Mathematics subscale (p < .01; d = 0.25), and an open-response assessment (p < .001; d = 2.68) encompassing performance-based, verbal, and written components. These results suggest that kindergarteners can achieve at high levels of mathematical understanding when given the opportunity to learn from more challenging curriculum.",96.0,Kindergarteners' Achievement on Geometry and Measurement Units That Incorporate a Gifted Education Approach,2017.0
"Grade Skipping From the Perspective of Teachers in Germany: The Links Between Teachers' Decisions, Acceptance, and Perceived Knowledge grade skipping; teacher knowledge; teacher beliefs and practices; teacher attitudes; acceleration The present study explored teachers' perspectives on one specific type of acceleration, namely, grade skipping. In addition, we investigated the extent to which teachers' beliefs about students' academic, motivational, and social development after grade skipping may explain teachers' acceptance of this accelerative strategy. Moreover, we examined whether teachers' acceptance is linked to their decisions about using this intervention. Using data from the PARS project, which included 316 teachers from 18 secondary schools in the German federal state of North Rhine-Westphalia, we assessed teachers' acceptance, beliefs, and perceived knowledge about grade skipping using 4-point rating scales. Teachers also reported whether they had advised a student to skip a grade. Multilevel regression analyses indicated that teachers' beliefs about students' social, motivational, and academic development largely explained their acceptance. Teachers who showed a higher level of acceptance and perceived knowledge were more likely to have recommended grade skipping before. Educational implications are discussed.",97.0,"Grade Skipping From the Perspective of Teachers in Germany: The Links Between Teachers' Decisions, Acceptance, and Perceived Knowledge",2017.0
"Parenting Styles and Adjustment in Gifted Children parenting styles; parenting; gifted children; child adjustment; child outcomes The present study examined the relationship between parenting styles and the psychosocial adjustment of 48 children aged 7 to 11 years, each of whom had been identified as gifted on the basis of a score of 130 or above on the Wechsler Intelligence Scale for Children-Fourth Edition. Parenting styles and child psychosocial adjustment were measured using self-report questionnaires. Nineteen of the 48 gifted children in the sample (39.6%) were described by their parents as having peer social problems, descriptions that were not consistent with results obtained from the children and their teachers. Mothers also reported more child conduct problems than did the teachers. No associations were found between parenting styles and social problems with peers. Although the findings supported existing research on fathers' parenting styles, some of the relationships between mothers' parenting style and gifted child outcomes were not consistent with previous studies on parenting styles.",98.0,Parenting Styles and Adjustment in Gifted Children,2017.0
