eng_full,no,title,year
"Book review: CALCULUS BY AND FOR YOUNG-PEOPLE (AGES 7, YES 7, AND UP) - COHEN,D    ",908.0,"Book review: CALCULUS BY AND FOR YOUNG-PEOPLE (AGES 7, YES 7, AND UP) - COHEN,D",1990.0
"THE NATURE AND EXTENT OF PROGRAMS FOR THE DISADVANTAGED GIFTED IN THE UNITED-STATES AND TERRITORIES   This article reports results of a study designed to assess the nature and extent of programs for disadvantaged gifted learners in the 50 states and the United States' territories. The primary purposes of the study were: 1) to determine the philosophical and definitional considerations utilized by states in addressing issues related to the disadvantaged gifted, 2) to ascertain the major approaches to identification and program interventions utilized with these populations, and 3) to determine the level and extent of state funding patterns, policies, procedures, and program standards. The findings indicated that although states have been consistently positive in their philosophical orientation toward culturally diverse and low socioeconomic gifted students, they have lagged behind in incorporating these concerns for equity and pluralism into the definitional and funding structures of their gifted programs.",909.0,THE NATURE AND EXTENT OF PROGRAMS FOR THE DISADVANTAGED GIFTED IN THE UNITED-STATES AND TERRITORIES,1990.0
"PREDICTORS OF PERFORMANCE OF DISADVANTAGED ADOLESCENTS IN A GIFTED PROGRAM   This study investigated the relative value of different measures in selecting disadvantaged South Africans for an enrichment program. Results on the measures for 99 13-18-year-old students were intercorrelated with achievement in the Soweto Gifted Child Program (SGCP). Regression analyses indicated that 50-58% of the variance in performance in the SGCP was accounted for by several significant predictors; namely, two subtests (the Verbal Analogies Test and the Organiser) of the Learning Potential Assessment Device, school performance, and the combined Similarities subtests of the WAIS-R and WISC-R. For all measures which emerged as predictors, assessment of performance followed an opportunity for learning.",910.0,PREDICTORS OF PERFORMANCE OF DISADVANTAGED ADOLESCENTS IN A GIFTED PROGRAM,1990.0
"ESSENTIAL STEPS IN SCREENING AND IDENTIFYING PRESCHOOL GIFTED-CHILDREN   This article describes a practical screening and evaluation process which identifies a unique group of academically/intellectually superior children—pre— schoolers—in need of placement in a publicly funded gifted program. Problems faced by one public school system and steps developed for the school system to resolve the problems when attempting to screen/identify gifted 3- to 5-year-olds are presented. The process described has been in operation for five years and involves screening (i.e., education of the public, general screening, and individualized screening) and formal evaluation (i.e., comprehensive evaluation and evaluation report).",911.0,ESSENTIAL STEPS IN SCREENING AND IDENTIFYING PRESCHOOL GIFTED-CHILDREN,1990.0
"THE RACE IS NOT NECESSARILY TO THE SWIFT - VALIDITY OF WISC-R BONUS POINTS FOR SPEED   To investigate speed as a factor in WISC-R performance, scores of 66 high-scoring (IQ 120 + ) and 36 average-scoring (IQ < 120) children were examined in a clinic for gifted children. Although significant mean group differences were found on all subtests, they were only marginal for Coding, which depends strongly on speed. On the three subtests using speed bonus points, the high-scoring group gave more correct answers, but on only one, Block Design, was there a trend toward more bonus points for speed. The results are interpreted as casting serious doubt on the utility of speed bonuses in tests of general intelligence with gifted children.",912.0,THE RACE IS NOT NECESSARILY TO THE SWIFT - VALIDITY OF WISC-R BONUS POINTS FOR SPEED,1990.0
"ASSESSING THE SOCIAL-STATUS OF GIFTED STUDENTS BY THEIR AGE PEERS   This study investigated the social status of gifted children enrolled in an educational pull-out program with same-aged peers not identified as gifted. Both groups completed a sociometric nomination instrument in which they rated classmates. Results were analyzed in terms of the percentage of students assigned to popular, rejected, or neglected categories by peers. A 2 (gifted) x 2 (gender) analysis was used. Gifted boys were most popular while gifted girls were least popular. Boys and girls not identified as gifted were rejected more than gifted pupils, and boys were more rejected than girls.",913.0,ASSESSING THE SOCIAL-STATUS OF GIFTED STUDENTS BY THEIR AGE PEERS,1990.0
"AN ANALYSIS OF THE MOST FREQUENTLY CITED GIFTED JOURNAL ARTICLES SINCE THE MARLAND REPORT - IMPLICATIONS FOR RESEARCHERS   Over 500 separate journal articles were reviewed to identify the 25 most frequently cited articles between 1972, the year the Marland Report was published, and 1988. To qualify for the data base the article must have used the term ""gifted"" or some related term (e.g., ""giftedness,"" ""genius,"" ""precocious"") in the title or have been indexed by ERIC or Psychological Abstracts with that term as a descriptor. The 25 most frequently cited articles were compared to a random sample of 25 articles from the same data set on a number of characteristics (e.g., purpose, theoretical basis, topical area, research design, and statistical methods). In general, comparisons on these and other variables showed few differences between frequently cited and randomly chosen articles. In comparison to other psychological/ educational disciplines gifted articles were cited much less frequently and used less sophisticated research designs and statistical analyses. Furthermore, articles tended to lack either a theoretical or research basis. Implications of these findings for the discipline are discussed.",914.0,AN ANALYSIS OF THE MOST FREQUENTLY CITED GIFTED JOURNAL ARTICLES SINCE THE MARLAND REPORT - IMPLICATIONS FOR RESEARCHERS,1990.0
"Book review: EXCELLENCE IN EDUCATING THE GIFTED - FELDHUSEN,J, VANTASSELBASKA,J, SEELEY,K    ",915.0,"Book review: EXCELLENCE IN EDUCATING THE GIFTED - FELDHUSEN,J, VANTASSELBASKA,J, SEELEY,K",1990.0
"Book review: YOUR GIFTED-CHILD - HOW TO RECOGNIZE AND DEVELOP THE SPECIAL TALENTS OF YOUR CHILD FROM BIRTH TO AGE 7 - SMUTNY,J, VEENKER,K, VEENKER,S    ",916.0,"Book review: YOUR GIFTED-CHILD - HOW TO RECOGNIZE AND DEVELOP THE SPECIAL TALENTS OF YOUR CHILD FROM BIRTH TO AGE 7 - SMUTNY,J, VEENKER,K, VEENKER,S",1990.0
"Book review: TEACHING GIFTED AND TALENTED LEARNERS IN REGULAR CLASSROOMS - MILGRAM,RM    ",917.0,"Book review: TEACHING GIFTED AND TALENTED LEARNERS IN REGULAR CLASSROOMS - MILGRAM,RM",1990.0
"Book review: INVENTING INVENTIONS AND INVENTORS - FLACK,JD    ",918.0,"Book review: INVENTING INVENTIONS AND INVENTORS - FLACK,JD",1990.0
"SOURCES OF GIFTEDNESS IN NATURE AND NURTURE - HISTORICAL ORIGINS OF ENDURING CONTROVERSIES   Theories of evolution inspired nineteenth-century scientists to investigate the effects of physical and mental traits upon heredity. The controversies that arose are divisible into two consecutive periods. The ""onset"" period , which spans the years of the late nineteenth century, centers on the contributions of Charles Darwin, FrancesGalton, and Karl Pearson. During this time, the promise of selective breeding led to the founding of the eugenics movement. The ""flowering"" period, which en compasses the early years of the twentieth century, deals mainly with Lewis M. Terman's attempts to resolve nature-nurture disputes associated with intellect and gift edness. The commentary covers events that led to the 1928 yearbook, Nature and Nurture. Their influence on intelligence. It also reviews probable bases for rapprochement among contemporary proponents who argue for the primacy of nature and those who call for emphasis on nurture.",919.0,SOURCES OF GIFTEDNESS IN NATURE AND NURTURE - HISTORICAL ORIGINS OF ENDURING CONTROVERSIES,1990.0
"CONCERNS OF PARENTS OF GIFTED-CHILDREN - A RESEARCH REVIEW   This article provides an overview of the research on the problems and concerns of parents, of gifted and talented children. Six key areas are highlighted: family roles and adaptations, sibling relationships, parental self concept, neighborhood and community issues; educational issues, and development of the child. Sugggestions are given for the use of these areas as a framework for future educational and counseling efforts.",920.0,CONCERNS OF PARENTS OF GIFTED-CHILDREN - A RESEARCH REVIEW,1990.0
"PREDICTORS OF ACHIEVEMENT IN MATHEMATICS FOR GIFTED MALES AND FEMALES   The purpose of this study was to examine the factors that are predictive of achievement in fast-paced mathematics classes for high abitity male and female adolescents. The predictive value of three categories of factors were explored: ability, previous experience and exposure to the content area, and individual student characteristics. These were used to predict three out comes: entry-level knowledge, learning during the program, and learning rate. Results showed. that outcomes for females were more predictable than for males. For both males and females, previous experience variables were the most important in predicting learning outcomes. For females, parental teaching and tutoring of others related to learning, whereas for males, participation in math clubs was the important previous experience variable.",921.0,PREDICTORS OF ACHIEVEMENT IN MATHEMATICS FOR GIFTED MALES AND FEMALES,1990.0
"LEARNING PREFERENCES AND SKILL PATTERNS AMONG UNDERACHIEVING GIFTED ADOLESCENTS   The performance of achieving and underachieving gifted adolescents was compared on achievement subtests requiring either analytic/convergent or holistic / divergent cognitive processing Underachievers ex hibited a significant performance discrepancy between these two types of subtests that favored those requiring holistic rather than analytic information processing. The achievers showed no such discrepancy. Under achievers then, perform as well as as achievers on tasks which require holistic processing but do not perform as well on detailed or computational tasks which require precision, attention to detail, and/or convergent problem solving.",922.0,LEARNING PREFERENCES AND SKILL PATTERNS AMONG UNDERACHIEVING GIFTED ADOLESCENTS,1990.0
"WISC-R PROFILES OF HIGH ABILITY CHILDREN - INTERPRETATION OF VERBAL-PERFORMANCE DISCREPANCIES   In the administration and interpretation of WISC R profiles of children with high IQs (124+), clinicians may be misled if they follow the standard rules for subtest substitution and omission or use the standard ""frequen cy of Verbal-Performance discrepancy"" tables. Although . such tables are accurate for the ""average"" child, they greatly overestimate the rarity of rarity of V-P discrepancies in high IQ children (over half of whom show a V-P discrepancy larger than 15 points). To lend greater accuracy to the interpretation of WISC-R profiles of high IQ children, a specialized table is provided for determin ing the frequency of occurrence of V-P discrepancies in profiles of high IQ children and warnings are offered regarding the adverse effect of subtest substitution or omission when administering the WISC-R to high IQ children.",923.0,WISC-R PROFILES OF HIGH ABILITY CHILDREN - INTERPRETATION OF VERBAL-PERFORMANCE DISCREPANCIES,1990.0
"RELATIONSHIPS BETWEEN SCORES OF GIFTED STUDENTS ON STANFORD-BINET-IV AND THE SRA EDUCATIONAL ABILITY SERIES   The purpose of this study was to determine the viability of the use of group ability scores to screen gifted students. Fifty gifted students (22 boys, 28 girls) were tested with the gifted identification battery from Stanford-Binet IV and the SRA Educational Ability Series (EAS). Several Pearson product-moment correlations, corrected for restriction of range, were statistically significant and appear to be sufficiently high for the EAS to serve adequately as a screening test. The discrepancies between the standard scores of the two tests were low and favored the EAS.",924.0,RELATIONSHIPS BETWEEN SCORES OF GIFTED STUDENTS ON STANFORD-BINET-IV AND THE SRA EDUCATIONAL ABILITY SERIES,1990.0
"A TRIBUTE TO SEARS,ROBERT,R.    ",925.0,"A TRIBUTE TO SEARS,ROBERT,R.",1990.0
"Book review: DEFENSIBLE PROGRAMS FOR CULTURAL AND ETHNIC-MINORITIES - MAKER,CJ, SCHIEVER,SW    ",926.0,"Book review: DEFENSIBLE PROGRAMS FOR CULTURAL AND ETHNIC-MINORITIES - MAKER,CJ, SCHIEVER,SW",1990.0
"Book review: COMPREHENSIVE CURRICULUM FOR GIFTED LEARNERS - VANTASSELBASKA,J, FELDHUSEN,J, SEELEY,K, WHEATLY,G, SILVERMAN,L, FOSTER,W    ",927.0,"Book review: COMPREHENSIVE CURRICULUM FOR GIFTED LEARNERS - VANTASSELBASKA,J, FELDHUSEN,J, SEELEY,K, WHEATLY,G, SILVERMAN,L, FOSTER,W",1990.0
"Book review: COMPREHENSIVE CURRICULUM FOR GIFTED LEARNERS - VANTASSELBASKA,J, FELDHUSEN,J, SEELEY,K, WHEATLEY,G, SILVERMAN,L, FOSTER,W    ",928.0,"Book review: COMPREHENSIVE CURRICULUM FOR GIFTED LEARNERS - VANTASSELBASKA,J, FELDHUSEN,J, SEELEY,K, WHEATLEY,G, SILVERMAN,L, FOSTER,W",1990.0
"DARWIN AND TEACHER - AN ANALYSIS OF THE MENTORSHIP BETWEEN DARWIN,CHARLES AND HENSLOW,JOHN   This paper examines the extraordinary mentorship that developed between Charles Darwin and his teacher, John Stevens Henslow of Cambridge University. It reflects upon the application of this relationship to gifted education. The discussion centers on the teaching and learning styles of Darwin and Henslow, the role of interests and of time spent together, the friendship which Henslow offered Darwin (particularly during the Beagle voyage), and the character traits of Henslow as mentor.",929.0,"DARWIN AND TEACHER - AN ANALYSIS OF THE MENTORSHIP BETWEEN DARWIN,CHARLES AND HENSLOW,JOHN",1990.0
"ASPECTS OF PERSONALITY AND PEER RELATIONS OF EXTREMELY TALENTED ADOLESCENTS   Exceptionally gifted students may be at risk for problems in social and emotional development. To discover if peer relations are affected by type and/or amount of giftedness, extremely mathematically or verbally talented 13 year-olds (top 1 in 10,000) were compared to modestly gifted students (top 1 in 20) of similar age on measures of popularity and peer acceptance, participation in group activities, and personality traits. The verbatly or mathematically talented students were also contrasted on the same measures. Virtually no differences in group activities or personality traits were found. In their ratings of peer perceptions, the modestly gifted group exceeded the extremely gifted, especially the verbally gifted, in being considered athletic and popular, and in social standing. The modestly gifted also rated themselves as more extroverted, socially adept, and uninhibited. Perceptions of peer ratings of importance and acceptance were higher for the mathematically than the verbally gifted. Thus, extremely precocious adolescents, especially the verbally precocious, may be at greater risk for developing problems in peer relations than modestly gifted youth.",930.0,ASPECTS OF PERSONALITY AND PEER RELATIONS OF EXTREMELY TALENTED ADOLESCENTS,1990.0
"SOCIAL-INTERACTION AND METACOGNITIVE DEVELOPMENT IN GIFTED PRESCHOOLERS   The preschool period has been identified as a critical period for the emergence of metacognitive skills. Vygotskian theory suggests that the use of planning, monitoring, and evaluation strategies which characterizes the independent performance of gifted school-age children may be most evident during the preschool period in social leaming contexts in which metacognitive functions are largely controlled by adults. The results of an observational study of collaboration styles of mothers and gifted preschoolers during problem solving are discussed in relation to Vygotskian concepts of the zone of proximal development, internalization, and the role of instruction in development.",931.0,SOCIAL-INTERACTION AND METACOGNITIVE DEVELOPMENT IN GIFTED PRESCHOOLERS,1990.0
"COGNITIVE PROFILES OF VERBALLY AND MATHEMATICALLY PRECOCIOUS STUDENTS - IMPLICATIONS FOR IDENTIFICATION OF THE GIFTED   Performance on tests of specific abilities commonly associated with intelligence was contrasted between 13-year-olds identified as extremely precocious (top 1 in 10,000) in either verbal or mathematical reasoning ability. Such students differ cognitively. Verbally precocious students scored higher on verbal and gerieral knowledge types of tests, and mathematically precocious students scored higher on tests of nonverbal reasoning, spatial ability, and memory. Results from the factor analysis of test scores (excluding memory test scores) yielded three factors: spatial/speed, verbal, and nonverbal. Mathematically talented students had higher scores on the nonverbal and speed factors; verbally talented students had higher scores on the verbal factor. Thus, at least two distinct forms of giftedness seem to exist (i.e., verbal and nonverbal). Their evolution, moreover, appeared to follow different developmental paths, consistent with Gagne (1985).",932.0,COGNITIVE PROFILES OF VERBALLY AND MATHEMATICALLY PRECOCIOUS STUDENTS - IMPLICATIONS FOR IDENTIFICATION OF THE GIFTED,1990.0
"CREDIT AND PLACEMENT ISSUES FOR THE ACADEMICALLY TALENTED FOLLOWING SUMMER STUDIES IN SCIENCE AND MATHEMATICS   The purposes of this study were to ascertain the proportion of academically talented students aged 12 to 16 who pursued appropriate school placement and/or credits for coursework completed at special summer academic programs, and to determine how their schools responded to their requests. In November 1986, 1215 students who attended science and mathematics classes sponsored by the Johns Hopkins University during the summer of 1986 were sent questionnaires regarding their subsequent status at their regular schools pertaining to credit and placement issues. Advanced placement was given more often than credit, although in most cases both were awarded, particularly for high school level coursework.",933.0,CREDIT AND PLACEMENT ISSUES FOR THE ACADEMICALLY TALENTED FOLLOWING SUMMER STUDIES IN SCIENCE AND MATHEMATICS,1990.0
"THE EFFECTS OF GROUP TRAINING ACTIVITIES ON STUDENTS INITIATION OF CREATIVE INVESTIGATIONS   This study examined the effects of group training and several environmental and personal factors on 515 students' decisions to initiate creative investigations in new gifted education programs. Forty-eight groups of above average ability students in grades 3-8 were randomly , assigned to either control or experimental groups. Students in the treatment group received seven lessons in organizing a creative investigation. Initiation of a creative investigation was the dependent variable. Parsonal variables and group membership were entered into a hierarchical discriminant function analysis in an effort to identify the strength of the treatment beyond the personal variables of grade, sex, self-efficacy, learning style preferences, achievement, and academic aptitude. All eight predictor variables proved significant and accounted for 22% of the variance between groups.",934.0,THE EFFECTS OF GROUP TRAINING ACTIVITIES ON STUDENTS INITIATION OF CREATIVE INVESTIGATIONS,1990.0
"TEACHER EVALUATIONS OF CASE DESCRIPTIONS OF LD GIFTED-CHILDREN   One hundred ninety-seven teachers of gifted children read a descriptive vignette of a hypothetical gifted student. Vignettes described a hypothetical gifted student labeled either learning disabled or nonhandicapped and from a low, middle, or high socioeconomic status background. Subjects rated their willingness to refer the described student for possible placement in a gifted program after reading the description. Results indicated that teachers of gifted children were significantly influenced by the presence of the educational label LD and the social class of the student.",935.0,TEACHER EVALUATIONS OF CASE DESCRIPTIONS OF LD GIFTED-CHILDREN,1990.0
"Book review: UNDERACHIEVERS IN SCHOOL - ISSUES AND INTERVENTION - BUTLERPOR,N    ",936.0,"Book review: UNDERACHIEVERS IN SCHOOL - ISSUES AND INTERVENTION - BUTLERPOR,N",1990.0
"Book review: COLLEGE PLANNING FOR GIFTED STUDENTS - BERGER,S    ",937.0,"Book review: COLLEGE PLANNING FOR GIFTED STUDENTS - BERGER,S",1990.0
"Book review: AMONG SCHOOLCHILDREN - KIDDER,T    ",938.0,"Book review: AMONG SCHOOLCHILDREN - KIDDER,T",1990.0
"Book review: GIFTED STUDENTS IN REGULAR CLASSROOMS - PARKE,B    ",939.0,"Book review: GIFTED STUDENTS IN REGULAR CLASSROOMS - PARKE,B",1990.0
