eng_full,no,title,year
"A Primer on Research Ethics in the Field of Gifted Education human subjects research; Institutional Review Boards Most organizations (e. g., institutions of higher education, K-12 school systems) that engage in research with human subjects have institutional review boards (IRBs; also known as research committees) responsible for the oversight of research activities to ensure the ethical treatment of participants. Professional societies such as American Educational Research Association (AERA) and the American Psychological Association (APA) have also developed ethical codes for research activities involving human subjects. Many journals, including GCQ, require that all research considered for publication is accompanied by documentation of review and approval by an IRB or other similar committee. The purpose of this Methodological Brief is to provide researchers, new and experienced, within the field of gifted education a brief introduction to the ethical principles that guide the decision making process of IRBs, to provide examples of what might be considered ethical code violations, and to offer suggestions for working through the review and approval process with IRB officials.(1)",224.0,A Primer on Research Ethics in the Field of Gifted Education,2011.0
"The Dilemmas of Peer Relationships Confronting Mathematically Gifted Female Adolescents: Nine Cases in Taiwan mathematically gifted; adolescence; peer relationships; self-contained classes; pull-out programs There has been a scarcity of research studies addressing the dilemmas of peer relationships confronting gifted adolescent females. In this study, the peer relationships of nine mathematically gifted adolescent females living in Taiwan are explored using a qualitative multicase study. Data analysis revealed six compelling themes: a proclivity for aloneness, indifference to popularity, better rapport with gifted peers, preference for self-contained gifted classes, preference for gifted classes with a majority of boys, and more attachment to family than to friends. Inconsistencies with extant literature offer an opportunity to contemplate the socioemotional issues of mathematically gifted adolescent females from new angles. Putting the Research to Use The results of this study provide some insights into serving the needs of gifted girls. It is important for gifted girls to interact well with peers. However, they also need opportunities to learn to work and play alone, which are beneficial for their development of intrapersonal intelligence. Besides, schools should meet their need to meet and work with other gifted students with similar interests and values. When decisions are made about grouping options, the decisions should be based on the results of empirical studies and also on gifted girls' voice. In addition, some gifted girls may feel torn between their indignation at the gender inequality still existing in the current society and their greater willingness to work with their male peers. They should be assured that it is all right to have this kind of inner conflict and that inner conflict can provide impetus for growth.",225.0,The Dilemmas of Peer Relationships Confronting Mathematically Gifted Female Adolescents: Nine Cases in Taiwan,2011.0
"Student-Identified Exemplary Teachers: Insights From Talented Teachers exemplary teachers; student perceptions of teaching; effective teachers; learning environments; attitudes; teacher quality What roles do teachers play in the development of talent and in the attitude of students toward school? Research indicates that teacher enthusiasm, feedback, and content knowledge are keys to student motivation, learning, and engagement. Research also reveals the importance of positive and supportive student/teacher relationships. In previous work concerning student attitudes toward school, a handful of teachers emerged, in the eyes of their students, as exemplary. Follow-up study provided insights concerning the characteristics, practices, and qualities of these teachers. What and how they teach, and the ways they relate to individual students distinguish these exemplary and talented teachers. This research reveals quantitative and qualitative findings that help to explain the student-identified exemplary teachers (n = 18) from two samples that included more than 400 teachers. Implications for practice based on findings from these exemplary teachers are highlighted.",226.0,Student-Identified Exemplary Teachers: Insights From Talented Teachers,2011.0
"State of Research on Giftedness and Gifted Education: A Survey of Empirical Studies Published During 1998-2010 (April) philosophical/theoretical; qualitative methodologies; evaluation This study surveyed 1,234 empirical studies on giftedness, gifted education, and creativity during 1998-2010 (April), using PsycINFO database and targeted journals as main sources, with respect to main topics these studies focused on, methods they used for investigation, and the conceptual spaces they traversed. Four main research topics emerged from the survey: creativity/creatively gifted, achievement/underachievement, identification, and talent development. Rich and broad conceptual spaces linking these four categories to their psychological underpinnings and educational implications have been explored by this body of research, though the conceptual spaces are still too loosely organized to be seen as paradigmatic. Several prominent trends are identified, including the emergent qualitative studies (accounting for a quarter of the total studies) and the dominance of descriptive (comparative and correlational) research. Although most psychosocial studies are conducted in the context of gifted education, there still seems to be a gap between theory and practice, between psychological understanding of gifted development and promoting such development through education. More systematic, sustainable programs of research and more coordination among researchers are warranted to move the field forward.",227.0,State of Research on Giftedness and Gifted Education: A Survey of Empirical Studies Published During 1998-2010 (April),2011.0
"Competencies and Characteristics for Teaching Gifted Students: A Comparative Study of Beijing and Hong Kong Teachers teachers of gifted students; competencies; characteristics; Beijing; Hong Kong This study examines the competencies and characteristics of in-service teachers who teach gifted students. A total of 511 in-service teachers participated in the study, 334 of whom were from Beijing and 177 were from Hong Kong. The scale developed by D. W. Chan was used as the instrument to examine the competencies and characteristics of the teachers. The Beijing in-service teachers gave significantly higher self-ratings for their characteristics and competencies than the Hong Kong in-service teachers. Beijing in-service teachers who taught in schools for the gifted (supernormal schools) gave the highest ratings for all the variables. This study analyzed the reasons behind why teachers in each city would have such ratings on competencies and characteristics for themselves, and why Beijing teachers (especially those who taught in supernormal schools) would have significantly higher ratings than their Hong Kong counterparts.",228.0,Competencies and Characteristics for Teaching Gifted Students: A Comparative Study of Beijing and Hong Kong Teachers,2011.0
"On the Diagnosis of Learning Disabilities in Gifted Students: Reply to Assouline et al. (2010) assessment; identification; dual exceptionality Gifted students often fail to achieve at a superior level in one or more academic areas. In this reply to an article by Assouline, Nicpon, and Whiteman, the author reviews various explanations for this phenomenon, including motivation/interest, learning opportunities, and error in measuring students' ability-achievement discrepancies. The author also describes different methodologies for investigating whether learning disabilities are overidentified among gifted students and, more broadly, considers the appropriateness of a learning disability diagnosis in students with average achievement. The author concludes with thoughts on the proper interpretation of Assouline et al.'s results.",229.0,On the Diagnosis of Learning Disabilities in Gifted Students: Reply to Assouline et al. (2010),2011.0
"Cognitive and Psychosocial Characteristics of Gifted Students With Written Language Disability: A Reply to Lovett's Response gifted learning disabled; disorder of written expression Our article describing the characteristics of gifted students with a specific learning disability (SLD) in written language was criticized for emphasizing an ability achievement discrepancy as an indication of a written language disability and for not ruling out alternative explanations for the observed difficulties. The three primary alternative explanations include measurement error, (lack of) motivation, and/or past experiences. In our reply, we offer extensive evidence that refutes these alternative explanations. The critique also offers an interpretation, which we determined to be inaccurate, of our data; therefore, we correct the misinterpretation. We conclude with a confirmation of our original findings: identification of gifted students with specific learning disabilities requires a comprehensive psycho-educational evaluation that includes an examination of the cognitive profile generated from individually-administered tests of ability and achievement. In combination with a psychosocial profile that addresses behavior, self-concept, interests, and motivation, educators have the necessary information to guide them in identifying and developing the unique talents of gifted children with SLD.",230.0,Cognitive and Psychosocial Characteristics of Gifted Students With Written Language Disability: A Reply to Lovett's Response,2011.0
"Single-Subject Research in Gifted Education single-subject research; gifted education Single-subject research (SSR) is an experimental research tradition that is well established in other fields (e.g., special education, behavior analysis) but has rarely been applied to topics in gifted education. In this Methodological Brief, Brandi Simonsen and Catherine A. Little from the University of Connecticut highlight the key features of SSR, describe typical SSR designs, and present examples to illustrate how each design could be applied to topics in gifted education.",231.0,Single-Subject Research in Gifted Education,2011.0
"Academic Giftedness and Alcohol Use in Early Adolescence social and/or emotional development and adjustment; middle school; univariate analyses Adolescence is a period of development particularly vulnerable to the effects of alcohol use, with recent studies underscoring alcohol's effects on adolescent brain development. Despite the alarming rates and consequences of adolescent alcohol use, gifted adolescents are often overlooked as being at risk for early alcohol use. Although gifted adolescents may possess protective factors that likely inhibit the use of alcohol, some gifted youth may be vulnerable to initiating alcohol use during adolescence as experimenting with alcohol may be one way gifted youth choose to compensate for the social price (whether real or perceived) of their academic talents. To address the dearth of research on alcohol use among gifted adolescents the current study (a) examined the extent to which gifted adolescents use alcohol relative to their nongifted peers and (b) examined the adjustment profile of gifted adolescents who had tried alcohol relative to nongifted adolescents who tried alcohol as well as gifted and nongifted abstainers. More than 300 students in seventh grade (42.5% gifted) participated in the present study. Results indicated gifted students have, in fact, tried alcohol at rates that do not differ from nongifted students. Although trying alcohol was generally associated with negative adjustment, giftedness served as a moderating factor such that gifted students who had tried alcohol were less at risk than their nongifted peers. However, evidence also suggests that gifted adolescents who tried alcohol may be a part of a peer context that promotes substance use, which may place these youth at risk for adjustment difficulties in the future. Putting the Research to Use This research demonstrates that a fruitful line of future research would focus on examining the potential mechanisms underlying alcohol use among gifted youth. Individual differences with regard to endorsing a high desirability of gaining social acceptance or fitting in with non-gifted peers or distancing oneself from a gifted image may explain why some gifted students use alcohol and others do not. Until the underlying reasons of alcohol use/experimentation among gifted adolescents are better understood and researched further, it is not clear whether current prevention and intervention programs are effective for this subgroup of adolescents.",232.0,Academic Giftedness and Alcohol Use in Early Adolescence,2011.0
"Empirical Investigation of Twice-Exceptionality: Where Have We Been and Where Are We Going? identification; twice-exceptional; assessment Gifted students with coexisting disabilities, also known as twice-exceptional, are increasingly recognized in America's schools. This increasing awareness needs to be met with equal enthusiasm for empirical investigation into the identification and treatment needs of this group of students. In this article, a 20-year review of the empirical literature examining twiceexceptionality, specifically gifted students with learning disabilities, attention deficit hyperactivity disorder, or autism spectrum disorder, was conducted. Research strongly suggests that gifted students can have a coexisting disability and that comprehensive, individualized approaches toward diagnosis are necessary. Less is known about effective treatments and interventions that simultaneously highlight strengths and accommodate for areas of growth. Future research directions are offered that ideally will encourage scholars to discover more about effective diagnostic and intervention techniques for this very important group of gifted learners. df",233.0,Empirical Investigation of Twice-Exceptionality: Where Have We Been and Where Are We Going?,2011.0
"Gifted Girls' Passion for Fiction: The Quest for Meaning, Growth, and Self-Actualization verbally gifted girls; intellectual; imaginational; emotional intensities; growth motivation; youthful self-actualizers To illuminate the nature of the relationship that very able girls have with fiction, this is an interpretive account of the meanings that reading fiction holds for verbally gifted preadolescent girls. Ethnographic field methods were used to uncover the essences of the reading experience in the contexts of their daily lives. Data sources included the researcher's field notes, the girls' taped book discussions, parent interviews, and the girls' reading journals. Major findings were that the girls read and make meaning in and around three interconnected areas of intelligence and intensity: intellectual, imaginational, and emotional. As they read fiction, the girls engage in a process of determined growth in each of these domains of human awareness. The girls challenge themselves with difficult literature, critical and empathic thinking, and problem finding. As the girls read and make meaning, they are involved in constructing their lives' purpose. They are youthful self-actualizers.",234.0,"Gifted Girls' Passion for Fiction: The Quest for Meaning, Growth, and Self-Actualization",2011.0
"The Effects of Acceleration on High-Ability Learners: A Meta-Analysis acceleration; meta-analysis; high-ability learners; academic achievement; social emotional development Current empirical research about the effects of acceleration on high-ability learners' academic achievement and social-emotional development were synthesized using meta-analytic techniques. A total of 38 primary studies conducted between 1984 and 2008 were included. The results were broken down by developmental level (P-12 and postsecondary) and comparison group (whether the accelerants were compared with same-age, older, or mixed-age peers). The findings are consistent with the conclusions from previous meta-analytic studies, suggesting that acceleration had a positive impact on high-ability learners' academic achievement (g = 0.180, 95% CI = -.072, .431, under a random-effects model). In addition, the social-emotional development effects appeared to be slightly positive (g = 0.076, 95% CI = -.025, .176, under a random-effects model), although not as strong as for academic achievement. No strong evidence regarding the moderators of the effects was found.",235.0,The Effects of Acceleration on High-Ability Learners: A Meta-Analysis,2011.0
"Gender and Other Group Differences in Performance on Off-Level Tests: Changes in the 21st Century gender differences; group differences; gifted females; off-level tests; math and reading subtests Using the off-level test scores of more than 250,000 students who participated in talent search testing from 2000 to 2008, this study examined if previously reported gender differences in students' performances in math versus verbal areas as well as the reported ratios of males and females for specific scoring levels still existed across years. Results showed that for the sample of gifted students used in this study, regardless of age, males outperformed females on the math and science subtests with the most pronounced differences on the math subtests, whereas females outperformed males on the verbal subtests. All these differences between genders did not diminish over the 9-year period but were steady with small or negligible effect sizes. The ratios of males to females in specific score ranges on the off-level tests were also steady and consistent, favoring males at the highest end in math and science with the maximum ratio of 3:1 and females at the highest end in verbal areas with the maximum ratio of 2:1. Performance differences by ethnicity and annual household income levels were also found throughout the years.",236.0,Gender and Other Group Differences in Performance on Off-Level Tests: Changes in the 21st Century,2011.0
"Using Propensity Score Matching in Educational Research propensity score matching; causal inference; experimental design; nonexperimental design; observational study; analysis of covariance This methodological brief introduces the readers to the propensity score matching method, which can be used for enhancing the validity of causal inferences in research situations involving nonexperimental design or observational research, or in situations where the benefits of an experimental design are not fully realized because of reasons beyond the researcher's control (e.g., attrition of participants). This brief discusses the rationale of propensity score matching, the major implementation steps and considerations, and illustrates the procedures with a data example. Some limitations and implementation challenges are also discussed.",237.0,Using Propensity Score Matching in Educational Research,2011.0
