eng_full,no,title,year
"PERCEPTIONS OF EDUCATIONAL-REFORM BY EDUCATORS REPRESENTING MIDDLE SCHOOLS, COOPERATIVE LEARNING, AND GIFTED EDUCATION   The present article describes the results of two surveys comparing the perceptions of educators of gifted students with the perceptions of mainstream educational personnel in middle schools and those specializing in cooperative learning. The results indicated a major gulf between the perceptions of mainstream educators and those of educators of the gifted. In the case of middle schools, the disagreement focused on the value of ability grouping and the social consequences of being labeled gifted. In the case of cooperative learning, there were major differences across the board on practically all items. The authors conclude that it is in the interest of all concerned to have more extensive dialogue between educators of the gifted and members of the educational reform movement.",730.0,"PERCEPTIONS OF EDUCATIONAL-REFORM BY EDUCATORS REPRESENTING MIDDLE SCHOOLS, COOPERATIVE LEARNING, AND GIFTED EDUCATION",1995.0
"DECIDING TO DIFFERENTIATE INSTRUCTION IN MIDDLE SCHOOL - ONE SCHOOLS JOURNEY   As many schools move toward serving a broad range of students in heterogeneous settings, it is important to assist teachers in developing classrooms responsive to the needs of academically diverse learners. Understanding what impedes and what facilitates appropriately differentiated instruction is essential for educational leaders if schools are to move away from one-size-fits-all teaching and if heterogeneous classrooms are to become viable for ''academic outliers'' such as gifted, struggling, and special education learners. This case study examines the experience of one middle school confronted with a district mandate for differentiated instruction and presents the factors which impeded or facilitated their movement toward appropriately differentiated classrooms.",731.0,DECIDING TO DIFFERENTIATE INSTRUCTION IN MIDDLE SCHOOL - ONE SCHOOLS JOURNEY,1995.0
"WHAT DO WE MEAN BY GIFTEDNESS - A PENTAGONAL IMPLICIT THEORY   This article presents a pentagonal implicit theory of giftedness and a set of data testing the theory. The exposition is divided into five parts. First, we discuss what an implicit theory is and why such theories are important. Second, we describe the pentagonal theory, specifying five conditions claimed to be individually necessary and jointly sufficient for a person to be labeled as gifted. These conditions help us understand not only why some people are labeled as gifted but also why some others are not. Third, we consider the relation of the pentagonal theory to explicit theories of giftedness. Fourth, we present data supporting the theory. Finally, we discuss some implications of the pentagonal theory for gifted education.",732.0,WHAT DO WE MEAN BY GIFTEDNESS - A PENTAGONAL IMPLICIT THEORY,1995.0
"METACOGNITION AND HIGH INTELLECTUAL ABILITY - INSIGHTS FROM THE STUDY OF LEARNING-DISABLED GIFTED STUDENTS   This study offers empirical support for the importance of metacognition in giftedness based on the performance of 48 school-identified learning-disabled gifted, gifted, learning-disabled, and average-performing boys in Grades 5/6 and 11/12 on assessments of metacognitive knowledge, metacognitive skill on a think-aloud error-detection reading task, error detection, and comprehension; prior knowledge was covaried. Performance of gifted and learning-disabled gifted students exceeded that of the average-performing and learning-disabled students on most measures at both grade levels. A main effect was found for grade; however, secondary average-performing students' performance was closer to that of the gifted and learning-disabled gifted students' performance. Metacognitive performance of the learning-disabled gifted students resembled that of the gifted sample more than that of the learning-disabled sample.",733.0,METACOGNITION AND HIGH INTELLECTUAL ABILITY - INSIGHTS FROM THE STUDY OF LEARNING-DISABLED GIFTED STUDENTS,1995.0
"CREATIVITY AND GIFTEDNESS - PUBLISHED INSTRUMENT USES AND ABUSES   This article reports a study of schools' assessment of creativity as part of their identification procedures for gifted programs. School districts across the nation were asked to supply information on the published instruments they use to measure creativity. Although many school districts include creativity as part of their assessment, they continue to have difficulty with the complex conceptual and operational definitions of creativity. Districts often select instruments for assessment of creativity without attending to the definition of the construct. Researchers are encouraged to improve the translation of their work to the practitioner so that more valid, reliable, and useful assessment will be possible in the schools.",734.0,CREATIVITY AND GIFTEDNESS - PUBLISHED INSTRUMENT USES AND ABUSES,1995.0
"SCHOOLS FOR TALENT DEVELOPMENT - A PRACTICAL PLAN FOR TOTAL SCHOOL IMPROVEMENT - RENZULLI,JS    ",735.0,"SCHOOLS FOR TALENT DEVELOPMENT - A PRACTICAL PLAN FOR TOTAL SCHOOL IMPROVEMENT - RENZULLI,JS",1995.0
"Book Review: THE CHALLENGE OF THE ABLE CHILD - GEORGE,D    ",736.0,"Book Review: THE CHALLENGE OF THE ABLE CHILD - GEORGE,D",1995.0
"Book Review: TALENT DEVELOPMENT - THEORIES AND PRACTICE - HANSEN,JB, HOOVER,SM    ",737.0,"Book Review: TALENT DEVELOPMENT - THEORIES AND PRACTICE - HANSEN,JB, HOOVER,SM",1995.0
A GOAL OF GREAT EXPECTATIONS    ,738.0,A GOAL OF GREAT EXPECTATIONS,1995.0
"COMPUTER-BASED MATHEMATICS AND PHYSICS FOR GIFTED STUDENTS   Computer-based education makes it possible for gifted and talented middle school and early high school students to complete advanced courses in mathematics and physics several years before they would normally do so. Since the fall of 1990, three such groups of students at the Education Program for Gifted Youth at Stanford University have taken courses at the advanced placement level and have done exceedingly well. This report details those results.",739.0,COMPUTER-BASED MATHEMATICS AND PHYSICS FOR GIFTED STUDENTS,1995.0
"THE RELIABILITY AND VALIDITY OF A PERFORMANCE TASK FOR EVALUATING SCIENCE PROCESS SKILLS   The Diet Cola Test was designed as a process assessment of science aptitude. Investigations of the instrument's reliability and validity for that purpose led to the conclusion that the data did not support the use of the instrument for making decisions about aptitude for individual students. Although the instrument was not suited for decision making for the purpose of identification, examination of the reliability and the item content, and further investigation of the validity suggested that it might be a suitable instrument for assessing science process skills as part of program or curricular evaluation.",740.0,THE RELIABILITY AND VALIDITY OF A PERFORMANCE TASK FOR EVALUATING SCIENCE PROCESS SKILLS,1995.0
"MATHEMATICAL SELF-EFFICACY GENDER DIFFERENCES IN GIFTED TALENTED ADOLESCENTS   Gifted/talented high school students completed the Mathematical Self-Efficacy Scale, an instrument developed by Betz and Hackett (1983). Items in the scale asked the students to indicate their degree of confidence regarding successful completion of everyday mathematics tasks, number sequences, mathematics-based college courses, and mathematics problems. The mean self-efficacy ratings given on the items were analyzed for significant gender differences. Results indicated that males had stronger self-efficacy expectations than females on more than one fourth of the items, whereas females reported stronger self-efficacy expectations on only a few items that involved stereotypical female activities. Implications of the findings for the process of educational decision making are discussed.",741.0,MATHEMATICAL SELF-EFFICACY GENDER DIFFERENCES IN GIFTED TALENTED ADOLESCENTS,1995.0
"GENDER DIFFERENCES IN ATTITUDES AND ATTITUDE CHANGES AMONG MATHEMATICALLY TALENTED YOUTH   A survey form that assesses components of attitude thought to be relevant to success in a program for mathematically talented youth was administered to program participants on four occasions over a 2-year period. The reliabilities of the attitude scales and the pattern of correlations among the scales were quite similar for boys and girls who applied for the program. Among those who were selected for the program, boys showed a significantly higher level of motivation, confidence, and interest in mathematics than did girls. Over the first 2 years in the program, both boys and girls exhibited significant declines in attitudes on most scales.",742.0,GENDER DIFFERENCES IN ATTITUDES AND ATTITUDE CHANGES AMONG MATHEMATICALLY TALENTED YOUTH,1995.0
"SCIENCE CURRICULUM REVIEW - EVALUATING MATERIALS FOR HIGH-ABILITY LEARNERS   This article describes the findings of a review of existing K-8 science curriculum materials that was carried out under the National Science Curriculum Project for High-Ability Learners. Twenty-seven sets of materials were reviewed using criteria developed and refined by project staff. The purpose of the review was to ascertain whether currently available materials met the new standards in the teaching of science and the needs of gifted learners. The review findings suggest that existing basal textbooks fail to meet new science curriculum standards for all students, but particularly for high-ability learners. Modular programs and supplementary materials were found to be superior to basal textbooks on most dimensions.",743.0,SCIENCE CURRICULUM REVIEW - EVALUATING MATERIALS FOR HIGH-ABILITY LEARNERS,1995.0
"Book Review: INTERNATIONAL HANDBOOK OF RESEARCH-AND-DEVELOPMENT OF GIFTEDNESS AND TALENT - HELLER,KA, MONKS,F, PASSOW,AH    ",744.0,"Book Review: INTERNATIONAL HANDBOOK OF RESEARCH-AND-DEVELOPMENT OF GIFTEDNESS AND TALENT - HELLER,KA, MONKS,F, PASSOW,AH",1995.0
"Book Review: TALENTED TEENAGERS - THE ROOTS OF SUCCESS AND FAILURE - CSIKSZENTMIHLAYI,M, RATHUNDE,K, WHALEN,S    ",745.0,"Book Review: TALENTED TEENAGERS - THE ROOTS OF SUCCESS AND FAILURE - CSIKSZENTMIHLAYI,M, RATHUNDE,K, WHALEN,S",1995.0
"Book Review: TEACHING THE GIFTED-CHILD - GALLAGHER,JJ, GALLAGHER,SA    ",746.0,"Book Review: TEACHING THE GIFTED-CHILD - GALLAGHER,JJ, GALLAGHER,SA",1995.0
"Book Review: JANE AND JOHNNY LOVE MATH - RECOGNIZING AND ENCOURAGING MATHEMATICAL TALENT IN ELEMENTARY STUDENTS - A GUIDEBOOK FOR EDUCATORS AND PARENTS - LUPKOWSKI,AE, ASSOULINE,SC    ",747.0,"Book Review: JANE AND JOHNNY LOVE MATH - RECOGNIZING AND ENCOURAGING MATHEMATICAL TALENT IN ELEMENTARY STUDENTS - A GUIDEBOOK FOR EDUCATORS AND PARENTS - LUPKOWSKI,AE, ASSOULINE,SC",1995.0
