eng_full,no,title,year
An Analysis of Subtests Performance By Gifted Students On the Stanford-Binet Intelligence Scale (1960 Form L-M)    ,1773.0,An Analysis of Subtests Performance By Gifted Students On the Stanford-Binet Intelligence Scale (1960 Form L-M),1974.0
A Fourteen Year Old Dream for the Talented Comes True    ,1774.0,A Fourteen Year Old Dream for the Talented Comes True,1974.0
PARENT PERSPECTIVE - MOTHER AND FATHER OF A GIFTED CHILD FIND HELPING PROFESSIONS HELPLESS    ,1775.0,PARENT PERSPECTIVE - MOTHER AND FATHER OF A GIFTED CHILD FIND HELPING PROFESSIONS HELPLESS,1974.0
VIEW FROM MYOPIA    ,1776.0,VIEW FROM MYOPIA,1974.0
1974 KENTUCKY LEGISLATURE VOTES TO DELETE TERM GIFTED FROM CATEGORY OF EXCEPTIONAL    ,1777.0,1974 KENTUCKY LEGISLATURE VOTES TO DELETE TERM GIFTED FROM CATEGORY OF EXCEPTIONAL,1974.0
AESOP GIFTEDNESS AND COMMON SENSE .2. OLD LION AND FOX    ,1778.0,AESOP GIFTEDNESS AND COMMON SENSE .2. OLD LION AND FOX,1974.0
MORE THAN 100 WAYS TO POLISH YOUR TALENT IN MUSIC    ,1779.0,MORE THAN 100 WAYS TO POLISH YOUR TALENT IN MUSIC,1974.0
INTERSCHOLASTIC BRAINSTORMING AND CREATIVE PROBLEM SOLVING COMPETITION FOR CREATIVELY GIFTED    ,1780.0,INTERSCHOLASTIC BRAINSTORMING AND CREATIVE PROBLEM SOLVING COMPETITION FOR CREATIVELY GIFTED,1974.0
NATIONAL-ASSOCIATION-FOR-GIFTED-CHILDREN - INSIGHTS INTO GROWTH STRUGGLES    ,1781.0,NATIONAL-ASSOCIATION-FOR-GIFTED-CHILDREN - INSIGHTS INTO GROWTH STRUGGLES,1974.0
PLEA FOR UNITY - TO ALL WHO WOULD SERVE GIFTED CHILD MOVEMENT    ,1782.0,PLEA FOR UNITY - TO ALL WHO WOULD SERVE GIFTED CHILD MOVEMENT,1974.0
PARENT PERSPECTIVE - SUCH A SHORT TIME    ,1783.0,PARENT PERSPECTIVE - SUCH A SHORT TIME,1974.0
VIEW FROM MYOPIA    ,1784.0,VIEW FROM MYOPIA,1974.0
SPECIFIC SUGGESTIONS FOR KINDERGARTEN TEACHER AND ADVANCED CHILD    ,1785.0,SPECIFIC SUGGESTIONS FOR KINDERGARTEN TEACHER AND ADVANCED CHILD,1974.0
IN SEARCH OF CREATIVE PERSONALITY AMONG GIFTED GROUPS    ,1786.0,IN SEARCH OF CREATIVE PERSONALITY AMONG GIFTED GROUPS,1974.0
"Book review: ACTIVITIES FOR MOTIVATING AND TEACHING BRIGHT CHILDREN - ASHLEY,RM    ",1787.0,"Book review: ACTIVITIES FOR MOTIVATING AND TEACHING BRIGHT CHILDREN - ASHLEY,RM",1974.0
NO-FAULT MUSICAL COMPOSITION - PATH TO MUSICAL CREATIVITY    ,1788.0,NO-FAULT MUSICAL COMPOSITION - PATH TO MUSICAL CREATIVITY,1974.0
MILLION DOLLAR GRECIAN URN IS ACQUIRED BY METROPOLITAN MUSEUM OF ART    ,1789.0,MILLION DOLLAR GRECIAN URN IS ACQUIRED BY METROPOLITAN MUSEUM OF ART,1974.0
HOW INDIVIDUALS CAN HELP GIFTED-CREATIVE PERSON    ,1790.0,HOW INDIVIDUALS CAN HELP GIFTED-CREATIVE PERSON,1974.0
"VALUES, NATURE, AND GIFTED CHILDS CHOICE    ",1791.0,"VALUES, NATURE, AND GIFTED CHILDS CHOICE",1974.0
KIDS FOR ECOLOGY REVIEW    ,1792.0,KIDS FOR ECOLOGY REVIEW,1974.0
"AESOP, COMMON SENSE AND GIFTEDNESS    ",1793.0,"AESOP, COMMON SENSE AND GIFTEDNESS",1974.0
