eng_full,no,title,year
"THE IDENTIFICATION OF GIFTEDNESS - A COMPARISON OF WHITE, HISPANIC AND BLACK-FAMILIES   A survey was sent to White, Hispanic and Black parents of children in the gifted and talented program of a large urban school district. The results indicated that there were few differences among the three parent groups in either the characteristics that had indicated to them that their child might be gifted, or in the attributes which they believed were current descriptors of their gifted child. Large group differences were present, however, between the White sample and the two minority group samples in the percentage of families who requested an evaluation their child for possible placement in the gifted and talented program. Fewer of the minority parents such a request. This factor could contribute to the underrepresentation of minority students in gifted programs.",831.0,"THE IDENTIFICATION OF GIFTEDNESS - A COMPARISON OF WHITE, HISPANIC AND BLACK-FAMILIES",1992.0
"ACADEMIC UNDERACHIEVEMENT AMONG THE GIFTED - STUDENTS PERCEPTIONS OF FACTORS THAT REVERSE THE PATTERN   Underachievement among the gifted has been a focus of research for over 35 years. With few exceptions, studies of interventions for gifted underachievers have demonstrated only limited success. This study investigated factors which had influenced the reversal of the underachievement pattern in 10 gifted students, ages 14 to 20, who moved from chronic underachievement to academic success. Results indicated six factors were influential in reversing poor school performance. There was evidence that some gifted underachievers may respond well to interventions incorporating educational modifications which focus on individual strengths and interests.",832.0,ACADEMIC UNDERACHIEVEMENT AMONG THE GIFTED - STUDENTS PERCEPTIONS OF FACTORS THAT REVERSE THE PATTERN,1992.0
"FAST-PACED HIGH-SCHOOL SCIENCE FOR THE ACADEMICALLY TALENTED - A 6-YEAR PERSPECTIVE   This is a 6-year study of academically talented students, 12 to 16 years old, who completed a 1-year course in high school biology, chemistry, or physics in 3 weeks at a residential summer program. Students demonstrated subject mastery by taking College Entrance Examination Board (CEEB) science achievement tests. Their mean scores were higher than those of high school juniors and seniors. Also examined were the relationships between students' achievement in science and mathematical and verbal aptitude test scores, or age. Mathematical ability seemed to be a better predictor of science than verbal ability. Except for biology, there was no significant relationship between achievement and age. Follow-up studies of achievement indicated that students accelerated in science performed well in science courses at their regular schools. The study suggests that academically talented students could begin high school sciences earlier than is currently allowed in most American schools.",833.0,FAST-PACED HIGH-SCHOOL SCIENCE FOR THE ACADEMICALLY TALENTED - A 6-YEAR PERSPECTIVE,1992.0
"THE USE OF THE SECONDARY-SCHOOL ADMISSION TEST (SSAT) TO IDENTIFY ACADEMICALLY TALENTED ELEMENTARY-SCHOOL STUDENTS   Based on the results of two pilot testing projects, the Secondary School Admission Test appears to be an acceptable instrument for identifying academically talented students of elementary school age. In trials consistent with the Talent Search Identification Model developed at The Johns Hopkins University, an above-level form of the SSAT was administered to two samples of fifth and sixth graders. Mean scores for eighth- and ninth-grade normative samples are recommended as cutoffs for identifying highly able fifth- and sixth-grade students who could benefit from academically challenging programming.",834.0,THE USE OF THE SECONDARY-SCHOOL ADMISSION TEST (SSAT) TO IDENTIFY ACADEMICALLY TALENTED ELEMENTARY-SCHOOL STUDENTS,1992.0
"IN WHAT WAYS MIGHT STATEWIDE ADVOCATES FOR GIFTED AND TALENTED EDUCATION COORDINATE AND FOCUS THEIR EFFORTS   When advocates for gifted and talented education in the state of Utah found that their overall efforts seemed diffused and uncoordinated, they used creative problem-solving processes to address their common concerns. The result was the ratification of a concise, mutually acceptable mission and goals statement that was designed to give direction to statewide efforts on behalf of gifted and talented children for years to come. The document provides focus and direction by defining common goals and recognizing ownership of the logical tasks belonging to each advocacy group. Flexibility for future growth and development in the field of education of the gifted is a salient feature of the goals described. The impact of the document was felt immediately in improved services for children, better inservice training for educators, and more focused policy at the state level.",835.0,IN WHAT WAYS MIGHT STATEWIDE ADVOCATES FOR GIFTED AND TALENTED EDUCATION COORDINATE AND FOCUS THEIR EFFORTS,1992.0
CHALLENGING THE GIFTED - GROUPING AND ACCELERATION    ,836.0,CHALLENGING THE GIFTED - GROUPING AND ACCELERATION,1992.0
"GROUPING GIFTED STUDENTS - ISSUES AND CONCERNS   Gifted and talented students need instruction at a level and pace as well as conceptual complexity commensurate with their advanced levels of ability and achievement. Grouping heterogeneously and providing cooperative learning in heterogeneous groups leads to lowered achievement and motivation as well as poorer attitudes toward school. Academic achievement of American youth is lower than the achievement of youth in many Asian and European countries. If we wish to sustain or increase the academic achievement of American youth they should be grouped for instruction according to ability and achievement levels, but grouping practices should be flexible, and rigid tracking should be avoided.",837.0,GROUPING GIFTED STUDENTS - ISSUES AND CONCERNS,1992.0
"EDUCATIONAL DECISION-MAKING ON ACCELERATION AND GROUPING   This article provides an overview of key issues emanating from research and practice on acceleration and grouping. The author focuses on the fundamental importance of these two provisions for the gifted, examines them in the current context of school reform, and recommends a set of decision-making guidelines for practitioners to adopt for each issue. Acceleration guidelines include an emphasis on progressive development of learning based on mastery in content areas, flexibility in entrance and exit requirements for courses, and opportunities for telescoping and grade skipping. Grouping guidelines stress flexibility, opportunities for various forms of grouping, and independent learning options.",838.0,EDUCATIONAL DECISION-MAKING ON ACCELERATION AND GROUPING,1992.0
"META-ANALYTIC FINDINGS ON GROUPING PROGRAMS   Meta-analytic reviews have focused on five distinct instructional programs that separate students by ability: multilevel classes, cross-grade programs, within-class grouping, enriched classes for the gifted and talented, and accelerated classes. The reviews show that effects are a function of program type. Multilevel classes, which entail only minor adjustment of course content for ability groups, usually have little or no effect on student achievement. Programs that entail more substantial adjustment of curriculum to ability, such as cross-grade and within-class programs, produce clear positive effects. Programs of enrichment and acceleration, which usually involve the greatest amount of curricular adjustment, have the largest effects on student learning. These results do not support recent claims that no one benefits from grouping or that students in the lower groups are harmed academically and emotionally by grouping.",839.0,META-ANALYTIC FINDINGS ON GROUPING PROGRAMS,1992.0
"MATHEMATICS ACCELERATION OF HIGHLY TALENTED STUDENTS - AN EVALUATION   The purpose of this study was to investigate the precollege mathematics preparation of students with high mathematical aptitude, most of whom were highly accelerated in mathematics. The nature and extent of mathematics coursework and math-related activities and measures of student achievement during the secondary school years were examined. Students evaluated their precollege mathematics preparation in terms of course availability and difficulty, school cooperation, and overall satisfaction. The typical student took calculus in Grade 9, followed by advanced mathematics coursework studied at a local college or magnet high school. Some students experienced difficulty in locating an appropriately challenging and cohesive course of study after first year calculus while still in high school. Despite students' radical acceleration, achievement in calculus and postcalculus coursework was high. Out-of-school math-related activities were prevalent. Gender differences were found in the degree of acceleration and choice of college major. Recommendations for a suitable precollege math program for this population are offered.",840.0,MATHEMATICS ACCELERATION OF HIGHLY TALENTED STUDENTS - AN EVALUATION,1992.0
"THE IMPACT OF EARLY ENTRANCE TO COLLEGE ON SELF-ESTEEM - A PRELIMINARY-STUDY   In a study investigating the effects of an early entrance to college program on self-esteem, students in the Texas Academy of Mathematics and Science (TAMS) completed the Adult Form of the Coopersmith Self-Esteem Inventory (SEI) the week they began and again after one semester of participation in the program, a time period when the greatest changes in self-esteem would be anticipated. Overall differences between TAMS pretests and posttests were nonsignificant or negligible, indicating that the students' self-esteem did not change in a meaningful way during their first semester in the program. A number of items on the SEI showed significant changes, all in a negative direction. On the pretest, TAMS students did not differ significantly from subjects in SEI normative groups on any items. On the posttest, however, there were some differences in a negative direction. Observed changes in self-esteem may be attributed to the adjustment that all college freshmen experience when they leave home for the first time, as well as to changes in social comparisons.",841.0,THE IMPACT OF EARLY ENTRANCE TO COLLEGE ON SELF-ESTEEM - A PRELIMINARY-STUDY,1992.0
"THE USE OF RADICAL ACCELERATION IN CASES OF EXTREME INTELLECTUAL PRECOCITY   This paper reviews the school histories of five extremely gifted children, of IQ 160 - 200, who have been radically accelerated. Prior to their acceleration, the children were retained in the regular classroom in a lockstep curriculum based on their chronological age and grade placement. They suffered severe intellectual frustration, boredom, lack of motivation, and social rejection by age-peers. and displayed significantly lowered levels of social self-esteem. A combination of grade-skipping and radical subject matter acceleration has given the children access to curricula commensurate with their academic achievement levels and the intellectual and social companionship of children who share their abilities and interests. The young accelerands are more stimulated intellectually, enjoy closer and more productive social relationships, and display healthier levels of social self-esteem than do equally gifted children who have been retained with age-peers of average ability.",842.0,THE USE OF RADICAL ACCELERATION IN CASES OF EXTREME INTELLECTUAL PRECOCITY,1992.0
"THE USE OF SUBJECT AND GRADE SKIPPING FOR THE PREVENTION AND REVERSAL OF UNDERACHIEVEMENT   Acceleration, including early entrance to kindergarten, grade skipping, and subject skipping, has been used as a strategy to prevent and reverse underachievement in a selected group of gifted students. Fourteen sets of parents and 11 students were interviewed to determine their perceptions of the effectiveness of the acceleration strategy. All the parents and all the students indicated they would make the same decision again. Only two of the school administrators and six of the receiving teachers were initially positive about the skipping, but most of them changed their positions with the child's success, at least in regard to the specific accelerated child. There appeared to be a period (between one quarter and a semester) during which teachers expressed concern over the students' adjustment, but students did not perceive themselves as having adjustment difficulties.",843.0,THE USE OF SUBJECT AND GRADE SKIPPING FOR THE PREVENTION AND REVERSAL OF UNDERACHIEVEMENT,1992.0
"BUT WHAT ABOUT THE PROM - STUDENTS PERCEPTIONS OF EARLY COLLEGE ENTRANCE   The Early Entrance Program at the University of Washington enables bright and highly motivated adolescents to enter the University of Washington without attending high school. Previous research indicates that students do well academically at the UW, with grade point averages much higher than those earned by regular-age students, and that they adjust well to college life. This study examined student perceptions of early college entrance, focusing on the reasons students choose this unusual educational option, their experiences with peers, regular age students, and professors; and the effect of skipping high school on their social, emotional, and intellectual development.",844.0,BUT WHAT ABOUT THE PROM - STUDENTS PERCEPTIONS OF EARLY COLLEGE ENTRANCE,1992.0
"PROGRAMMING, GROUPING, AND ACCELERATION IN RURAL SCHOOL DISTRICTS - A SURVEY OF ATTITUDES AND PRACTICES   The development of gifted education programs is influenced by the characteristics of communities, values of residents, constraints that work against change, and forces that impel change. The levels and types of programming offered to gifted students in rural and urban school districts were compared in this study. Rural and urban districts were also compared on their uses of ability grouping in regular education programs and academic acceleration. The results of the study revealed that rural school districts are less apt to use ability grouping or academic acceleration to provide a developed range of options for gifted and talented students. Sporadic extra-curricular activities tend to play more important roles in rural programs. Factors that influence the nature and quality of education of gifted and talented students in rural areas are discussed.",845.0,"PROGRAMMING, GROUPING, AND ACCELERATION IN RURAL SCHOOL DISTRICTS - A SURVEY OF ATTITUDES AND PRACTICES",1992.0
"Book review: GIFTED-CHILDREN AND LEGAL ISSUES IN EDUCATION - PARENTS STORIES OF HOPE - KARNES,FA, MARQUARDT,RG    ",846.0,"Book review: GIFTED-CHILDREN AND LEGAL ISSUES IN EDUCATION - PARENTS STORIES OF HOPE - KARNES,FA, MARQUARDT,RG",1992.0
"Book review: GIFTED-CHILDREN AND THE LAW - MEDIATION, DUE-PROCESS AND COURT-CASES - KARNES,FA, MARQUARDT,RG    ",847.0,"Book review: GIFTED-CHILDREN AND THE LAW - MEDIATION, DUE-PROCESS AND COURT-CASES - KARNES,FA, MARQUARDT,RG",1992.0
"THE RESPONSE OF GIFTED EDUCATION TO SCHOOL-REFORM - PHYSICIAN, HEAL THYSELF    ",848.0,"THE RESPONSE OF GIFTED EDUCATION TO SCHOOL-REFORM - PHYSICIAN, HEAL THYSELF",1992.0
"ALL IN THE GOLDEN AFTERNOON - THE EARLY LIFE OF DODGSON,CHARLES,L. (CARROLL,LEWIS)   This paper analyzes the early life of the eminent children's writer and mathematical scholar, Charles Lutwidge Dodgson (Lewis Carroll). The author concludes that by examining the early years of eminent individuals, we are better able to analyze nurturing environments and document those qualities, characteristics, responses, and events that describe the phenomenon we call giftedness.",849.0,"ALL IN THE GOLDEN AFTERNOON - THE EARLY LIFE OF DODGSON,CHARLES,L. (CARROLL,LEWIS)",1992.0
"COOPERATIVE LEARNING AND ABILITY GROUPING - AN ISSUE OF CHOICE   Cooperative learning has been enthusiastically embraced by schools as a way of addressing many of the ills faced in education. Cooperative learning has been pitted against ability grouping since many of the strongest supporters of cooperative learning are also the most vocal critics of ability grouping. The purpose of this article is to clarify some of the issues surrounding, and research supporting, the applications of both cooperative learning and ability grouping. A more balanced, critical approach to the use of a variety of educational practices to meet the varied needs of students is advocated.",850.0,COOPERATIVE LEARNING AND ABILITY GROUPING - AN ISSUE OF CHOICE,1992.0
SOURCES OF INFORMATION IN GIFTED EDUCATION LITERATURE    ,851.0,SOURCES OF INFORMATION IN GIFTED EDUCATION LITERATURE,1992.0
"THE EFFECT OF TIME LIMITS ON PERFORMANCE OF MENTAL ROTATIONS BY GIFTED ADOLESCENTS   The mental rotation skill of mathematically talented male and female adolescents was measured with an altered test administration procedure so that students could complete the test after the time limit expired. This procedure was used to compare performance under traditional timed test conditions and conditions in which the effects of time on performance were minimized. A significant difference was found favoring males in both conditions. A comparison between Timed and Composite scores, however, showed that the male advantage decreased substantially when the effect of time was minimized.",852.0,THE EFFECT OF TIME LIMITS ON PERFORMANCE OF MENTAL ROTATIONS BY GIFTED ADOLESCENTS,1992.0
LESSON PLAN ANALYSIS AS A PROGRAM-EVALUATION TOOL   The use of teacher lesson plans as a tool to measure program effectiveness was explored as a part of an overall evaluation of a gifted program in grades 1 to 6. A Lesson Plan Evaluation Form (LPEF) was developed to provide systematic quantitative data about classroom functioning that are usually obtained only through attitudinal surveys. One hundred thirty-seven plans from 15 teachers were analyzed. The lesson plan analysis yielded useful information about program functioning in a cost-effective manner. Data from the LPEF were consistent with data from more traditional evaluation tools. The use of lesson plan analysis as a tool to measure program effectiveness should be further investigated.,853.0,LESSON PLAN ANALYSIS AS A PROGRAM-EVALUATION TOOL,1992.0
"PARENTAL BELIEFS ABOUT GIFTEDNESS IN YOUNG-CHILDREN AND THEIR RELATION TO ACTUAL ABILITY LEVEL   Some parents believe their preschool children to be gifted, but little is known concerning these implicit beliefs. This study provides data on the relationship between specific items perceived by parents to be indicators of giftedness in their young children and the children's actual measured ability level. Parental beliefs were found to be associated with actual IQ status. In particular, parents' beliefs about memory, creativity-imagination, and abstract thinking abilities were associated with higher IQ, and knowledge of body parts with lower IQ. These data suggest that (a) parents have specific and differentiated beliefs concerning the constituents of giftedness in their young children, (b) parents exhibit a fairly high degree of accuracy in their judgements of their children's ability level, and (c) parental beliefs differ as a function of the actual ability level of their children.",854.0,PARENTAL BELIEFS ABOUT GIFTEDNESS IN YOUNG-CHILDREN AND THEIR RELATION TO ACTUAL ABILITY LEVEL,1992.0
"DO TEACHERS REACT TO MULTIPLE INTELLIGENCES - EFFECTS OF TEACHERS STEREOTYPES ON JUDGMENTS AND EXPECTANCIES FOR STUDENTS WITH DIVERSE PATTERNS OF GIFTEDNESS TALENT   This research examined how teachers' judgments, expectancies, and decisions were influenced by hypothetical students' patterns of giftedness and demographic characteristics. The study involved 158 prospective and experienced teachers who responded to six 1-page scenarios of students with varying backgrounds (gender, race, and socioeconomic status) and ability patterns (analytic, verbal, social, creative arts, motor, and control). Responses to each student included 25 trait ratings, judgments of appropriate programming and resources, and predictions of adult success. The findings indicate differential predictions of success, recommendations for programming and resources, and trait ratings for those with different patterns of giftedness and talent. For several trait ratings, teachers' reactions to ability patterns appeared to be magnified when the pattern was inconsistent with gender, race, or social class stereotypes. Overall, the findings of this study suggest that teachers may be sensitive to multiple intelligences (Gardner, 1983) if they are exposed to a sufficient range of information about individual students.",855.0,DO TEACHERS REACT TO MULTIPLE INTELLIGENCES - EFFECTS OF TEACHERS STEREOTYPES ON JUDGMENTS AND EXPECTANCIES FOR STUDENTS WITH DIVERSE PATTERNS OF GIFTEDNESS TALENT,1992.0
"GIFTED STUDENTS CONCEPTIONS OF ACADEMIC FUN - AN EXAMINATION OF A CRITICAL CONSTRUCT FOR GIFTED EDUCATION   Academic fun is hypothesized to consist largely of the degree of success an individual anticipates from an activity. In this context, fun relates to the levels of arousal and control perceived to be afforded by the task. Gifted elementary and middle school students' conceptions of academic fun were examined using repertory grid techniques (e.g., Kelly, 1955). Results indicate that students' conceptions of fun are highly similar across age and gender. However, differences in ratings of academic situations suggest that gifted boys view technology and computer activities as more fun than girls do. In addition, confirming many suspicions, age trends revealed that mathematics decreases in perceived fun as children progress through school.",856.0,GIFTED STUDENTS CONCEPTIONS OF ACADEMIC FUN - AN EXAMINATION OF A CRITICAL CONSTRUCT FOR GIFTED EDUCATION,1992.0
"Book review: PLANNING AND IMPLEMENTING PROGRAMS FOR THE GIFTED - BORLAND,JH    ",857.0,"Book review: PLANNING AND IMPLEMENTING PROGRAMS FOR THE GIFTED - BORLAND,JH",1992.0
"Book review: HOLLINGWORTH,LETA,STETTER - A BIOGRAPHY - HOLLINGWORTH,HL    ",858.0,"Book review: HOLLINGWORTH,LETA,STETTER - A BIOGRAPHY - HOLLINGWORTH,HL",1992.0
