eng_full,no,title,year
"Lessons from another field: Applying coteaching strategies to gifted education   Because research has found that differentiation of instructed for gifted students does not typically occur within the general classroom, collaboration between gifted and general education teachers is critical in order in order to ensure appropriate services to students with high abilities, Gifted education teachers are now being called upon to provide services to their students in the regular education environment. This fundamental change in setting mirrors mandated changes in special education, wherein students with disabilities are increasingly served in the general education classroom. This article provides a new definition of collaboration within the context of gifted education and expands on the utilization of coteaching ar a collaborative strategy. Five models pf coteaching originally developed for meeting the needs of students with disabilities were adapted and examples of their use with gifted students in the general education classroom are provided.",522.0,Lessons from another field: Applying coteaching strategies to gifted education,2001.0
"The processing of analogous problems in the verbal and visual-humorous (cartoons) modalities by gifted/average children   Children encounter problem solving in their formal schooling mainly in the verbal modality, whereas they are exposed to cartoons in their leisure time in a context perceived as nonlearning and nonthreatening. Yet, cartoons can be conceived of as problems in the visual-humorous modality, analogous to verbal problems. This article examines how gifted and average children solve analogous problems in these two modalities (verbal and visual), including their ability to consciously transfer solutions from one modality to the other. Specifically, four variables are considered: (1) the correctness solutions of analogous problems in both modalities; (2) the students' perceived difficulty of these problems; (3) their awareness of the correctness of their solutions; and (4) their awareness of the contribution of a learned source problem in one modality to the solution of an analogous Ir problem in the other. Gifted children, as expected, better on the verbal problems, but improved their skills in both modalities once exposed to the solution of analogous problems in the visual-humorous modality. Average children tended to solve cartoons better than verbal. problems, but working with cartoons increased their verbal problem-solving skills. Results suggest that cartoon solving in the classroom can enhance the problem-solving capabilities of both populations.",523.0,The processing of analogous problems in the verbal and visual-humorous (cartoons) modalities by gifted/average children,2001.0
"Goals, attention, and video game performance among gifted children   Gifted children's goals for learning on their video game performance and patterns of attention were examined. Before playing a game, second- and fifth-graders were instructed to adopt an evaluative, process, outcome, or no specific goal focus while playing. Children were then asked about the game strategies and game features they attended to while playing. Older children showed better performance overall and their best performance when instructed to adopt an evaluative goal. Younger children showed their worst performance in the same condition. This developmental pattern of findings was reversed among children instructed to adopt an outcome goal. Postgame responses indicated developmental differences in game features, strategies, and evaluation assessments. Most children across both grades made reference to process goals. These findings provide preliminary support for the hypothesis that gifted children's goals for learning impact their performance and attention and that this impact may be influenced by their developmental level.",524.0,"Goals, attention, and video game performance among gifted children",2001.0
Our labeled children.    ,525.0,Our labeled children.,2001.0
The myth of the first three years: A new understanding of early brain development and lifelong learning.    ,526.0,The myth of the first three years: A new understanding of early brain development and lifelong learning.,2001.0
From the editor    ,527.0,From the editor,2001.0
A conversation with Howard Spicker    ,528.0,A conversation with Howard Spicker,2001.0
"Jermaine: A critical case study of a gifted black child living in rural poverty   Gifted students exist in the culture of rural poverty; however, these children often are not identified, and schools fail to provide appropriate educational programs, preventing young people from realizing their potential. In this account of a gifted Black child living in an impoverished rural environment, a university researcher and a classroom teacher collaborated in order to describe a young man's creativity, his resilience, and the significant factors that influenced the early formation of a strong self-identity. The findings of the study offer educators helpful suggestions for identifying and addressing the educational needs of gifted Black children living in rural poverty.",529.0,Jermaine: A critical case study of a gifted black child living in rural poverty,2001.0
"Identifying artistically talented students in four rural communities in the United States   Project ARTS was designed as a research and development project to identify high-ability, artistically talented third graders from four different ethnic backgrounds in seven rural schools and to implement differentiated arts programs for them. Locally designed identification measures, developed by teachers and community members, were found to be appropriate by teachers and staff if several different measures were used. In research about identification of students for Project ARTS, scores on the Torrance Tests of Creativity, Clark's Drawing Abilities Test, and state achievement tests were found to be correlated. Except at one site, gender was not found to be a significant variable on these tests. It was recommended that local measures, the CDAT, and achievement tests be used to identify artistically talented students in rural communities with populations similar to those in Project ARTS.",530.0,Identifying artistically talented students in four rural communities in the United States,2001.0
"Gifted students' perceptions of their class activities: Differences among rural, urban, and suburban student attitudes   The purpose of this study was to investigate differences in attitudes toward classroom activities among rural, urban, and suburban gifted students. More specifically, the instrument My Class Activities, designed to assess students' attitudes toward their class activities with respect to Interest, Challenge, Choice, and Enjoyment, was used to show how gifted students from rural schools differed from their counterparts in urban and suburban schools. Rural elementary students found their classrooms less frequently enjoyable than their urban and suburban peers. Rural middle school students reported less challenge and less enjoyment than their suburban peers. Implications of the findings for gifted students in rural settings are discussed and suggestions for addressing these dimensions for gifted students in rural areas provided. Additionally, validity and reliability evidence is provided for My Class Activities.",531.0,"Gifted students' perceptions of their class activities: Differences among rural, urban, and suburban student attitudes",2001.0
"DISCOVER: Concurrent validity, gender differences, and identification of minority students   This study used the Raven Progressive Matrices to examine the concurrent validity of the DISCOVER assessment. It also investigated gender differences. A secondary purpose was to determine the effectiveness of the DISCOVER assessment in reducing the problem of minority students being under-represented in programs for the gifted. The sample consisted of 257 kindergarten, second, fourth, and fifth graders, predominantly Navajo Indians and Mexican Americans. The results provided some evidence for concurrent validity and showed that, through the use of the DISCOVER assessment, 22.9% of minority students were identified as gifted. A MANOVA (gender by grade level) resulted in the absence of significant main effects for both gender and grade, as well as for gender by grade interaction. Chi-square tests revealed no overall significant promote the use of the DISCOVER assessment for identification purposes.",532.0,"DISCOVER: Concurrent validity, gender differences, and identification of minority students",2001.0
"An evaluation of the catalyst program: Consultation and collaboration in gifted education   A recent evaluation of the Catalyst Program, a resource consultation and collaboration program in gifted education, was conducted in order to investigate the effects of student academic performance and teacher competencies, as well as the effectiveness of the consulting process applied to gifted education. In a two-year pilot program, general educators and gifted education specialist at 10 elementary schools in a large, urban school district consulted and collaborated with one another to provide differentiated educational experiences to gifted learners. Results indicate that the model was an effective service delivery strategy for providing differentiated education to gifted learners, had positive spill-over effects for the entire school, led to a redefined role of the gifted education specialist, and initiated an articulation of the nature of the consulting process when applied to gifted education.",533.0,An evaluation of the catalyst program: Consultation and collaboration in gifted education,2001.0
Gifted education in rural schools: A national assessment.    ,534.0,Gifted education in rural schools: A national assessment.,2001.0
"The g-factor, the science of mental ability.    ",535.0,"The g-factor, the science of mental ability.",2001.0
From the Editor    ,536.0,From the Editor,2001.0
"Measuring the outcomes of state policies for gifted education: An equity analysis of Texas school districts   Policy research in gifted education continues to maintain a relatively narrow focus, dealing primarily with policy inputs like the presence and design of written mandates or the existence or lack of state funding. yet, little attention has been paid to the actual distribution of programming opportunities for gifted children. There continues to be a vast disconnect between policy analysts and gifted educators. The objective of this article is to help bridge that gap by (1) intoducing a set of policy tools for measuring the outcomes of gifted education policies and (2) applying those tools to data on the distribution of gifted education spending and designated personnel in the state of Texas. According to generally accepted policy benchmarks, the analyses performed indicate (a) continued vast inequities across school districts in the availability of resources and (b) unacceptable correlations between student population characteristics, community wealth, and the availability of opportunity.",537.0,Measuring the outcomes of state policies for gifted education: An equity analysis of Texas school districts,2001.0
"Heterogeneity within the gifted: Higher IQ boys exhibit behaviors resembling boys with learning disabilities   Previous studies of the gifted have been inconsistent, portraying them as both more and less well adjusted than the nongifted or less gifted. We examined behavioral, cognitive, attentional, and family history dimensions among four groups of 87 boys: High Gifted (IQ 140-154), Low Gifted (IQ 124-139), Learning Disabled, and a Normal control group. Findings indicated that High Gifted boys exhibit levels of behavior problems similar to the Learning Disabled, whereas Low Gifted boys demonstrate significantly lower levels of behavioral problems than do the Learning Disabled boys. These data provide support for the view of the gifted population as heterogeneous, with the High Gifted exhibiting more behavioral problems than the Low Gifted.",538.0,Heterogeneity within the gifted: Higher IQ boys exhibit behaviors resembling boys with learning disabilities,2001.0
"Metacognitive instrument for tracking graduate student learning in gifted education   Variously called concept maps and graphic organizers, cognitive maps can be used in program management as effective and reliable documentation for tracking and evaluating development of students' knowledge, skills, and experience relative to National Association for Gifted Children National Standards for Graduate Programs in Gifted Education. Cognitive structuring of information among teachers is generalized in this report to broader and more advanced levels of professional development fostered in gifted education programs at the graduate level. Longitudinal information from map analysis was used to inform both individual advisement and structural changes in a program.",539.0,Metacognitive instrument for tracking graduate student learning in gifted education,2001.0
"Learning styles of gifted and nongifted secondary students in Hong Kong   The learning activities and learning styles of 398 gifted and nongifted Chinese secondary students were assessed using the Chinese version of the Learning Styles Inventory (Renzulli & Smith, 1978; Renzulli, Smith & Rizza, 1998). Dimensions of preferred learning activities common for gifted and nongifted students included factors interpretable as learning through verbal interaction, learning by role-play, and learning by doing. Comparing gifted and nongifted students, gifted students indicated significantly greater preferences for learning styles related to interpersonal verbal exchanges and autonomous learning. Although there were no significant gender differences in learning style preferences, the younger age group indicated significantly greater preference for learning styles related to structured activities and games than the older age group. Plausible reasons for the differences between the present findings and findings from non-Chinese settings regarding the learning styles of gifted students are discussed.",540.0,Learning styles of gifted and nongifted secondary students in Hong Kong,2001.0
"A talent profile for facilitating talent development in schools   The Talent Profile is a cumulative record that describes and visually synthesizes a student's outstanding achievements from K-12 in any valued field of human activity in which children and adolescents are active, whether at school, at home, or in the community. This system provides a method of communication and translation between disciplines (e.g., academics, arts, athletics) that serves multiple educational purposes as it honors individual development in areas of expertise. Individual differences are highlighted that begin to map aptitudes and achievements in multiple domains and offer a range of five levels of expectations/benchmarks for the high-end learner. Record keeping of the development of expertise in talent domains will also inform future research currently devoid of longitudinal, biographical data.",541.0,A talent profile for facilitating talent development in schools,2001.0
Comparing and contrasting: Stories of competition   Competition plays an important role in the lives of gifted adolescents. Some research suggests that schools encourage competition simply by the nature of assigning grades and that students learn very early about the winners and losers. This study investigated how a group of 11 successful high school female students described the impact of competition on their academic and social lives. Qualitative methodology was used to identify themes that described how the participants maintained a competitive profile while still sustaining social contacts and friendships. Competition was viewed by participants as a negative behavior and comparing was a preferred word to describe their own competitive actions.,542.0,Comparing and contrasting: Stories of competition,2001.0
The tracking wars: State reform meets school policy    ,543.0,The tracking wars: State reform meets school policy,2001.0
"Being gifted in school: An introduction to development, guidance, and teaching.    ",544.0,"Being gifted in school: An introduction to development, guidance, and teaching.",2001.0
