eng_full,no,title,year
Introduction to the Meta-Analysis Special Issue    ,109.0,Introduction to the Meta-Analysis Special Issue,2016.0
"Consistency of the Performance and Nonperformance Methods in Gifted Identification: A Multilevel Meta-Analytic Review gifted identification; performance methods; nonperformance methods; efficiency; effectiveness; sensitivity; specificity Current approaches to gifted identification suggest collecting multiple sources of evidence. Some gifted identification guidelines allow for the interchangeable use of performance and nonperformance identification methods. This multiple criteria approach lacks a strong overlap between the assessment tools; however, interchangeable use of the instruments (replacing one for another) entails high regularity. This meta-analytic review investigated the consistency of using performance and nonperformance identification methods by examining the influence of three moderators in two different study analyses. Study 1 focused on correlational and comparison studies by using Pearson r as the index of effect size within a three-level multilevel design. Study 2 was conducted with three diagnostic proportional metrics: efficiency, effectiveness/sensitivity, and specificity. Results from Study 1 indicated the overall correlation between the performance and nonperformance gifted identification methods was medium (r = .30). Teacher ratings yielded significantly higher consistency with performance measures than teacher or parent nomination and self-ratings. Study 2 showed that nonperformance methods are relatively strong in terms of specificity (70%) and effectiveness/sensitivity (59%) but not very efficient (39%). Analyses of four diagnostic quadrants indicated that performance and nonperformance gifted identification methods, when used alone, tend to identify different students who would not be identified otherwise despite some amount of convergence between the two. Our findings indicated that nonperformance and performance gifted identification methods cannot replace each other. They should be used concurrently rather than be used alone or consecutively.",110.0,Consistency of the Performance and Nonperformance Methods in Gifted Identification: A Multilevel Meta-Analytic Review,2016.0
"A Meta-Analysis of the Effects of Enrichment Programs on Gifted Students meta-analysis; enrichment programs; gifted students; evaluation Although descriptions of enrichment programs are valuable for practitioners, practices, and services for gifted students, they must be backed by evidence, derived through a synthesis of research. This study examined research on enrichment programs serving gifted students and synthesized the current studies between 1985 and 2014 on the effects of enrichment programs. A total of 26 studies were included in this meta-analysis, and the findings show that enrichment programs had a positive impact on both gifted students' academic achievement (g = 0.96, 95% CI [0.64, 1.30], under a random-effects model) and socioemotional development (g = 0.55, 95% CI [0.32, 0.79], under a random-effects model). Regarding moderators of the effects, types of programs, and grade levels influenced both effect sizes of academic achievement and socioemotional development. The largest effect size was observed for summer residential programs in terms of academic achievement and for a combination of summer and academic year program in terms of socioemotional development.",111.0,A Meta-Analysis of the Effects of Enrichment Programs on Gifted Students,2016.0
"A Meta-Analysis of the Relationship Between Three Common PsychopathologiesADHD, Anxiety, and Depressionand Indicators of Little-c Creativity little-c creativity; psychopathology; ADHD; anxiety; depression; meta-analysis; assessments There is a long-standing controversy over the relationship between psychopathology and creativity. Yet there is a lack of evidence regarding the relationship between common psychopathologies and indicators of little-c, or every day, creativity among laypeople. To make sense of this connection, we conducted a meta-analysis using 89 studies to reveal the overall relationships between the most common psychopathologies and little-c creativity and uncover the source of variance in the relationships. The 89 studies involved 35,271 participants and the common psychopathologies: attention deficit hyperactivity disorder, anxiety, and depression. Results indicated that the overall mean effect size was not different from zero (r = -.06, k = 261, 95% confidence interval [-.15, .02]) with substantial heterogeneity. Variability of effect sizes was examined by five moderators: assessment of psychopathology, assessment of creativity, age, gender, and intelligence of participants. Specifically, the moderator analyses showed that effect sizes varied by assessment of both psychopathology and creativity as well as level of intelligence.",112.0,"A Meta-Analysis of the Relationship Between Three Common PsychopathologiesADHD, Anxiety, and Depressionand Indicators of Little-c Creativity",2016.0
"How to Conduct a Good Meta-Analysis in Gifted Education meta-analysis methodology; research synthesis; systematic reviews; effect size This methodological brief introduces basic procedures and issues for conducting a high-quality meta-analysis in gifted education. Specifically, we discuss issues such as how to select a topic and formulate research problems, search for and identify qualified studies, code studies and extract data, choose and calculate effect sizes, analyze data, conduct heterogeneity and moderator analysis, assess publication bias, as well as interpret and report meta-analysis results. We discuss why meta-analysis is needed in gifted education. We also review the history of meta-analyses in gifted education and discuss topics that are conducive to meta-analysis. Furthermore, we provide an overview of the challenges and recent advancements in meta-analysis methodology. Last, we introduce useful resources for further learning of meta-analysis.",113.0,How to Conduct a Good Meta-Analysis in Gifted Education,2016.0
"Does Completing an Enriched Writing Course Improve Writing Self-Efficacy of Talented Secondary Students? writing self-efficacy; gifted; talented; writing program; final grade This study examined whether writing self-efficacy would change and have an effect on final course grade in 267 talented middle and high school students in the course of taking enriched 6-week writing classes. Confidence in writing increased across time within three courses, whereas approach to writing did not. Differences were found between genders and between students taking different courses. In the writing process class, girls scored higher in their approach to writing at the end of class than boys. Girls obtained higher final grades than boys, but girls who had higher change in approach to writing obtained higher final grades than (a) boys who reported a higher change and (b) both boys and girls who reported less change. A unique association may exist between talented students' gender and change in self-efficacy on final course grade.",114.0,Does Completing an Enriched Writing Course Improve Writing Self-Efficacy of Talented Secondary Students?,2016.0
"Effective Learning: A Case Study of the Learning Strategies Used by a Gifted High Achiever in Learning Science high achiever; learning strategies; science education; self-regulation This article describes a case study of a gifted high achiever in learning science. This learner was selected on the assumption that drawing attention to the characteristics of a successful learner may improve learning effectiveness of less successful learners. The first author taught the gifted learner and collected data through participant observation over a 3-year period when the learner was in Grades 8 to 10. The data corpus was composed of audio-recorded lesson observations and interviews, field notes, and written material. We operated in an interpretive paradigm, and data collection, analysis, and interpretation were done in an inductive, cyclic manner associated with the constant comparative method. We identified three general strategies and a number of associated tactics that characterized his successful learning. These strategies are interrogating information, thinking it through, and organizing and linking.",115.0,Effective Learning: A Case Study of the Learning Strategies Used by a Gifted High Achiever in Learning Science,2016.0
"Five Reasons to Put the g Back Into Giftedness: An Argument for Applying the Cattell-Horn-Carroll Theory of Intelligence to Gifted Education Research and Practice definition and/or conception of giftedness/talent; differentiation; human intelligence; philosophical/theoretical Human intelligence (also called general intelligence, g, or Spearman's g) is a highly useful psychological construct. Yet, since the middle of the 20th century, gifted education researchers have been reluctant to discuss human intelligence. The purpose of this article is to persuade gifted education researchers and practitioners to reincorporate modern human intelligence theory (as expressed in Cattell-Horn-Carroll, or CHC, theory) and research into their work on gifted children. There are five reasons to make intelligence part of gifted education research: (a) intelligence is one of the best studied constructs in psychology; (b) educators know more about how to adjust educational plans in response to intelligence than many other traits; (c) grounding research in CHC theory strengthens the links between gifted education and psychology, making gifted education more relevant to outsiders; (d) intelligence is an excellent predictor of long-term general life outcomes; and (e) many issues in gifted education (such as curriculum planning and underidentification) are best understood if considered in relation to intelligence and related cognitive abilities. The article ends with some caveats that gifted education researchers should keep in mind when integrating human intelligence research and CHC theory into their work.",116.0,Five Reasons to Put the g Back Into Giftedness: An Argument for Applying the Cattell-Horn-Carroll Theory of Intelligence to Gifted Education Research and Practice,2016.0
"The Psychological Well-Being of Early Identified Gifted Children gifted; identification; intelligence; creativity; psychological well-being This study examined the psychological well-being of gifted primary school children. From a screening sample of 233 children in Grades 1 and 2 across five schools in the Netherlands, 35 children achieving high scores on two out of three selection criteria (teacher nomination, creativity, and nonverbal reasoning ability) and 34 typically developing children were selected to participate in the study. Combinations of grouping criteria were used to create different subsamples within the gifted sample. In general, the differences in well-being between the gifted and the comparison group were relatively small, although the gifted children experienced lower self-worth and social acceptance. In contrast, within the sample of gifted children, some differences were found between selected subgroups. Highly creative gifted children experienced lower feelings of well-being than less creative gifted children, while the reverse was true for children who were nominated by their teacher. Additionally, high-performing gifted children showed higher psychological well-being than underachievers.",117.0,The Psychological Well-Being of Early Identified Gifted Children,2016.0
"How to Learn Things at School You Don't Already Know: Experiences of Gifted Grade-Skippers in Germany qualitative methodologies; social and/or emotional development and adjustment; acceleration; grade-skipping Skipping a grade, one specific form of acceleration, is an intervention used for gifted students. Quantitative research has shown acceleration to be a highly successful intervention regarding academic achievement, but less is known about the social-emotional outcomes of grade-skipping. In the present study, the authors used the grounded theory approach to examine the experiences of seven gifted students aged 8 to 16 years who skipped a grade. The interviewees perceived their feeling of being in the wrong place before the grade-skipping as strongly influenced by their teachers, who generally did not respond adequately to their needs. We observed a close interrelationship between the gifted students' intellectual fit and their social situation in class. Findings showed that the grade-skipping in most of the cases bettered the situation in school intellectually as well as socially, but soon further interventions, for instance, a specialized and demanding class- or subject-specific acceleration were added to provide sufficiently challenging learning opportunities.",118.0,How to Learn Things at School You Don't Already Know: Experiences of Gifted Grade-Skippers in Germany,2016.0
